dataset,file,idx,input,num_input_triples,num_matched_triples,num_omitted_triples,num_predicted_predicates,omitted_predicates,omitted_triples,position,pred,task
factual,results/structuring/factual_structuring.json,329,[TRIPLE] Liselotte_Grschebina birthPlace Karlsruhe [/TRIPLE] [TRIPLE] Karlsruhe areaTotal 173.46 [/TRIPLE],2,2,0,2,,,329,[SNT] birthPlace areaTotal [/SNT],structuring
factual,results/structuring/factual_structuring.json,330,"[TRIPLE] Alan_Shepard birthPlace New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard birthDate ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard servedAsChiefOfTheAstronautOfficeIn 1963 [/TRIPLE] [TRIPLE] Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy) [/TRIPLE] [TRIPLE] Alan_Shepard deathPlace California [/TRIPLE]",5,5,0,5,,,330,[SNT] birthPlace birthDate servedAsChiefOfTheAstronautOfficeIn award [/SNT] [SNT] deathPlace [/SNT],structuring
factual,results/structuring/factual_structuring.json,331,[TRIPLE] English_Without_Tears director Harold_French [/TRIPLE] [TRIPLE] English_Without_Tears musicComposer Nicholas_Brodszky [/TRIPLE] [TRIPLE] English_Without_Tears releaseDate 1944-07-28 [/TRIPLE] [TRIPLE] English_Without_Tears runtime 89.0 [/TRIPLE],4,4,0,4,,,331,[SNT] director musicComposer [/SNT] [SNT] releaseDate runtime [/SNT],structuring
factual,results/structuring/factual_structuring.json,332,"[TRIPLE] Alan_Shepard nationality United_States [/TRIPLE] [TRIPLE] Alan_Shepard birthPlace New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard birthDate ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard deathPlace California [/TRIPLE] [TRIPLE] Alan_Shepard deathDate ""1998-07-21"" [/TRIPLE]",5,5,0,5,,,332,[SNT] nationality birthPlace birthDate [/SNT] [SNT] deathPlace deathDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,333,[TRIPLE] University_of_Burgundy campus Dijon [/TRIPLE] [TRIPLE] Dijon country France [/TRIPLE],2,2,0,2,,,333,[SNT] campus country [/SNT],structuring
factual,results/structuring/factual_structuring.json,334,[TRIPLE] Expect_a_Miracle precededBy Pools_of_Light_(Brian_Kelly_album) [/TRIPLE],1,1,0,1,,,334,[SNT] precededBy [/SNT],structuring
factual,results/structuring/factual_structuring.json,335,[TRIPLE] J._R._R._Tolkien notableWork The_Silmarillion [/TRIPLE],1,1,0,1,,,335,[SNT] notableWork [/SNT],structuring
factual,results/structuring/factual_structuring.json,336,[TRIPLE] Brandon_Carter birthPlace England [/TRIPLE] [TRIPLE] Brandon_Carter knownFor Carter_constant [/TRIPLE] [TRIPLE] Brandon_Carter knownFor No-hair_theorem [/TRIPLE],3,3,0,3,,,336,[SNT] birthPlace [/SNT] [SNT] knownFor knownFor [/SNT],structuring
factual,results/structuring/factual_structuring.json,337,[TRIPLE] Ciudad_Ayala type City [/TRIPLE],1,1,0,1,,,337,[SNT] type [/SNT],structuring
factual,results/structuring/factual_structuring.json,338,"[TRIPLE] Israel leaderTitle ""Prime Minister"" [/TRIPLE]",1,1,0,1,,,338,[SNT] leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,339,[TRIPLE] Olga_Bondareva almaMater Leningrad_State_University [/TRIPLE] [TRIPLE] Olga_Bondareva deathPlace Saint_Petersburg [/TRIPLE] [TRIPLE] Saint_Petersburg foundingDate 1703-05-27 [/TRIPLE],3,3,0,3,,,339,[SNT] almaMater deathPlace foundingDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,340,[TRIPLE] 1147_Stavropolis apoapsis 418476000000.0 [/TRIPLE],1,1,0,1,,,340,[SNT] apoapsis [/SNT],structuring
factual,results/structuring/factual_structuring.json,341,[TRIPLE] Turn_Me_On_(album) genre Punk_blues [/TRIPLE],1,1,0,1,,,341,[SNT] genre [/SNT],structuring
factual,results/structuring/factual_structuring.json,342,[TRIPLE] Bedford_Aerodrome operatingOrganisation MotorSport_Vision [/TRIPLE] [TRIPLE] Bedford_Aerodrome location Thurleigh [/TRIPLE] [TRIPLE] Bedford_Aerodrome cityServed Bedford_Autodrome [/TRIPLE] [TRIPLE] Bedford_Aerodrome runwayLength 1095.0 [/TRIPLE],4,4,0,4,,,342,[SNT] operatingOrganisation location cityServed [/SNT] [SNT] runwayLength [/SNT],structuring
factual,results/structuring/factual_structuring.json,343,[TRIPLE] Super_Capers starring Adam_West [/TRIPLE] [TRIPLE] Super_Capers director Ray_Griggs_(director) [/TRIPLE] [TRIPLE] Super_Capers budget 2000000.0 [/TRIPLE],3,3,0,3,,,343,[SNT] starring director budget [/SNT],structuring
factual,results/structuring/factual_structuring.json,344,[TRIPLE] The_Velvet_Underground associatedBand/associatedMusicalArtist Theatre_of_Eternal_Music [/TRIPLE],1,1,0,1,,,344,[SNT] associatedBand/associatedMusicalArtist [/SNT],structuring
factual,results/structuring/factual_structuring.json,345,[TRIPLE] McVeagh_of_the_South_Seas distributor Alliance_Films_Corporation [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas starring Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas director Cyril_Bruce [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas director Harry_Carey_(actor_born_1878) [/TRIPLE] [TRIPLE] McVeagh_of_the_South_Seas imdbId 0004319 [/TRIPLE],5,4,1,5,imdbId,McVeagh_of_the_South_Seas imdbId 0004319,345,[SNT] distributor starring director director [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/SNT] [SNT] [/,structuring
factual,results/structuring/factual_structuring.json,346,"[TRIPLE] Ciudad_Ayala leaderTitle ""City Manager"" [/TRIPLE] [TRIPLE] Ciudad_Ayala populationMetro 1777539 [/TRIPLE]",2,2,0,2,,,346,[SNT] leaderTitle populationMetro [/SNT],structuring
factual,results/structuring/factual_structuring.json,347,[TRIPLE] It's_Great_to_Be_Young_(1956_film) starring John_Mills [/TRIPLE],1,1,0,1,,,347,[SNT] starring [/SNT],structuring
factual,results/structuring/factual_structuring.json,348,"[TRIPLE] ALCO_RS-3 builder Montreal_Locomotive_Works [/TRIPLE] [TRIPLE] ALCO_RS-3 buildDate ""May 1950 - August 1956"" [/TRIPLE] [TRIPLE] ALCO_RS-3 length 17068.8 (millimetres) [/TRIPLE] [TRIPLE] ALCO_RS-3 cylinderCount 12 [/TRIPLE]",4,4,0,4,,,348,[SNT] builder buildDate [/SNT] [SNT] length cylinderCount [/SNT],structuring
factual,results/structuring/factual_structuring.json,349,[TRIPLE] Ciudad_Ayala leader Juan_Nolasco [/TRIPLE] [TRIPLE] Ciudad_Ayala populationDensity 1604.0 [/TRIPLE],2,2,0,2,,,349,[SNT] leader populationDensity [/SNT],structuring
factual,results/structuring/factual_structuring.json,350,[TRIPLE] Acharya_Institute_of_Technology city Bangalore [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology established 2000 [/TRIPLE],2,2,0,2,,,350,[SNT] city established [/SNT],structuring
factual,results/structuring/factual_structuring.json,351,[TRIPLE] Noise_rock stylisticOrigin Noise_music [/TRIPLE],1,1,0,1,,,351,[SNT] stylisticOrigin [/SNT],structuring
factual,results/structuring/factual_structuring.json,352,[TRIPLE] 1147_Stavropolis epoch 31 July 2016 (JD2457600.5) [/TRIPLE] [TRIPLE] 1147_Stavropolis orbitalPeriod 1249.6 [/TRIPLE] [TRIPLE] 1147_Stavropolis periapsis 260855000000.0 [/TRIPLE],3,3,0,3,,,352,[SNT] epoch orbitalPeriod periapsis [/SNT],structuring
factual,results/structuring/factual_structuring.json,353,"[TRIPLE] Pontiac_Rageous assembly Detroit [/TRIPLE] [TRIPLE] Detroit isPartOf Wayne_County,_Michigan [/TRIPLE] [TRIPLE] Detroit isPartOf Michigan [/TRIPLE] [TRIPLE] Pontiac_Rageous manufacturer Pontiac [/TRIPLE]",4,4,0,4,,,353,[SNT] assembly isPartOf isPartOf manufacturer [/SNT],structuring
factual,results/structuring/factual_structuring.json,354,[TRIPLE] 1147_Stavropolis orbitalPeriod 1249.6 [/TRIPLE] [TRIPLE] 1147_Stavropolis rotationPeriod 20378.5 [/TRIPLE] [TRIPLE] 1147_Stavropolis discoverer Grigory_Neujmin [/TRIPLE] [TRIPLE] 1147_Stavropolis apoapsis 418476000000.0 [/TRIPLE],4,4,0,4,,,354,[SNT] orbitalPeriod rotationPeriod discoverer apoapsis [/SNT],structuring
factual,results/structuring/factual_structuring.json,355,"[TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport elevationAboveTheSeaLevel 610.0 [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport runwayName ""14L/32R"" [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 4349.0 [/TRIPLE]",5,5,0,5,,,355,[SNT] location operatingOrganisation [/SNT] [SNT] elevationAboveTheSeaLevel runwayName runwayLength [/SNT],structuring
factual,results/structuring/factual_structuring.json,356,[TRIPLE] Nie_Haisheng nationality People's_Republic_of_China [/TRIPLE],1,1,0,1,,,356,[SNT] nationality [/SNT],structuring
factual,results/structuring/factual_structuring.json,357,[TRIPLE] Al_Asad_Airbase operatingOrganisation United_States_Air_Force [/TRIPLE] [TRIPLE] United_States_Air_Force transportAircraft Boeing_C-17_Globemaster_III [/TRIPLE],2,2,0,2,,,357,[SNT] operatingOrganisation transportAircraft [/SNT],structuring
factual,results/structuring/factual_structuring.json,358,[TRIPLE] The_Fellowship_of_the_Ring author J._R._R._Tolkien [/TRIPLE] [TRIPLE] The_Fellowship_of_the_Ring literaryGenre Fantasy_(genre) [/TRIPLE],2,2,0,2,,,358,[SNT] author literaryGenre [/SNT],structuring
factual,results/structuring/factual_structuring.json,359,[TRIPLE] Ciudad_Ayala isPartOf Morelos [/TRIPLE] [TRIPLE] Morelos leaderTitle Governor [/TRIPLE],2,2,0,2,,,359,[SNT] isPartOf leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,360,"[TRIPLE] Jamie_Lawrence club Ashford_Town_(Middlesex)_F.C. [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm musicComposer Jamie_Lawrence [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm broadcastedBy HBO [/TRIPLE] [TRIPLE] HBO timeshiftChannel HBO East, HBO West [/TRIPLE]",4,4,0,4,,,360,[SNT] club [/SNT] [SNT] musicComposer broadcastedBy timeshiftChannel [/SNT],structuring
factual,results/structuring/factual_structuring.json,361,[TRIPLE] J._R._R._Tolkien birthDate 1892-01-03 [/TRIPLE],1,1,0,1,,,361,[SNT] birthDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,362,[TRIPLE] Kingdom_of_England foundingYear 0927 [/TRIPLE],1,1,0,1,,,362,[SNT] foundingYear [/SNT],structuring
factual,results/structuring/factual_structuring.json,363,[TRIPLE] It's_Great_to_Be_Young_(1956_film) starring John_Mills [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) starring Cecil_Parker [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) director Cyril_Frankel [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) musicComposer Louis_Levy [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) runtime 94.0 [/TRIPLE] [TRIPLE] It's_Great_to_Be_Young_(1956_film) gross 282838.0 [/TRIPLE],6,6,0,6,,,363,[SNT] starring starring director [/SNT] [SNT] musicComposer [/SNT] [SNT] runtime gross [/SNT],structuring
factual,results/structuring/factual_structuring.json,364,[TRIPLE] Post-metal instrument Synthesizer [/TRIPLE],1,1,0,1,,,364,[SNT] instrument [/SNT],structuring
factual,results/structuring/factual_structuring.json,365,[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes genre Rock_music [/TRIPLE],1,1,0,1,,,365,[SNT] genre [/SNT],structuring
factual,results/structuring/factual_structuring.json,366,[TRIPLE] Death_on_a_Factory_Farm director Tom_Simon [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm editor Geof_Bartz [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm musicComposer Jamie_Lawrence [/TRIPLE] [TRIPLE] Death_on_a_Factory_Farm runtime 83.0 [/TRIPLE],4,4,0,4,,,366,[SNT] director editor [/SNT] [SNT] musicComposer [/SNT] [SNT] runtime [/SNT],structuring
factual,results/structuring/factual_structuring.json,367,"[TRIPLE] Agremiação_Sportiva_Arapiraquense nickname ""''Alvinegro"" [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C country Brazil [/TRIPLE]",3,3,0,3,,,367,[SNT] nickname league country [/SNT],structuring
factual,results/structuring/factual_structuring.json,368,"[TRIPLE] Alan_Shepard birthDate ""1923-11-18"" [/TRIPLE] [TRIPLE] Alan_Shepard birthPlace New_Hampshire [/TRIPLE] [TRIPLE] Alan_Shepard nationality United_States [/TRIPLE] [TRIPLE] Alan_Shepard selectedByNasa 1959 [/TRIPLE] [TRIPLE] Alan_Shepard award Distinguished_Service_Medal_(United_States_Navy) [/TRIPLE] [TRIPLE] Alan_Shepard deathPlace California [/TRIPLE]",6,6,0,6,,,368,[SNT] birthDate birthPlace nationality [/SNT] [SNT] selectedByNasa award [/SNT] [SNT] deathPlace [/SNT],structuring
factual,results/structuring/factual_structuring.json,369,[TRIPLE] Turn_Me_On_(album) genre Punk_blues [/TRIPLE],1,1,0,1,,,369,[SNT] genre [/SNT],structuring
factual,results/structuring/factual_structuring.json,370,"[TRIPLE] Alan_B._Miller_Hall currentTenants Mason_School_of_Business [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall address ""101 Ukrop Way"" [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall location Virginia [/TRIPLE]",3,3,0,3,,,370,[SNT] currentTenants address location [/SNT],structuring
factual,results/structuring/factual_structuring.json,371,[TRIPLE] Manila isPartOf Metro_Manila [/TRIPLE],1,1,0,1,,,371,[SNT] isPartOf [/SNT],structuring
factual,results/structuring/factual_structuring.json,372,"[TRIPLE] Alan_B._Miller_Hall owner College_of_William_&_Mary [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall address ""101 Ukrop Way"" [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall buildingStartDate ""30 March 2007"" [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall architecturalStyle Georgian_architecture [/TRIPLE] [TRIPLE] Alan_B._Miller_Hall currentTenants Mason_School_of_Business [/TRIPLE] [TRIPLE] Mason_School_of_Business country United_States [/TRIPLE]",6,6,0,6,,,372,[SNT] owner address buildingStartDate architecturalStyle [/SNT] [SNT] currentTenants country [/SNT],structuring
factual,results/structuring/factual_structuring.json,373,[TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport elevationAboveTheSeaLevel 610.0 [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 [/TRIPLE],4,4,0,4,,,373,[SNT] location operatingOrganisation [/SNT] [SNT] elevationAboveTheSeaLevel runwayLength [/SNT],structuring
factual,results/structuring/factual_structuring.json,374,"[TRIPLE] Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology president ""B.M. Reddy"" [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education [/TRIPLE] [TRIPLE] All_India_Council_for_Technical_Education location Mumbai [/TRIPLE]",5,5,0,5,,,374,[SNT] campus [/SNT] [SNT] president affiliation [/SNT] [SNT] wasGivenTheTechnicalCampusStatusBy location [/SNT],structuring
factual,results/structuring/factual_structuring.json,375,"[TRIPLE] Olga_Bondareva birthPlace Leningrad,_USSR [/TRIPLE] [TRIPLE] Olga_Bondareva deathPlace Saint_Petersburg [/TRIPLE] [TRIPLE] Saint_Petersburg foundingDate 1703-05-27 [/TRIPLE] [TRIPLE] Saint_Petersburg leaderTitle Governor [/TRIPLE]",4,4,0,4,,,375,[SNT] birthPlace deathPlace [/SNT] [SNT] foundingDate leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,376,[TRIPLE] Lady_Anne_Monson nationality Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson residence India [/TRIPLE] [TRIPLE] India areaTotal 3287590000000.0 [/TRIPLE] [TRIPLE] India leaderTitle Chief Justice [/TRIPLE],4,4,0,4,,,376,[SNT] nationality residence areaTotal leaderTitle [/SNT],structuring
factual,results/structuring/factual_structuring.json,377,[TRIPLE] Nie_Haisheng birthPlace Zaoyang [/TRIPLE] [TRIPLE] Zaoyang isPartOf Hubei [/TRIPLE],2,2,0,2,,,377,[SNT] birthPlace isPartOf [/SNT],structuring
factual,results/structuring/factual_structuring.json,378,[TRIPLE] Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Campeonato_Brasileiro_Série_C country Brazil [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense season 2015_Campeonato_Brasileiro_Série_C [/TRIPLE],4,4,0,4,,,378,[SNT] numberOfMembers league country season [/SNT],structuring
factual,results/structuring/factual_structuring.json,379,[TRIPLE] Nurhan_Atasoy birthDate 1934-01-01 [/TRIPLE] [TRIPLE] Nurhan_Atasoy residence Istanbul [/TRIPLE] [TRIPLE] Nurhan_Atasoy residence Turkey [/TRIPLE],3,3,0,3,,,379,[SNT] birthDate residence residence [/SNT],structuring
factual,results/structuring/factual_structuring.json,380,[TRIPLE] Liselotte_Grschebina nationality Israel [/TRIPLE] [TRIPLE] Liselotte_Grschebina birthPlace German_Empire [/TRIPLE],2,2,0,2,,,380,[SNT] nationality birthPlace [/SNT],structuring
factual,results/structuring/factual_structuring.json,381,[TRIPLE] Mermaid_(Train_song) genre Pop_rock [/TRIPLE] [TRIPLE] Mermaid_(Train_song) recordLabel Columbia_Records [/TRIPLE] [TRIPLE] Mermaid_(Train_song) musicalBand Train_(band) [/TRIPLE],3,3,0,3,,,381,[SNT] genre recordLabel [/SNT] [SNT] musicalBand [/SNT],structuring
factual,results/structuring/factual_structuring.json,382,[TRIPLE] Mermaid_(Train_song) followedBy Imagine_(John_Lennon_song) [/TRIPLE],1,1,0,1,,,382,[SNT] followedBy [/SNT],structuring
factual,results/structuring/factual_structuring.json,383,[TRIPLE] Lady_Anne_Monson birthPlace Darlington [/TRIPLE] [TRIPLE] Lady_Anne_Monson birthPlace Kingdom_of_England [/TRIPLE] [TRIPLE] Lady_Anne_Monson birthDate 1726-01-01 [/TRIPLE] [TRIPLE] Lady_Anne_Monson deathDate 1776-02-18 [/TRIPLE] [TRIPLE] Lady_Anne_Monson residence India [/TRIPLE],5,5,0,5,,,383,[SNT] birthPlace birthPlace birthDate deathDate [/SNT] [SNT] residence [/SNT],structuring
factual,results/structuring/factual_structuring.json,384,"[TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport location Alcobendas [/TRIPLE] [TRIPLE] Alcobendas country Spain [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport elevationAboveTheSeaLevel 610.0 [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport runwayName ""14R/32L"" [/TRIPLE] [TRIPLE] Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 4349.0 [/TRIPLE]",6,6,0,6,,,384,[SNT] location country operatingOrganisation [/SNT] [SNT] elevationAboveTheSeaLevel runwayName runwayLength [/SNT],structuring
factual,results/structuring/factual_structuring.json,385,[TRIPLE] Campeonato_Brasileiro_Série_C champions Vila_Nova_Futebol_Clube [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense league Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense season 2015_Campeonato_Brasileiro_Série_C [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 [/TRIPLE] [TRIPLE] Agremiação_Sportiva_Arapiraquense ground Estádio_Municipal_Coaracy_da_Mata_Fonseca [/TRIPLE] [TRIPLE] Estádio_Municipal_Coaracy_da_Mata_Fonseca location Arapiraca [/TRIPLE],6,6,0,6,,,385,[SNT] champions league season [/SNT] [SNT] numberOfMembers ground location [/SNT],structuring
factual,results/structuring/factual_structuring.json,386,"[TRIPLE] Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology country ""India"" [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology president ""B.M. Reddy"" [/TRIPLE] [TRIPLE] Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University [/TRIPLE]",4,4,0,4,,,386,[SNT] campus country [/SNT] [SNT] president affiliation [/SNT],structuring
factual,results/structuring/factual_structuring.json,387,[TRIPLE] Nurhan_Atasoy birthDate 1934-01-01 [/TRIPLE],1,1,0,1,,,387,[SNT] birthDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,388,"[TRIPLE] Death_on_a_Factory_Farm broadcastedBy HBO [/TRIPLE] [TRIPLE] HBO owner Time_Warner [/TRIPLE] [TRIPLE] HBO headquarter New_York_City,_New_York [/TRIPLE]",3,3,0,3,,,388,[SNT] broadcastedBy owner headquarter [/SNT],structuring
factual,results/structuring/factual_structuring.json,389,[TRIPLE] Nie_Haisheng birthPlace Zaoyang [/TRIPLE] [TRIPLE] Nie_Haisheng mission Shenzhou_10 [/TRIPLE] [TRIPLE] Nie_Haisheng mission Shenzhou_6 [/TRIPLE],3,3,0,3,,,389,[SNT] birthPlace mission mission [/SNT],structuring
factual,results/structuring/factual_structuring.json,390,[TRIPLE] Darinka_Dentcheva residence New_Jersey [/TRIPLE],1,1,0,1,,,390,[SNT] residence [/SNT],structuring
factual,results/structuring/factual_structuring.json,391,"[TRIPLE] 11th_Mississippi_Infantry_Monument category Contributing_property [/TRIPLE] [TRIPLE] 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania [/TRIPLE] [TRIPLE] Adams_County,_Pennsylvania hasToItsSouthwest Frederick_County,_Maryland [/TRIPLE]",3,3,0,3,,,391,[SNT] category location hasToItsSouthwest [/SNT],structuring
factual,results/structuring/factual_structuring.json,392,[TRIPLE] Mexico leader Silvano_Aureoles_Conejo [/TRIPLE] [TRIPLE] Mexico demonym Mexicans [/TRIPLE] [TRIPLE] Mexico currency Mexican_peso [/TRIPLE] [TRIPLE] Bionico country Mexico [/TRIPLE] [TRIPLE] Bionico course Dessert [/TRIPLE] [TRIPLE] Bionico region Guadalajara [/TRIPLE],6,6,0,6,,,392,[SNT] leader demonym [/SNT] [SNT] currency country course region [/SNT],structuring
factual,results/structuring/factual_structuring.json,393,[TRIPLE] Bionico course Dessert [/TRIPLE] [TRIPLE] Bionico country Mexico [/TRIPLE] [TRIPLE] Dessert dishVariation Cookie [/TRIPLE],3,3,0,3,,,393,[SNT] course country [/SNT] [SNT] dishVariation [/SNT],structuring
factual,results/structuring/factual_structuring.json,394,[TRIPLE] Pontiac parentCompany General_Motors [/TRIPLE] [TRIPLE] Pontiac_Rageous manufacturer Pontiac [/TRIPLE] [TRIPLE] Pontiac_Rageous assembly Michigan [/TRIPLE] [TRIPLE] Pontiac_Rageous assembly Detroit [/TRIPLE],4,4,0,4,,,394,[SNT] parentCompany manufacturer assembly assembly [/SNT],structuring
factual,results/structuring/factual_structuring.json,395,[TRIPLE] Liselotte_Grschebina birthDate 1908-05-02 [/TRIPLE] [TRIPLE] Liselotte_Grschebina deathDate 1994-06-14 [/TRIPLE],2,2,0,2,,,395,[SNT] birthDate deathDate [/SNT],structuring
factual,results/structuring/factual_structuring.json,396,[TRIPLE] Darinka_Dentcheva residence New_Jersey [/TRIPLE] [TRIPLE] New_Jersey areaTotal 22591.38 [/TRIPLE],2,2,0,2,,,396,[SNT] residence areaTotal [/SNT],structuring
factual,results/structuring/factual_structuring.json,397,[TRIPLE] 1147_Stavropolis discoverer Grigory_Neujmin [/TRIPLE] [TRIPLE] 1147_Stavropolis orbitalPeriod 1249.6 [/TRIPLE] [TRIPLE] 1147_Stavropolis rotationPeriod 20378.5 [/TRIPLE] [TRIPLE] 1147_Stavropolis apoapsis 418476000000.0 [/TRIPLE] [TRIPLE] 1147_Stavropolis absoluteMagnitude 11.5 [/TRIPLE],5,5,0,5,,,397,[SNT] discoverer orbitalPeriod rotationPeriod [/SNT] [SNT] apoapsis absoluteMagnitude [/SNT],structuring
factual,results/structuring/factual_structuring.json,398,[TRIPLE] Mermaid_(Train_song) genre Pop_rock [/TRIPLE] [TRIPLE] Mermaid_(Train_song) musicalBand Train_(band) [/TRIPLE] [TRIPLE] Mermaid_(Train_song) recordLabel Columbia_Records [/TRIPLE] [TRIPLE] Mermaid_(Train_song) releaseDate 2012-12-27 [/TRIPLE] [TRIPLE] Mermaid_(Train_song) runtime 3.16 [/TRIPLE],5,5,0,5,,,398,[SNT] genre musicalBand recordLabel [/SNT] [SNT] releaseDate runtime [/SNT],structuring
factual,results/structuring/factual_structuring.json,399,[TRIPLE] Liselotte_Grschebina birthPlace Karlsruhe [/TRIPLE] [TRIPLE] Liselotte_Grschebina birthDate 1908-05-02 [/TRIPLE] [TRIPLE] Liselotte_Grschebina deathPlace Israel [/TRIPLE],3,3,0,3,,,399,[SNT] birthPlace birthDate deathPlace [/SNT],structuring
factual,results/structuring/factual_structuring.json,400,"[TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Polydor_Records [/TRIPLE] [TRIPLE] Bootleg_Series_Volume_1:_The_Quine_Tapes recordLabel Universal_Music_Group [/TRIPLE] [TRIPLE] Universal_Music_Group location Santa_Monica,_California [/TRIPLE] [TRIPLE] Polydor_Records location London [/TRIPLE]",4,4,0,4,,,400,[SNT] recordLabel recordLabel location location [/SNT],structuring
