added_predicates,comparison_basis,dataset,file,idx,num_added_triples,num_matched_predicates,num_matched_source_triples,num_omitted_triples,num_predicted_predicates,num_source_triples,omitted_predicates,omitted_triples,position,pred,source_input,task,triple_set_id
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1040,0,4,4,0,4,4,,,1040,[SNT] location operatingOrganisation foundedBy foundingYear [/SNT],[TRIPLE] Breekett_Haven  operatingOrganisation  Miralene_Technology [/TRIPLE] [TRIPLE] Miralene_Technology  foundedBy  Jacee_Mel [/TRIPLE] [TRIPLE] Miralene_Technology  foundingYear  5930 [/TRIPLE] [TRIPLE] Breekett_Haven  location  Giffens [/TRIPLE],structuring,1040
,ordering_output,fictional,results/structuring/fictional_structuring.json,1041,0,2,2,0,2,2,,,1041,[SNT] numberOfPostgraduateStudents affiliation [/SNT],[TRIPLE] Oakwood_Academy numberOfPostgraduateStudents 25186 [/TRIPLE] [TRIPLE] Oakwood_Academy affiliation Strati_National_University [/TRIPLE],structuring,1041
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1041,0,2,2,0,2,2,,,1041,[SNT] numberOfPostgraduateStudents affiliation [/SNT],[TRIPLE] Oakwood_Academy  affiliation  Strati_National_University [/TRIPLE] [TRIPLE] Oakwood_Academy  numberOfPostgraduateStudents  25186 [/TRIPLE],structuring,1041
,ordering_output,fictional,results/structuring/fictional_structuring.json,1042,0,2,2,0,2,2,,,1042,[SNT] birthPlace nationality [/SNT],[TRIPLE] Wanaonta_Ismon birthPlace Astokrin_Revolutionaries [/TRIPLE] [TRIPLE] Wanaonta_Ismon nationality Glanogon [/TRIPLE],structuring,1042
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1042,0,2,2,0,2,2,,,1042,[SNT] birthPlace nationality [/SNT],[TRIPLE] Wanaonta_Ismon  birthPlace  Astokrin_Revolutionaries [/TRIPLE] [TRIPLE] Wanaonta_Ismon  nationality  Glanogon [/TRIPLE],structuring,1042
,ordering_output,fictional,results/structuring/fictional_structuring.json,1043,0,3,3,0,3,3,,,1043,[SNT] birthDate deathPlace deathDate [/SNT],[TRIPLE] Doness_Veron birthDate April_4_2004 [/TRIPLE] [TRIPLE] Doness_Veron deathPlace Torvia [/TRIPLE] [TRIPLE] Doness_Veron deathDate February_13_1980 [/TRIPLE],structuring,1043
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1043,0,3,3,0,3,3,,,1043,[SNT] birthDate deathPlace deathDate [/SNT],[TRIPLE] Doness_Veron  birthDate  April_4_2004 [/TRIPLE] [TRIPLE] Doness_Veron  deathPlace  Torvia [/TRIPLE] [TRIPLE] Doness_Veron  deathDate  February_13_1980 [/TRIPLE],structuring,1043
,ordering_output,fictional,results/structuring/fictional_structuring.json,1044,0,1,1,0,1,1,,,1044,[SNT] writer [/SNT],[TRIPLE] The_Straits_of_Nowhere writer Majeron_Vlare [/TRIPLE],structuring,1044
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1044,0,1,1,0,1,1,,,1044,[SNT] writer [/SNT],[TRIPLE] The_Straits_of_Nowhere  writer  Majeron_Vlare [/TRIPLE],structuring,1044
,ordering_output,fictional,results/structuring/fictional_structuring.json,1045,0,4,4,0,4,4,,,1045,[SNT] nationality birthPlace birthDate deathPlace [/SNT],[TRIPLE] Wanaonta_Ismon nationality Orla`we [/TRIPLE] [TRIPLE] Wanaonta_Ismon birthPlace Tronlea [/TRIPLE] [TRIPLE] Wanaonta_Ismon birthDate July_28_1922 [/TRIPLE] [TRIPLE] Wanaonta_Ismon deathPlace Morsantra [/TRIPLE],structuring,1045
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1045,0,4,4,1,4,5,mission,Wanaonta_Ismon mission InterX-22,1045,[SNT] nationality birthPlace birthDate deathPlace [/SNT],[TRIPLE] Wanaonta_Ismon  birthDate  July_28_1922 [/TRIPLE] [TRIPLE] Wanaonta_Ismon  nationality  Orla`we [/TRIPLE] [TRIPLE] Wanaonta_Ismon  deathPlace  Morsantra [/TRIPLE] [TRIPLE] Wanaonta_Ismon  birthPlace  Tronlea [/TRIPLE] [TRIPLE] Wanaonta_Ismon  mission  InterX-22 [/TRIPLE],structuring,1045
,ordering_output,fictional,results/structuring/fictional_structuring.json,1046,0,1,1,0,1,1,,,1046,[SNT] activeYearsStartYear [/SNT],[TRIPLE] Geboren_Chasim activeYearsStartYear September_8_1903 [/TRIPLE],structuring,1046
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1046,0,1,1,0,1,1,,,1046,[SNT] activeYearsStartYear [/SNT],[TRIPLE] Geboren_Chasim  activeYearsStartYear  September_8_1903 [/TRIPLE],structuring,1046
,ordering_output,fictional,results/structuring/fictional_structuring.json,1047,0,7,7,0,7,7,,,1047,[SNT] fullName ground location [/SNT] [SNT] league country numberOfMembers [/SNT] [SNT] champions [/SNT],[TRIPLE] Arasir_F.C. fullName Veldroyer_Athletic [/TRIPLE] [TRIPLE] Arasir_F.C. ground Hydron_Strand [/TRIPLE] [TRIPLE] Hydron_Strand location Lapata [/TRIPLE] [TRIPLE] Arasir_F.C. league Maarlon_Alliance [/TRIPLE] [TRIPLE] Maarlon_Alliance country Ovmney [/TRIPLE] [TRIPLE] Arasir_F.C. numberOfMembers 4884.25 [/TRIPLE] [TRIPLE] Maarlon_Alliance champions Setmailing_Sporting [/TRIPLE],structuring,1047
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1047,0,7,7,0,7,7,,,1047,[SNT] fullName ground location [/SNT] [SNT] league country numberOfMembers [/SNT] [SNT] champions [/SNT],[TRIPLE] Hydron_Strand  location  Lapata [/TRIPLE] [TRIPLE] Arasir_F.C.  league  Maarlon_Alliance [/TRIPLE] [TRIPLE] Maarlon_Alliance  champions  Setmailing_Sporting [/TRIPLE] [TRIPLE] Maarlon_Alliance  country  Ovmney [/TRIPLE] [TRIPLE] Arasir_F.C.  numberOfMembers  4884.25 [/TRIPLE] [TRIPLE] Arasir_F.C.  ground  Hydron_Strand [/TRIPLE] [TRIPLE] Arasir_F.C.  fullName  Veldroyer_Athletic [/TRIPLE],structuring,1047
,ordering_output,fictional,results/structuring/fictional_structuring.json,1048,0,4,4,0,4,4,,,1048,[SNT] foundationPlace elevationAboveTheSeaLevel [/SNT] [SNT] foundingDate revenue [/SNT],[TRIPLE] Royne_Balre foundationPlace Floorkin [/TRIPLE] [TRIPLE] Floorkin elevationAboveTheSeaLevel 599.41 [/TRIPLE] [TRIPLE] Royne_Balre foundingDate December_25_1722 [/TRIPLE] [TRIPLE] Royne_Balre revenue 3904.44 [/TRIPLE],structuring,1048
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1048,0,4,4,0,4,4,,,1048,[SNT] foundationPlace elevationAboveTheSeaLevel [/SNT] [SNT] foundingDate revenue [/SNT],[TRIPLE] Royne_Balre  foundationPlace  Floorkin [/TRIPLE] [TRIPLE] Floorkin  elevationAboveTheSeaLevel  599.41 [/TRIPLE] [TRIPLE] Royne_Balre  revenue  3904.44 [/TRIPLE] [TRIPLE] Royne_Balre  foundingDate  December_25_1722 [/TRIPLE],structuring,1048
,ordering_output,fictional,results/structuring/fictional_structuring.json,1049,0,2,2,0,2,2,,,1049,[SNT] birthPlace birthDate [/SNT],[TRIPLE] Ranyar_Phael birthPlace Sikoluhu_County [/TRIPLE] [TRIPLE] Ranyar_Phael birthDate April_2_1890 [/TRIPLE],structuring,1049
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1049,0,2,2,0,2,2,,,1049,[SNT] birthPlace birthDate [/SNT],[TRIPLE] Ranyar_Phael  birthPlace  Sikoluhu_County [/TRIPLE] [TRIPLE] Ranyar_Phael  birthDate  April_2_1890 [/TRIPLE],structuring,1049
,ordering_output,fictional,results/structuring/fictional_structuring.json,1050,0,5,5,0,5,5,,,1050,[SNT] location cityServed operatingOrganisation [/SNT] [SNT] elevationAboveTheSeaLevel runwayLength [/SNT],[TRIPLE] Kaleea_Outland location Gulchnon [/TRIPLE] [TRIPLE] Kaleea_Outland cityServed Skystruck_Trails [/TRIPLE] [TRIPLE] Kaleea_Outland operatingOrganisation Admiralous_Consulting [/TRIPLE] [TRIPLE] Kaleea_Outland elevationAboveTheSeaLevel 2345.58 [/TRIPLE] [TRIPLE] Kaleea_Outland runwayLength 3938.98 [/TRIPLE],structuring,1050
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1050,0,5,5,1,5,6,icaoLocationIdentifier,Kaleea_Outland icaoLocationIdentifier Thaveron_Flight_Yard,1050,[SNT] location cityServed operatingOrganisation [/SNT] [SNT] elevationAboveTheSeaLevel runwayLength [/SNT],[TRIPLE] Kaleea_Outland  operatingOrganisation  Admiralous_Consulting [/TRIPLE] [TRIPLE] Kaleea_Outland  runwayLength  3938.98 [/TRIPLE] [TRIPLE] Kaleea_Outland  cityServed  Skystruck_Trails [/TRIPLE] [TRIPLE] Kaleea_Outland  location  Gulchnon [/TRIPLE] [TRIPLE] Kaleea_Outland  icaoLocationIdentifier  Thaveron_Flight_Yard [/TRIPLE] [TRIPLE] Kaleea_Outland  elevationAboveTheSeaLevel  2345.58 [/TRIPLE],structuring,1050
,ordering_output,fictional,results/structuring/fictional_structuring.json,1051,0,3,3,0,3,3,,,1051,[SNT] starring director writer [/SNT],[TRIPLE] Prelude_to_War starring Torin_Yosh [/TRIPLE] [TRIPLE] Prelude_to_War director Moollim_Leesom [/TRIPLE] [TRIPLE] Prelude_to_War writer Moollim_Leesom [/TRIPLE],structuring,1051
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1051,0,3,3,0,3,3,,,1051,[SNT] starring director writer [/SNT],[TRIPLE] Prelude_to_War  starring  Torin_Yosh [/TRIPLE] [TRIPLE] Prelude_to_War  writer  Moollim_Leesom [/TRIPLE] [TRIPLE] Prelude_to_War  director  Moollim_Leesom [/TRIPLE],structuring,1051
,ordering_output,fictional,results/structuring/fictional_structuring.json,1052,0,2,2,0,2,2,,,1052,[SNT] birthDate discoverer [/SNT],[TRIPLE] Oshedon_Zaqar birthDate April_4_2004 [/TRIPLE] [TRIPLE] Yinari discoverer Oshedon_Zaqar [/TRIPLE],structuring,1052
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1052,0,2,2,0,2,2,,,1052,[SNT] birthDate discoverer [/SNT],[TRIPLE] Yinari  discoverer  Oshedon_Zaqar [/TRIPLE] [TRIPLE] Oshedon_Zaqar  birthDate  April_4_2004 [/TRIPLE],structuring,1052
,ordering_output,fictional,results/structuring/fictional_structuring.json,1053,0,4,4,0,4,4,,,1053,[SNT] distributor distributor starring budget [/SNT],[TRIPLE] Waves_of_the_Outcast distributor Hidden_Moss_Pictures [/TRIPLE] [TRIPLE] Waves_of_the_Outcast distributor Antenara_Technologies [/TRIPLE] [TRIPLE] Waves_of_the_Outcast starring Leonan_Kwarr [/TRIPLE] [TRIPLE] Waves_of_the_Outcast budget 3943.99 [/TRIPLE],structuring,1053
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1053,0,4,4,0,4,4,,,1053,[SNT] distributor distributor starring budget [/SNT],[TRIPLE] Waves_of_the_Outcast  starring  Leonan_Kwarr [/TRIPLE] [TRIPLE] Waves_of_the_Outcast  distributor  Hidden_Moss_Pictures [/TRIPLE] [TRIPLE] Waves_of_the_Outcast  distributor  Antenara_Technologies [/TRIPLE] [TRIPLE] Waves_of_the_Outcast  budget  3943.99 [/TRIPLE],structuring,1053
,ordering_output,fictional,results/structuring/fictional_structuring.json,1054,0,3,3,0,3,3,,,1054,[SNT] starring [/SNT] [SNT] runtime gross [/SNT],[TRIPLE] Orrbargo starring Ryteon_Vem [/TRIPLE] [TRIPLE] Orrbargo runtime 541.09 [/TRIPLE] [TRIPLE] Orrbargo gross 3102.67 [/TRIPLE],structuring,1054
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1054,0,3,3,0,3,3,,,1054,[SNT] starring [/SNT] [SNT] runtime gross [/SNT],[TRIPLE] Orrbargo  starring  Ryteon_Vem [/TRIPLE] [TRIPLE] Orrbargo  runtime  541.09 [/TRIPLE] [TRIPLE] Orrbargo  gross  3102.67 [/TRIPLE],structuring,1054
,ordering_output,fictional,results/structuring/fictional_structuring.json,1055,0,1,1,0,1,1,,,1055,[SNT] country [/SNT],[TRIPLE] Monans_Technology_School country Marckon [/TRIPLE],structuring,1055
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1055,0,1,1,0,1,1,,,1055,[SNT] country [/SNT],[TRIPLE] Monans_Technology_School  country  Marckon [/TRIPLE],structuring,1055
,ordering_output,fictional,results/structuring/fictional_structuring.json,1056,0,3,3,0,3,3,,,1056,[SNT] discovered periapsis apoapsis [/SNT],[TRIPLE] Eximuna discovered March_17_3563 [/TRIPLE] [TRIPLE] Eximuna periapsis 3327.72 [/TRIPLE] [TRIPLE] Eximuna apoapsis 887.94 [/TRIPLE],structuring,1056
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1056,0,3,3,0,3,3,,,1056,[SNT] discovered periapsis apoapsis [/SNT],[TRIPLE] Eximuna  apoapsis  887.94 [/TRIPLE] [TRIPLE] Eximuna  discovered  March_17_3563 [/TRIPLE] [TRIPLE] Eximuna  periapsis  3327.72 [/TRIPLE],structuring,1056
,ordering_output,fictional,results/structuring/fictional_structuring.json,1057,0,3,3,0,3,3,,,1057,[SNT] background musicComposer [/SNT] [SNT] releaseDate [/SNT],[TRIPLE] Yiprun_Iriles background Jucelo [/TRIPLE] [TRIPLE] The_Golden_Horde musicComposer Yiprun_Iriles [/TRIPLE] [TRIPLE] The_Golden_Horde releaseDate October_30_2135 [/TRIPLE],structuring,1057
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1057,0,3,3,1,3,4,producer,The_Golden_Horde producer Little_Karm,1057,[SNT] background musicComposer [/SNT] [SNT] releaseDate [/SNT],[TRIPLE] The_Golden_Horde  releaseDate  October_30_2135 [/TRIPLE] [TRIPLE] The_Golden_Horde  producer  Little_Karm [/TRIPLE] [TRIPLE] The_Golden_Horde  musicComposer  Yiprun_Iriles [/TRIPLE] [TRIPLE] Yiprun_Iriles  background  Jucelo [/TRIPLE],structuring,1057
,ordering_output,fictional,results/structuring/fictional_structuring.json,1058,0,1,1,0,1,1,,,1058,[SNT] followedBy [/SNT],[TRIPLE] Springhouse_Entertainment followedBy Tenginst [/TRIPLE],structuring,1058
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1058,0,1,1,0,1,1,,,1058,[SNT] followedBy [/SNT],[TRIPLE] Springhouse_Entertainment  followedBy  Tenginst [/TRIPLE],structuring,1058
,ordering_output,fictional,results/structuring/fictional_structuring.json,1059,0,4,4,0,4,4,,,1059,[SNT] almaMater deathPlace country leader [/SNT],[TRIPLE] Celt_Saffron almaMater Chiasell_University_of_Global_Business [/TRIPLE] [TRIPLE] Celt_Saffron deathPlace Paydenzia [/TRIPLE] [TRIPLE] Paydenzia country Wilvius [/TRIPLE] [TRIPLE] Paydenzia leader Nesett_Nialan [/TRIPLE],structuring,1059
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1059,0,4,4,0,4,4,,,1059,[SNT] almaMater deathPlace country leader [/SNT],[TRIPLE] Celt_Saffron  almaMater  Chiasell_University_of_Global_Business [/TRIPLE] [TRIPLE] Paydenzia  country  Wilvius [/TRIPLE] [TRIPLE] Celt_Saffron  deathPlace  Paydenzia [/TRIPLE] [TRIPLE] Paydenzia  leader  Nesett_Nialan [/TRIPLE],structuring,1059
,ordering_output,fictional,results/structuring/fictional_structuring.json,1060,0,1,1,0,1,1,,,1060,[SNT] professionalField [/SNT],[TRIPLE] Ranett_Mosv professionalField Valcheckization [/TRIPLE],structuring,1060
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1060,0,1,1,0,1,1,,,1060,[SNT] professionalField [/SNT],[TRIPLE] Ranett_Mosv  professionalField  Valcheckization [/TRIPLE],structuring,1060
,ordering_output,fictional,results/structuring/fictional_structuring.json,1061,0,2,2,0,2,2,,,1061,[SNT] foundingDate product [/SNT],[TRIPLE] Labren_breaks foundingDate August_14_1821 [/TRIPLE] [TRIPLE] Labren_breaks product Seconnexia [/TRIPLE],structuring,1061
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1061,0,2,2,0,2,2,,,1061,[SNT] foundingDate product [/SNT],[TRIPLE] Labren_breaks  foundingDate  August_14_1821 [/TRIPLE] [TRIPLE] Labren_breaks  product  Seconnexia [/TRIPLE],structuring,1061
,ordering_output,fictional,results/structuring/fictional_structuring.json,1062,0,1,1,0,1,1,,,1062,[SNT] precededBy [/SNT],[TRIPLE] Quasaraye precededBy Dapdresso [/TRIPLE],structuring,1062
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1062,0,1,1,0,1,1,,,1062,[SNT] precededBy [/SNT],[TRIPLE] Quasaraye  precededBy  Dapdresso [/TRIPLE],structuring,1062
,ordering_output,fictional,results/structuring/fictional_structuring.json,1063,0,2,2,0,2,2,,,1063,[SNT] genre genre [/SNT],[TRIPLE] Notelegic genre FattSwing [/TRIPLE] [TRIPLE] Notelegic genre Noizclank [/TRIPLE],structuring,1063
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1063,0,2,2,1,2,3,producer,Notelegic producer Granadarans,1063,[SNT] genre genre [/SNT],[TRIPLE] Notelegic  genre  FattSwing [/TRIPLE] [TRIPLE] Notelegic  producer  Granadarans [/TRIPLE] [TRIPLE] Notelegic  genre  Noizclank [/TRIPLE],structuring,1063
,ordering_output,fictional,results/structuring/fictional_structuring.json,1064,0,2,2,0,2,2,,,1064,[SNT] birthName knownFor [/SNT],[TRIPLE] Erjano_Metcan birthName Blither_Xesto [/TRIPLE] [TRIPLE] Erjano_Metcan knownFor Sevann's_Theorem [/TRIPLE],structuring,1064
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1064,0,2,2,0,2,2,,,1064,[SNT] birthName knownFor [/SNT],[TRIPLE] Erjano_Metcan  knownFor  Sevann's_Theorem [/TRIPLE] [TRIPLE] Erjano_Metcan  birthName  Blither_Xesto [/TRIPLE],structuring,1064
,ordering_output,fictional,results/structuring/fictional_structuring.json,1065,0,1,1,0,1,1,,,1065,[SNT] isPartOf [/SNT],[TRIPLE] Rimuer_County isPartOf Parsten [/TRIPLE],structuring,1065
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1065,0,1,1,0,1,1,,,1065,[SNT] isPartOf [/SNT],[TRIPLE] Rimuer_County  isPartOf  Parsten [/TRIPLE],structuring,1065
,ordering_output,fictional,results/structuring/fictional_structuring.json,1066,0,6,6,0,6,6,,,1066,[SNT] location operatingOrganisation city country [/SNT] [SNT] runwayLength elevationAboveTheSeaLevel [/SNT],[TRIPLE] Varzolavia_Airfield location Belizari [/TRIPLE] [TRIPLE] Varzolavia_Airfield operatingOrganisation Novas_Centinels [/TRIPLE] [TRIPLE] Novas_Centinels city Ankaoria [/TRIPLE] [TRIPLE] Ankaoria country Yala`wa [/TRIPLE] [TRIPLE] Varzolavia_Airfield runwayLength 1057.22 [/TRIPLE] [TRIPLE] Varzolavia_Airfield elevationAboveTheSeaLevel 1576.43 [/TRIPLE],structuring,1066
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1066,0,6,6,0,6,6,,,1066,[SNT] location operatingOrganisation city country [/SNT] [SNT] runwayLength elevationAboveTheSeaLevel [/SNT],[TRIPLE] Varzolavia_Airfield  operatingOrganisation  Novas_Centinels [/TRIPLE] [TRIPLE] Varzolavia_Airfield  location  Belizari [/TRIPLE] [TRIPLE] Varzolavia_Airfield  runwayLength  1057.22 [/TRIPLE] [TRIPLE] Novas_Centinels  city  Ankaoria [/TRIPLE] [TRIPLE] Varzolavia_Airfield  elevationAboveTheSeaLevel  1576.43 [/TRIPLE] [TRIPLE] Ankaoria  country  Yala`wa [/TRIPLE],structuring,1066
director,ordering_output,fictional,results/structuring/fictional_structuring.json,1067,1,5,5,1,6,6,producer,Snowfire_Glade producer Torin_Yosh,1067,[SNT] broadcastedBy [/SNT] [SNT] musicComposer editor [/SNT] [SNT] director producer director [/SNT],[TRIPLE] Snowfire_Glade broadcastedBy Artistic_Endeavour_Films [/TRIPLE] [TRIPLE] Snowfire_Glade musicComposer Majeron_Vlare [/TRIPLE] [TRIPLE] Snowfire_Glade editor Makin_Grinyon [/TRIPLE] [TRIPLE] Snowfire_Glade director Ethar_Gilme [/TRIPLE] [TRIPLE] Snowfire_Glade producer Ethar_Gilme [/TRIPLE] [TRIPLE] Snowfire_Glade producer Torin_Yosh [/TRIPLE],structuring,1067
director,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1067,1,5,5,1,6,6,producer,Snowfire_Glade producer Torin_Yosh,1067,[SNT] broadcastedBy [/SNT] [SNT] musicComposer editor [/SNT] [SNT] director producer director [/SNT],[TRIPLE] Snowfire_Glade  director  Ethar_Gilme [/TRIPLE] [TRIPLE] Snowfire_Glade  producer  Ethar_Gilme [/TRIPLE] [TRIPLE] Snowfire_Glade  broadcastedBy  Artistic_Endeavour_Films [/TRIPLE] [TRIPLE] Snowfire_Glade  editor  Makin_Grinyon [/TRIPLE] [TRIPLE] Snowfire_Glade  musicComposer  Majeron_Vlare [/TRIPLE] [TRIPLE] Snowfire_Glade  producer  Torin_Yosh [/TRIPLE],structuring,1067
,ordering_output,fictional,results/structuring/fictional_structuring.json,1068,0,4,4,0,4,4,,,1068,[SNT] nationality residence areaTotal leader [/SNT],[TRIPLE] Mallen_Reyvas nationality Polzun [/TRIPLE] [TRIPLE] Mallen_Reyvas residence Jenwalt [/TRIPLE] [TRIPLE] Jenwalt areaTotal 2846.73 [/TRIPLE] [TRIPLE] Jenwalt leader Roeran_Nadays [/TRIPLE],structuring,1068
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1068,0,4,4,0,4,4,,,1068,[SNT] nationality residence areaTotal leader [/SNT],[TRIPLE] Mallen_Reyvas  residence  Jenwalt [/TRIPLE] [TRIPLE] Jenwalt  leader  Roeran_Nadays [/TRIPLE] [TRIPLE] Mallen_Reyvas  nationality  Polzun [/TRIPLE] [TRIPLE] Jenwalt  areaTotal  2846.73 [/TRIPLE],structuring,1068
,ordering_output,fictional,results/structuring/fictional_structuring.json,1069,0,3,3,0,3,3,,,1069,[SNT] starring director [/SNT] [SNT] gross [/SNT],[TRIPLE] Valley_of_the_Gods starring Filounton_Bonen [/TRIPLE] [TRIPLE] Valley_of_the_Gods director Jacee_Mel [/TRIPLE] [TRIPLE] Valley_of_the_Gods gross 4479.43 [/TRIPLE],structuring,1069
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1069,0,3,3,1,3,4,writer,Valley_of_the_Gods writer Jacee_Mel,1069,[SNT] starring director [/SNT] [SNT] gross [/SNT],[TRIPLE] Valley_of_the_Gods  starring  Filounton_Bonen [/TRIPLE] [TRIPLE] Valley_of_the_Gods  writer  Jacee_Mel [/TRIPLE] [TRIPLE] Valley_of_the_Gods  director  Jacee_Mel [/TRIPLE] [TRIPLE] Valley_of_the_Gods  gross  4479.43 [/TRIPLE],structuring,1069
,ordering_output,fictional,results/structuring/fictional_structuring.json,1070,0,3,3,0,3,3,,,1070,[SNT] language starring starring [/SNT],[TRIPLE] Blazing_Heart language Tytasian [/TRIPLE] [TRIPLE] Blazing_Heart starring Raeon_Parvas [/TRIPLE] [TRIPLE] Blazing_Heart starring Roka_Maram [/TRIPLE],structuring,1070
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1070,0,3,3,0,3,3,,,1070,[SNT] language starring starring [/SNT],[TRIPLE] Blazing_Heart  starring  Raeon_Parvas [/TRIPLE] [TRIPLE] Blazing_Heart  starring  Roka_Maram [/TRIPLE] [TRIPLE] Blazing_Heart  language  Tytasian [/TRIPLE],structuring,1070
,ordering_output,fictional,results/structuring/fictional_structuring.json,1071,0,2,2,0,2,2,,,1071,[SNT] runwayName icaoLocationIdentifier [/SNT],[TRIPLE] Blayrg_Air_Road runwayName Quonno [/TRIPLE] [TRIPLE] Blayrg_Air_Road icaoLocationIdentifier Blayrg_Air_Road [/TRIPLE],structuring,1071
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1071,0,2,2,0,2,2,,,1071,[SNT] runwayName icaoLocationIdentifier [/SNT],[TRIPLE] Blayrg_Air_Road  icaoLocationIdentifier  Blayrg_Air_Road [/TRIPLE] [TRIPLE] Blayrg_Air_Road  runwayName  Quonno [/TRIPLE],structuring,1071
,ordering_output,fictional,results/structuring/fictional_structuring.json,1072,0,5,5,0,5,5,,,1072,[SNT] starring starring [/SNT] [SNT] language editing [/SNT] [SNT] runtime [/SNT],[TRIPLE] The_Unknown_Voyage starring Farmer_Mesten [/TRIPLE] [TRIPLE] The_Unknown_Voyage starring Feal_Woddon [/TRIPLE] [TRIPLE] The_Unknown_Voyage language Jeldarian [/TRIPLE] [TRIPLE] The_Unknown_Voyage editing Stavamo [/TRIPLE] [TRIPLE] The_Unknown_Voyage runtime 2149.12 [/TRIPLE],structuring,1072
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1072,0,5,5,0,5,5,,,1072,[SNT] starring starring [/SNT] [SNT] language editing [/SNT] [SNT] runtime [/SNT],[TRIPLE] The_Unknown_Voyage  editing  Stavamo [/TRIPLE] [TRIPLE] The_Unknown_Voyage  starring  Farmer_Mesten [/TRIPLE] [TRIPLE] The_Unknown_Voyage  starring  Feal_Woddon [/TRIPLE] [TRIPLE] The_Unknown_Voyage  language  Jeldarian [/TRIPLE] [TRIPLE] The_Unknown_Voyage  runtime  2149.12 [/TRIPLE],structuring,1072
,ordering_output,fictional,results/structuring/fictional_structuring.json,1073,0,1,1,0,1,1,,,1073,[SNT] city [/SNT],[TRIPLE] Calnoise_Fabrications city Lemin [/TRIPLE],structuring,1073
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1073,0,1,1,0,1,1,,,1073,[SNT] city [/SNT],[TRIPLE] Calnoise_Fabrications  city  Lemin [/TRIPLE],structuring,1073
,ordering_output,fictional,results/structuring/fictional_structuring.json,1074,0,5,5,0,5,5,,,1074,[SNT] recordLabel recordLabel precededBy genre [/SNT] [SNT] releaseDate [/SNT],[TRIPLE] Rinkorri recordLabel Harmonic_Realms [/TRIPLE] [TRIPLE] Rinkorri recordLabel Halo_Tunes [/TRIPLE] [TRIPLE] Rinkorri precededBy Hyzlack [/TRIPLE] [TRIPLE] Rinkorri genre Synbrick [/TRIPLE] [TRIPLE] Rinkorri releaseDate February_21_1992 [/TRIPLE],structuring,1074
,webnlg17_input,fictional,results/structuring/fictional_structuring.json,1074,0,5,5,1,5,6,artist,Rinkorri artist Pain_Creek,1074,[SNT] recordLabel recordLabel precededBy genre [/SNT] [SNT] releaseDate [/SNT],[TRIPLE] Rinkorri  artist  Pain_Creek [/TRIPLE] [TRIPLE] Rinkorri  genre  Synbrick [/TRIPLE] [TRIPLE] Rinkorri  precededBy  Hyzlack [/TRIPLE] [TRIPLE] Rinkorri  recordLabel  Harmonic_Realms [/TRIPLE] [TRIPLE] Rinkorri  recordLabel  Halo_Tunes [/TRIPLE] [TRIPLE] Rinkorri  releaseDate  February_21_1992 [/TRIPLE],structuring,1074
,ordering_output,fictional,results/structuring/fictional_structuring.json,1075,0,4,4,0,4,4,,,1075,[SNT] almaMater knownFor [/SNT] [SNT] citizenship longName [/SNT],[TRIPLE] Rechart_Skyel almaMater Rarvale_University [/TRIPLE] [TRIPLE] Rechart_Skyel knownFor Kinetic_Arrangement [/TRIPLE] [TRIPLE] Rechart_Skyel citizenship Dyolila [/TRIPLE] [TRIPLE] Dyolila longName Ollynish [/TRIPLE],structuring,1075
