Source,Translation
Nie Haisheng is a Chinese national who completed a mission on Shenzhou 10.,.ني هايشينج هو مواطن صيني أكمل مهمة على متن شنتشو 10
"The film ""English Without Tears"" has a runtime of 89.0 minutes and is directed by Harold French.","يبلغ طول فيلم ""الإنجليزية بدون دموع"" 89 دقيقة، وهو من إخراج هارولد فرينش."
Terence Rattigan is identified by the IMDb with the imdbId number 0711905.,يحدد موقع IMDb أن تيرينس راتيجان هو الشخص الذي يحمل رقم imdbID 0711905.
Ed Lee is the leader of San Francisco.,.إد لي هو قائد سان فرانسيسكو
"The University of Burgundy, located in Dijon, France, has a total student population of 27,400, including 16,800 undergraduate students and 1299 doctoral students. The university employs a staff of 2900.",.يبلغ إجمالي عدد الطلاب المسجلين في جامعة بورغوندي، التي تقع في ديجون بفرنسا، 400 27 طالب، من بينهم 800 16 طالب جامعي و1299 طالب دكتوراه. وتوظف الجامعة 2900 موظف
"The film ""English Without Tears,"" produced by Anatole de Grunwald, was released in 1944 with a runtime of 89 minutes. Anatole de Grunwald and Terence Rattigan both wrote the script for the film. Bernard Knowles was responsible for the cinematography.","صدر فيلم ""الإنجليزية بدون دموع"" الذي أنتجه أناتول دي جرانديوت عام 1944، بمدة عرض بلغت 89 دقيقة. وكتب سيناريو الفيلم أناتول دي جرانديوت وتيرينس راتيجان معًا. وكان برنارد Knowles مسؤولًا عن التصوير السينمائي."
"The album ""Turn Me On"" by an unspecified artist is preceded by ""Let It Breed"" and followed by ""Take It Off."" Therefore, the sequence of albums is: Let It Breed, Turn Me On, Take It Off.","يسبق ألبوم ""تيرن مي أون"" لفنان غير محدد الألبوم ""ليت إت بيد"" ويليه ألبوم ""تيك إت أوف"". وبالتالي، فإن تسلسل الألبومات هو: ليت إت بيد، تيرن مي أون، تيك إت أوف"
"The 11th Mississippi Infantry Monument is a contributing property located in Adams County, Pennsylvania. It was established in the year 2000. Adams County borders Franklin County to its west, Carroll County, Maryland, to its southeast, and Cumberland County, Pennsylvania, to its north, all within the United States.",.نصب مشاة ميسيسيبي الحادي عشر هو ملكية مساهمة تقع في مقاطعة آدمز، بنسلفانيا. وقد أنشئ في عام 2000. تحد مقاطعة آدمز مقاطعة فرانكلين من الغرب، ومقاطعة كارول، ميريلاند، من الجنوب الشرقي، ومقاطعة كومبرلاند، بنسلفانيا، من الشمال، وكلها داخل الولايات المتحدة
"The Acharya Institute of Technology, located in Bangalore at ""Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, In Soldevanahalli,"" is affiliated with Visvesvaraya Technological University. It was granted technical campus status by the All-India Council for Technical Education, headquartered in Mumbai. The institute is directed by Dr. G. P. Prabhukumar. Founder of the institute is Kempe Gowda I.",".يقع معهد أشيريا للتكنولوجيا، في بنغالور في ""طريق أشيريا الدكتور سارفابالي راداكريشنان، الطريق الرئيسي هيسارجاتا، في سولدفانهالي""، وهو تابع لجامعة فيسفيشفاريا للتكنولوجيا. وقد منحته هيئة عموم الهند للتعليم الفني، التي يقع مقرها في مومباي، وضع الحرم الجامعي الفني. ويدير المعهد الدكتور ج. ب. برابهوكومار. مؤسس المعهد هو كيمبي جودا الأول"
"Agremiação Sportiva Arapiraquense, a Brazilian football club based in Arapiraca with a nickname ""Asa Gigante,"" plays in Campeonato Brasileiro Série C. The team, which has approximately 17,000 members, competes at Estádio Municipal Coaracy da Mata Fonseca, its home ground. In the past, Vila Nova Futebol Clube won the championship title for this league.",".نادي أغريمياساو سبورتيفا أرايبيراكوينسي، هو نادي كرة قدم برازيلي مقره في أرايبيراكا ولقبه ""آسا جيجانتي""، يلعب في الدوري البرازيلي الدرجة الثالثة. يلعب الفريق، الذي يضم حوالي 17000 عضو، على أرضه في استاد كواراسي دا ماتا فونسيكا البلدي. وفي الماضي، فاز نادي فيلا نوفا لكرة القدم بلقب البطولة لهذه الدوري"
"Andrew Rayel is a Trance music artist, and he is associated with Armin van Buuren, who is also a well-known figure in the Trance music genre.",.أندرو راييل هو فنان موسيقى ترانس، وهو مرتبط بأرمن فان بيورن، الذي يعد أيضًا شخصية بارزة في موسيقى الترانس
"Lady Anne Monson was born on January 1, 1726, in Darlington. She later resided in India, where she lived until her death on February 18, 1776.",ولدت ليدي آن مونسون في 1 يناير 1726 في دارلينجتون. أقامت لاحقًا في الهند، حيث عاشت حتى وفاتها في 18 فبراير 1776.
"Aleksandr Prudnikov is a football player who was born on February 24, 1989. He started his youth career at FC Spartak Moscow before joining FC Amkar Perm as a club player, where he currently plays.",.ألكسندر برودنيكوف هو لاعب كرة قدم ولد في 24 فبراير 1989. بدأ مسيرته الشبابية مع نادي سبارتاك موسكو قبل أن ينضم إلى نادي أمكار بيرم كلاعب، حيث يلعب حالياً
Detroit is located in the state of Michigan.,تقع ديترويت في ولاية ميشيغان.
"Trane is a company founded in 1913 with approximately 29,000 employees. They specialize in producing HVAC (Heating, Ventilation, and Air Conditioning) systems within the building materials industry.",.تأسست شركة تراني في عام 1913 ولديها حوالي 29000 موظف. تتخصص الشركة في إنتاج أنظمة التدفئة والتهوية وتكييف الهواء (HVAC) ضمن صناعة مواد البناء
"The song ""Mermaid"" by Train, also known as ""Mermaid (Train song)"", is produced by the Espionage production team and belongs to the reggae genre. It has a runtime of 3.16 minutes. The song is recorded and released under both Columbia Records and Sony Music Entertainment labels. It is followed by the song ""Imagine"" by John Lennon.",".أغنية ""حورية البحر"" لفرقة ""ترين""، والمعروفة أيضًا باسم ""حورية البحر (أغنية ترين)""، من إنتاج فريق ""إسبيوناج"" للإنتاج وهي تنتمي إلى نوع موسيقى الريغي. تبلغ مدة الأغنية 3.16 دقيقة. تم تسجيل الأغنية وإصدارها تحت شركتي ""كولومبيا ريكوردز"" و""سوني ميوزيك إنترتينمنت"". تليها أغنية ""تخيل"" لجون لينون"
"The song ""Mermaid"" by Train is followed by ""Imagine"" by John Lennon in the sequence of a playlist. This song was produced by the Espionage production team. It is featured on the album ""California 37"" by Train. The lyrics and music for ""Mermaid"" were written by Pat Monahan. The format of this song is Music download.",".يتبع أغنية ""ميرميد"" لفرقة ""ترين"" أغنية ""إيماجين"" لجون لينون في تسلسل قائمة تشغيل. أنتج الأغنية فريق إنتاج ""إسبيوناج"". وهي ضمن ألبوم ""كاليفورنيا 37"" لفرقة ترين. كُتبت كلمات وألحان أغنية ""ميرميد"" بواسطة بات موناهان. تتوفر هذه الأغنية بصيغة تنزيل موسيقي"
The McVeaghoftheSouthSeas film was produced by TheProgressiveMotionPictureCompany.,"تم إنتاج فيلم ""ماكوغاف أوف ذا ساوث سيز"" من قبل شركة بروجريسيف موشن بيكتشر."
"Adolfo Suárez Madrid-Barajas Airport, located in Alcobendas, Madrid, Spain, is operated by ENAIRE. The airport features a runway named ""14L/32R"" with a length of 4349.0 meters. ENAIRE is headquartered in Madrid, Spain.",".مطار أدولفو سواريز، مدريد-باراخاس، الواقع في الكوبنداس، مدريد، إسبانيا، تديره شركة إناير. ويضم المطار مدرجًا باسم ""14L/32R"" يبلغ طوله 4349.0 مترًا. ويقع المقر الرئيسي لشركة إناير في مدريد، إسبانيا"
The former name of HBO was The Green Channel.,كان الاسم السابق لقناة HBO هو قناة غرين.
Nurhan Atasoy is a Turkish person born in Turkey.,.نورهان أتاسوي هي شخصيه تركية ولدت في تركيا
The city of Ciudad Ayala is located in the Pacific Standard Time Zone.,تقع مدينة سيوداد أيايلا في منطقة توقيت المحيط الهادئ.
"BedfordAerodrome, located in Thurleigh, is operated by MotorSport Vision. Its ICAO location identifier is EGBF.",تقع مطار بيدفورد في ثورلي، وتديره شركة موتورسبورت فيجن. ورمز تعريف موقعه حسب منظمة الطيران المدني الدولي هو EGBF.
"Olga Bondareva, born in Leningrad, USSR in the late 20th century, was known for her work in both Economics and Mathematics fields. She passed away on December 9, 1991.",.أولغا بونداريفا، التي ولدت في لينينغراد، الاتحاد السوفييتي في أواخر القرن العشرين، كانت معروفة بعملها في مجالي الاقتصاد والرياضيات. توفيت في 9 ديسمبر 1991
"The 1956 film ""It's Great to Be Young,"" starring John Mills, has a runtime of 94 minutes and grossed 282,838 dollars at the box office. The film was directed by Cyril Frankel.",".فيلم ""رائع أن تكون شابا"" لعام 1956 من بطولة جون ميلز، تبلغ مدته 94 دقيقة، وحقق إيرادات بلغت 282838 دولارًا في شباك التذاكر. أخرج الفيلم Cyril Frankel"
"AbrahamA.Ribicoff was an American politician. He was born in the United States. His spouse was ""Ruth Ribicoff."" After his tenure, AnthonyJ.Celebrezze succeeded him. AbrahamA.Ribicoff was an African-American politician.","إبراهام أ. ريبيكوف كان سياسيًا أمريكيًا. وُلد في الولايات المتحدة. كانت زوجته ""روث ريبيكوف"". وبعد فترة ولايته، خلفه أنتوني جيه سيليبريز. كان إبراهام أ. ريبيكوف سياسيًا أمريكيًا من أصل أفريقي."
The Hobbit is a work of juvenile fantasy literature.,.الهوبيت هي رواية فانتازيا موجهة لليافعين
Binignit is a dessert originating from the Philippines.,.بينينيت هو حلوى نشأت في الفلبين
"Piotr Hallmann was born in Gdynia, Poland, and weighs 70.308 kilograms.",ولد بيوت ر هولمان في غدينيا، بولندا، ويزن 70.308 كيلوجرام
"The 1956 film ""It's Great to Be Young"" was edited by Max Benedict. Max Benedict also started his acting career in 1947. The film has a runtime of 94 minutes and was directed by Cyril Frankel.",".تم تحرير فيلم ""رائع أن تكون شابا"" لعام 1956 بواسطة ماكس بنديكت. كما بدأ ماكس بنديكت حياته المهنية في التمثيل عام 1947. ويبلغ طول الفيلم 94 دقيقة وكان من إخراج سايرل فرانكل"
"The asteroid 1147 Stavropolis has a apoapsis of 41,847,600,000.0 km, a discovery date of June 11, 1929, a rotation period of approximately 20,378.5 hours, a periapsis of 260,855,000,000.0 km, an epoch of July 31, 2016 (JD2457600.5), and an orbital period of 1,249.6 hours.",".يبلغ أوج كويكب 1147 ستافروبول 41,847,600,000.0 كم، وقد اكتُشف في 11 يونيو 1929، وتبلغ فترة دورانه حوالي 20,378.5 ساعة، وحضيضه 260,855,000,000.0 كم، وفترته المدارية 1,249.6 ساعة، وحقبة 31 يوليو 2016 (JD2457600.5)"
"Buzz Aldrin, a renowned astronaut, was born in Glen Ridge, New Jersey. He is best known for his mission on Apollo 11.",.بز ألدرين، رائد فضاء شهير، ولد في غلين ريدج، نيوجيرسي. وهو معروف جيدا لمهمته على أبولو 11
"Detroit is located in Wayne County, Michigan.",.تقع ديترويت في مقاطعة وين، ميشيغان
"The celestial body identified as 1147Stavropolis has an orbital period of 1249.6 units, an absolute magnitude of 11.5, and was discovered on June 11, 1929. Its periapsis is located 260,855,000,000.0 units away, and its epoch is set to July 31, 2016 (JD2457600.5).",.الجسم السماوي الذي تم تحديده باسم 1147Stavropolis لديه فترة مدارية تبلغ 1249.6 وحدة، ومقدار مطلق يبلغ 11.5، وقد تم اكتشافه في 11 يونيو 1929. ويقع في نقطة الحضيض على بعد 260.855.000.000.0 وحدة فلكية، ويتم تعيين حقبته إلى 31 يوليو 2016 (JD2457600.5)
"Adolfo Suárez Madrid-Barajas Airport, located in Alcobendas, Spain, is operated by ENAIRE, the Spanish National Air Navigation and Communications Agency, which is headquartered in Madrid. The airport features a runway named ""18R/36L"" with a length of 4349.0 meters.",".مطار أدولفو سواريز، مدريد-باراخاس، الواقع في الكوبنداس، إسبانيا، تديره الوكالة الوطنية الإسبانية للملاحة الجوية والتحكم الجوي (ENAIRE)، التي يقع مقرها الرئيسي في مدريد. ويضم المطار مدرجًا باسم ""18R/36L"" يبلغ طوله 4349.0 مترًا."
"AbrahamA.Ribicoff was born in the United States. He was married to CaseyRibicoff. After Abraham's tenure, JohnN.Dempsey became his successor.",ولد أبراهام أ. ريبيكوف في الولايات المتحدة الأمريكية. كان متزوجًا من كيسي ريبيكوف. وبعد انتهاء فترة ولاية أبراهام، أصبح جون ن. ديمبسي خلفًا له.
"The Pontiac Rageous, a coupe model, was produced in the year 1997.",تم إنتاج سيارة بونتياك راجوس، وهي سيارة كوبيه، في عام 1997
The ALCORS-3 locomotive was built between May 1950 and August 1956. It is equipped with a V12 engine and has a cylinder count of 12. Its length is 17068.8 millimetres.,تم بناء قاطرة ALCORS-3 بين مايو 1950 وأغسطس 1956. وهي مجهزة بمحرك V12 ولديها 12 أسطوانة. ويبلغ طولها 17068.8 ملم.
"AbrahamA.Ribicoff was an American citizen born in the United States. He was married to ""Ruth Ribicoff."" AbrahamA.Ribicoff passed away in New York. The United States is the birthplace and death place of AbrahamA.Ribicoff. The ethnic group of the United States is African Americans. Therefore, AbrahamA.Ribicoff was an American of African descent who was married to Ruth Ribicoff and died in New York.","كان أبراهام أ. ريبيكوف مواطنًا أمريكيًا ولد في الولايات المتحدة. كان متزوجًا من ""روث ريبيكوف"". توفي أبراهام أ. ريبيكوف في نيويورك. الولايات المتحدة هي مسقط رأس ومكان وفاة أبراهام أ. ريبيكوف. المجموعة العرقية في الولايات المتحدة هي الأمريكيون الأفارقة. وبالتالي، كان أبراهام أ. ريبيكوف أمريكيًا من أصل أفريقي، كان متزوجًا من روث ريبيكوف، وتوفي في نيويورك."
"The University of Burgundy has approximately 27,400 students in total, with 16,800 of them being undergraduates. There are also around 2,900 members of staff and 1,299 doctoral students.",يبلغ إجمالي عدد الطلاب في جامعة بورغندي حوالي 27400 طالب، منهم 16800 طالب جامعي. وهناك أيضًا حوالي 2900 موظف و1299 طالب دكتوراه.
Liselotte Grschebina passed away in Petah Tikva.,توفيت ليسلوت جريشيبينا في بتاح تكفا
"The film ""McVeagh of the South Seas"" features Harry Carey (actor born in 1878) in the starring role, with Carey also credited as the writer and producer. The production company was The Progressive Motion Picture Company, and Alliance Films Corporation handled the distribution.",".يضم فيلم ""مايفاج من البحار الجنوبية"" هاري كاري (ممثل ولد عام 1878) في دور البطولة، مع إشارة إلى كاري أيضًا كمؤلف ومنتج. كانت شركة الإنتاج هي شركة الصور المتحركة التقدمية، وتولت شركة تحالف الأفلام عملية التوزيع"
"The album ""Year of No Light"" by Nord, released on September 6, 2006, is both a sludge metal and post-metal record. It has a runtime of 58.41 minutes and was produced by Year of No Light. This album follows the release of the demo ""Demo 2004"" by the same artist.",".ألبوم ""عام بلا ضوء"" لفرقة نورد، الذي صدر في 6 سبتمبر 2006، هو ألبوم مزدوج من نوعي سلاج ميتال وبست-ميتال. تبلغ مدته 58.41 دقيقة، وقد أنتجه عام بلا ضوء. صدر هذا الألبوم بعد إصدار الفرقة لنسخة تجريبية بعنوان ""Demo 2004"""
"The musical band ""Train"" is associated with the song ""Mermaid.""",".ترتبط الفرقة الموسيقية ""Train"" بأغنية ""حورية البحر"""
"The band ""ExpectaMiracle"" is known for producing instrumental music.",".تشتهر فرقة ""إكسبيكتا ميراكل"" بأنها فرقة موسيقى الآلات"
"AlanB.MillerHall is an architectural project designed by RobertA.M.Stern. Currently, the MasonSchoolofBusiness is located in AlanB.MillerHall. The building is situated in Virginia.",.AlanB.MillerHall هو مشروع معماري صممه RobertA.M.Stern. حاليًا، تقع MasonSchoolofBusiness في AlanB.MillerHall. ويقع المبنى في فرجينيا
Bionico is a dish that varies with honey as an ingredient. The country of origin for Bionico is Mexico.,يختلف طبق البيونيكو بالمكونات التي تحتوي على العسل. البلد الأصلي للبيونيكو هو المكسيك.
"The album ""Turn Me On"" by Wharton Tiers produced the songs ""Turn Me On"" and ""Take It Off!"" which are followed by the EP ""Til Death Do Us Part."" The song ""Take It Off!"" was also produced by The Honeymoon Killers (American band).","أنتج ألبوم ""تيرن مي أون"" لواتون تيرز أغنيتي ""تيرن مي أون"" و""تيك إت أوف!"" اللتين تلتهما أسطوانة ""تيل ديث دو أس بارت"". كما أنتج أغنية ""تيك إت أوف!"" فرقة ""ذا هونيموون كيليرز"" (فرقة أمريكية)."
"Lady Anne Monson was born in Darlington, which is located in the North East England region of the Kingdom of England. The grid reference for Darlington is NZ289147.",.ولدت ليدي آن مونسون في دارلينجتون، الواقعة في منطقة شمال شرق إنجلترا بمملكة إنجلترا. مرجع الشبكة لدارلينجتون هو NZ289147
"The Acharya Institute of Technology, located in Soldevanahalli on Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, in the state of Karnataka, was established in the year 2000 and is affiliated with Visvesvaraya Technological University.",.يقع معهد أشيريا للتكنولوجيا، في سولدفانهالي على طريق أشيريا الدكتور سارفابالي راداكريشنان، طريق هيسارجاتا الرئيسي، بنغالور - 560090، في ولاية كارناتاكا، وقد تأسس في عام 2000 وهو تابع لجامعة فيسفيشوارايا التكنولوجية
"The Acharya Institute of Technology is located in Bangalore, specifically on Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, in the area of Soldevanahalli.",.يقع معهد أشيريا للتكنولوجيا في بنغالور، وتحديدًا في طريق أشيريا الدكتور سارفابالي راداكريشنان، وطريق هيسارجاتا الرئيسي، في منطقة سولدفانهالي
"Chinabank is a public company with its foundation place in Manila, which is the capital city of the Insular Government of the Philippine Islands.",.شينابانك هي شركة عامة تأسست في مانيلا، عاصمة الحكومة الجزرية لجزر الفلبين
"The album ""Year of No Light"" by Nord was released on September 6, 2006. This album was followed by ""Live at Roadburn 2008"" by the same artist.",".أصدر نورد ألبوم ""عام بلا ضوء"" في 6 سبتمبر 2006. تبع هذا الألبوم إصدار ""حفلة مباشرة في رودبورن 2008"" من قبل نفس الفنان"
The Montreal Locomotive Works built ALCORS-3 locomotive with a cylinder count of 12.,بنى مصنع مونتريال للجرارات جرار ALCORS-3 بأسطوانات يبلغ عددها 12.
"Brandon Carter is a physicist from England, who studied General Relativity at the University of Cambridge under the supervision of Dennis Sciama. He is known for his contributions to the field, specifically for the discovery of the Carter constant in General Relativity and the formulation of the No-hair theorem.",براندون كارتر هو فيزيائي من إنجلترا، درس النسبية العامة في جامعة كامبريدج تحت إشراف دينيس سياما. وهو معروف بمساهماته في هذا المجال، وتحديداً لاكتشافه ثابت كارتر في النسبية العامة وصياغة مبرهنة عدم وجود شعر.
Tom Sizemore was married to Maeve Quinlan.,كان توم سيزمور متزوجًا من مايف كوينلان
"The 1956 film ""It's Great to Be Young"" stars John Mills and was directed by Cyril Frankel. The cinematography was done by Gilbert Taylor, and the film's runtime is 94 minutes. The music was composed by Louis Levy, and Ted Willis wrote the script. The film had a gross revenue of 282,838 dollars.",".فيلم ""رائع أن تكون شابا"" لعام 1956 من بطولة جون ميلز ومن إخراج سايرل فرانكل. قام جيلبرت تايلور بتصوير الفيلم، وتبلغ مدة الفيلم 94 دقيقة. قام لويس ليفي بتأليف الموسيقى، وكتب تيد ويليس السيناريو. حقق الفيلم إيرادات إجمالية بلغت 282838 دولارا"
"Liselotte Grschebina was born in Karlsruhe, which is located in the German Empire. At the time of her birth, the German Empire used the German Papiermark as its currency. Karlsruhe has an elevation above sea level of 115.0 meters.",.ولدت ليسلوت جريشيبينا في كارلسروه، التي تقع في الإمبراطورية الألمانية. وفي وقت ولادتها، كانت الإمبراطورية الألمانية تستخدم البابيرمارك الألماني كعملة. يبلغ ارتفاع كارلسروه عن مستوى سطح البحر 115.0 مترًا.
"Gdynia, a city located in Poland, observes Central European Time.",.تتبع مدينة غدينيا، الواقعة في بولندا، التوقيت الأوروبي المركزي
"The celestial body named 1147Stavropolis was discovered on June 11, 1929. Its rotation period is 20378.5 units, and its periapsis is located at a distance of 260,855,000,000.0 units.",.تم اكتشاف الجسم السماوي المسمى 1147 ستافروبوليس في 11 يونيو 1929. وتبلغ فترة دورانه 20378.5 وحدة، ويقع حضيضه على بُعد 260.855.000.000 وحدة
"McVeagh of the South Seas, with an IMDB identifier of 0004319, is a movie.",".فيلم ""مايف أو ذا ساوث سيز""، الذي يحمل رقم تعريف IMDB 0004319"
"The album ""BootlegSeriesVolume1:TheQuineTapes"" was preceded by ""Squeeze"" (an album by The Velvet Underground), and was recorded in San Francisco.",".سبق ألبوم "" BootlegSeriesVolume1: TheQuineTapes"" ألبوم "" Squeeze"" (ألبوم لفرقة فيلفيت أندرغراوند)، وتم تسجيله في سان فرانسيسكو"
Adrián Rivera Pérez is the leader of Morelos.,أدريان ريفيرا بيريز هو قائد موريلوس.
"Darinka Dentcheva, a United States citizen, was influenced by Andrzej Piotr Ruszczynski in her work. She is known for her expertise in stochastic programming.",تأثرت دارينكا دنتشيفا، وهي مواطنة أمريكية، بأندريج بيوت روتشينسكي في عملها. وهي معروفة بخبرتها في البرمجة الاحتمالية.
The city of CiudadAyala has a population density of 1604.0 people per square kilometer and is located in the Pacific Standard Time Zone. Its current leader is JuanNolasco.,.تبلغ الكثافة السكانية لمدينة سيوداد أيالا 1604.0 نسمة لكل كيلومتر مربع، وتقع في منطقة توقيت المحيط الهادئ. زعيمها الحالي هو خوان نولاسكو
"AlanB.MillerHall is a building designed by RobertA.M.Stern, with an address of ""101 Ukrop Way"" and a building start date of ""30 March 2007"". It is located in Virginia and is currently owned by the CollegeofWilliam&Mary. The MasonSchoolofBusiness is the current tenant.",".AlanB.MillerHall هو مبنى صممه RobertA.M.Stern، وعنوانه هو ""101 Ukrop Way"" وتاريخ بدء البناء هو ""30 مارس 2007"". ويقع في فرجينيا ويملكه حاليًا كلية ويليام وماري. مستأجر المبنى الحالي هو MasonSchoolofBusiness"
"Nie Haisheng is a Chinese astronaut born in Zaoyang, Hubei province. He has completed missions on Shenzhou10 and Shenzhou6.",.ني هايشينج هو رائد فضاء صيني ولد في زاويانج، مقاطعة خوبي. لقد أكمل مهام على متن شنتشو 10 وشنتشو 6
"The area code for Tokat is ""+90 356"".",".الرمز البريدي لتوكات هو ""+90 356"""
"Nie Haisheng participated in two missions: Shenzhou 10 and Shenzhou 6. He was born in Zaoyang, which is a part of Xiangyang city in Hubei province.",شارك ني هايشينج في مهمتين: شنتشو 10 وشنتشو 6. ولد في زاویانج، وهي جزء من مدينة شيانجيانج في مقاطعة هوبي.
"Brandon Carter is a professional in the field of General Relativity, and he is known for his contribution to the discovery of the Carter constant in physics.",.براندون كارتر هو أخصائي في مجال النسبية العامة، وهو معروف بمساهمته في اكتشاف ثابت كارتر في الفيزياء
"Brian Kelly, the composer and pianist, created the compilation album ""ExpectaMiracle,"" which contains a total runtime of 54.56 minutes. This album precedes ""PoolsofLight,"" another album by Brian Kelly.","ألّف عازف البيانو والمؤلف الموسيقي براين كيلي ألبوم التجميع ""إكسبيكتاميراكل"" الذي تبلغ مدته الإجمالية 54.56 دقيقة. يسبق هذا الألبوم ألبوم آخر لبراين كيلي بعنوان ""بول أوف لايت""."
"Olga Bondareva was born in Leningrad, USSR, and studied at Leningrad State University. She is best known for her contribution to mathematics, specifically for the derivation of the Bondareva-Shapley theorem. She passed away on December 9, 1991.",.ولدت أولغا بونداريفا في لينينغراد، الاتحاد السوفيتي، ودرست في جامعة لينينغراد الحكومية. وهي معروفة لمساهمتها في الرياضيات، وتحديدًا اشتقاق مبرهنة بونداريفا-شابلي. وتوفيت في 9 ديسمبر 1991
"Brian Kelly, a composer and pianist, created the instrumental piece titled ""Expect a Miracle.""",".ألف بريان كيلي، وهو ملحن وعازف بيانو، القطعة الموسيقية بعنوان ""توقع حدوث معجزة"""
"Lady Anne Monson was born in Darlington, Kingdom of England, in the year 1707. Her birthplace and nationality are both in the Kingdom of England, with the grid reference NZ289147.",ولدت ليدي آن مونسون في دارلينجتون، مملكة إنجلترا، في عام 1707. مكان ميلادها وجنسيتها هما مملكة إنجلترا، مع مرجع الشبكة NZ289147.
"Brandon Carter is a physicist with a professional field in General Relativity. He is known for his contributions to the discovery of the Carter constant in astrophysics and the No-hair theorem in theoretical physics. Carter earned his doctoral degree under the advisement of Dennis Sciama. He was born on January 1, 1942.",.براندون كارتر هو فيزيائي متخصص في النسبية العامة. وهو معروف بمساهماته في اكتشاف ثابت كارتر في الفيزياء الفلكية ومبرهنة عدم وجود شعر في الفيزياء النظرية. حصل كارتر على درجة الدكتوراه تحت إشراف دينيس سياما. ولد في 1 يناير 1942
Roadside Attractions is the distributor of Super Capers.,.شركة رودسايد أتراكشنز هي الموزعة لفيلم سوبر كايبرز
"The album ""Bootleg Series Volume 1: The Quine Tapes"" falls under the genre of rock music and is a part of the music subgenre proto-punk.","ينتمي ألبوم ""سلسلة التمهيد، المجلد 1: أشرطة كوين"" إلى نوع موسيقى الروك وهو جزء من النوع الفرعي للموسيقى ""البروتو-بانك""."
Lady Anne Monson was born in Darlington.,ولدت ليدي آن مونسون في دارلينجتون.
Rock music is a genre of music that includes Proto-punk as one of its subgenres.,.موسيقى الروك هي نوع من الموسيقى التي تشمل موسيقى البروتو بانك كأحد أنواعها الفرعية
"Ciudad Ayala is a city located in Morelos, Mexico, with a population density of 1604 people per square kilometer. The city has an elevation of 1147 meters above sea level and is in the Pacific Daylight Time zone. The leader of Ciudad Ayala holds the title of Governator.",تقع مدينة سيوداد أيايلا في موريلوس، المكسيك، وتبلغ كثافتها السكانية 1604 نسمة لكل كيلومتر مربع. ترتفع المدينة 1147 مترًا فوق مستوى البحر وتقع في منطقة توقيت المحيط الهادئ. يحمل حاكم سيوداد أيايلا لقب الحاكم.
"The 1956 film ""It's Great to Be Young"" has a runtime of 94 minutes. It was directed by Cyril Frankel, with music composed by Louis Levy, and the script was written by Ted Willis.",".يبلغ طول فيلم ""رائع أن تكون شابا"" لعام 1956 مدة 94 دقيقة. أخرجه سايريل فرانكل، مع موسيقى من تأليف لويس ليفي، وكتبه تيد ويليس"
"The film ""SuperCapers"" features Stacy Katzman as the editor, Michael Rooker and Tom Sizemore as stars, is in the English language, has a runtime of 98 minutes, and is distributed by Roadside Attractions.",".يضم فيلم ""سوبركابيرز"" ستايسي كاتزمان كمحررة، ومايكل روكر وتوم سيزيمور كنجوم، وهو باللغة الإنجليزية، وتبلغ مدته 98 دقيقة، وتوزعه شركة رودسايد أتراكشنز"
"The University of Burgundy has approximately 16,800 undergraduate students and 2,900 staff members. Its campus is located in Dijon.",يضم حرم جامعة بورغوندي التي تقع في ديجون، حوالي 16800 طالبًا جامعيًا و2900 موظف.
"The ALCORS-3 locomotive was built between May 1950 and August 1956. It is equipped with a four-stroke engine, and its length is 17,068.8 millimetres.",تم بناء قاطرة ALCORS-3 بين مايو 1950 وأغسطس 1956. وهي مجهزة بمحرك رباعي الأشواط، ويبلغ طولها 17.068.8 ملم.
"The album ""BootlegSeriesVolume1:TheQuineTapes"" is by The Velvet Underground. The band produced this rock music album with a runtime of 230.05 minutes. It was released under Polydor Records and precedes the album ""Squeeze"" by The Velvet Underground.",".ألبوم ""Bootleg Series Volume 1: The Quine Tapes"" من أداء فرقة فيلفيت أندرغراوند. أنتجت الفرقة ألبوم موسيقى الروك هذا بمدة عرض تبلغ 230.05 دقيقة. تم إصداره بواسطة بوليدور ريكوردز، ويسبق ألبوم ""Squeeze"" لفرقة فيلفيت أندرغراوند"
"HBO broadcasted the documentary ""Death on a Factory Farm,"" with Geof Bartz serving as its editor and Jamie Lawrence composing its music.","بثت HBO الوثائقي ""الموت في مزرعة مصنع"" مع جيوف بارتز كمحرر وجيمي لورانس الذي ألف موسيقاه."
"Olga Bondareva earned her degree from Leningrad State University, which was her alma mater. She was born in Leningrad, USSR. Olga's professional fields are Economics and Mathematics.",حصلت أولغا بونداريفا على شهادتها من جامعة لينينغراد الحكومية، التي كانت جامعتها الأم. ولدت في لينينغراد، الاتحاد السوفيتي. المجالات المهنية لأولغا هي الاقتصاد والرياضيات.
"The University of Dijon, located in the city of Dijon, has a total of 27,400 students, including 16,800 undergraduates and 1299 doctoral students. The university employs a staff of 2,900 people.",.تضم جامعة ديجون، التي تقع في مدينة ديجون، ما مجموعه 27400 طالب، من بينهم 16800 طالب جامعي و1299 طالب دكتوراه. وتوظف الجامعة 2900 شخصا من الموظفين
The automobile brand Pontiac is succeeded by Buick.,.أعقبت علامة بونتياك التجارية لصناعة السيارات شركة بويك
