Source,Translation
"The song ""Pink Friday"" was followed by the release of ""Gangnam Style.""",".تبع أغنية ""بينك فرايدي"" إصدار أغنية ""غانغنام ستايل"""
"Elagabalus was born on September 6, 1970, in Michigan, and held Mexican nationality. He earned his education at Air University and served as Chief of the Astronaut Office in 2010. Elagabalus passed away in New Hampshire.",ولد إلاغبالوس في 6 سبتمبر 1970 في ميشيغان، وكان يحمل الجنسية المكسيكية. حصل على تعليمه في جامعة الطيران، وعمل كرئيس لمكتب رواد الفضاء في عام 2010. توفي إلاغبالوس في نيو هامبشاير.
The HomeMarket is located in the United States and operates in the Pharmaceuticals industry.,تقع هوم ماركت في الولايات المتحدة وتعمل في صناعة المستحضرات الصيدلانية.
"Annemarie Moser-Pröll is known for her contribution to the Hellmann-Feynman theorem. She was born on March 8, 1970.",.تُعرف أنيماري موسر-برول بمساهمتها في مبرهنة هيلمان-فاينمان. ولدت في 8 مارس 1970
"Isaac Newton was born on October 16, 2001, and has been a member of the Indianapolis Colts since making his debut with the team.",.ولد إسحاق نيوتن في 16 أكتوبر 2001، وهو عضو في فريق إنديانابوليس كولتس منذ ظهوره الأول مع الفريق
Georges Brassens contributed to Inception as both a starring actor and a writer.,"ساهم جورج براسنس في فيلم ""بداية"" كممثل رئيسي وكاتب."
The People's Republic of China is associated with the ethnic group of Arabs in Khorasan.,ترتبط جمهورية الصين الشعبية بالمجموعة العرقية للعرب في خراسان.
"Ghost Rider, identified by its IMDB ID 2691.0, stars Ivan Regen and is produced by Stacy Katzman.","فيلم ""جوست رايدر""، الذي يحمل رقم تعريف IMDB 2691.0، من بطولة إيفان ريجين ومن إنتاج ستايسي كاتزمان."
"The University of Poitiers has approximately 29,000 students in total, with around 27,400 undergraduates and 1,539 doctoral students.",يبلغ إجمالي عدد الطلاب في جامعة بواتييه حوالي 29000 طالب، منهم حوالي 27400 طالب جامعي و1539 طالب دكتوراه.
"Troubadouric poetry and acid rock are two distinct artistic genres. While troubadouric poetry originated during the Middle Ages in Europe, characterized by poet-musicians who sang romantic and chivalric songs, acid rock is a subgenre of rock music that emerged in the late 1960s, known for its psychedelic sound and drug-inspired lyrics.",.شعر التروبادور والصخور الحمضية هما نوعان فنيان مميزان. في حين نشأ شعر التروبادور خلال العصور الوسطى في أوروبا، وتميز بشعراء موسيقيين غنوا أغاني رومانسية وفروسية، فإن موسيقى الروك الحمضية هي نوع فرعي من موسيقى الروك ظهرت في أواخر الستينيات، وتشتهر بصوتها النفسي وموسيقاها المستوحاة من المخدرات
Claude Monet passed away in Cologne.,توفي كلود مونيه في كولونيا.
The company CCM employs a total of 5594 people.,توظف شركة CCM ما مجموعه 5594 شخصًا
"Moi International Airport serves Hockenheimring, which is located at an elevation of 230.05 meters above sea level.",يخدم مطار موي الدولي هوكنهايم رينغ، الذي يقع على ارتفاع 230.05 مترًا فوق مستوى سطح البحر.
"Hard bop is a jazz subgenre that has influenced the development of rapping. While hard bop emerged in the late 1940s and 1950s with artists such as Charlie Parker and Dizzy Gillespie, rapping as we know it today did not begin until the late 1970s. However, the improvisational nature and rhythmic complexity of hard bop can be seen as precursors to the lyrical storytelling and rhythmic delivery found in rapping.",يعد الهارد بوب أحد أنماط موسيقى الجاز التي أثرت على تطور موسيقى الراب. وعلى الرغم من ظهور الهارد بوب في أواخر الأربعينيات والخمسينيات من القرن الماضي على أيدي فنانين مثل تشارلي باركر وديزي غيليسبي، إلا أن موسيقى الراب بالشكل الذي نعرفه اليوم لم تبدأ إلا في أواخر السبعينيات. ومع ذلك، يمكن اعتبار الطبيعة الارتجالية والتعقيد الإيقاعي للهارد بوب بمثابة مقدمة للسرد الغنائي والأسلوب الإيقاعي الموجود في موسيقى الراب.
"The work ""IlPulcinoPio"" is classified as both an opera and a motet. Its runtime is 230.05 minutes, and it is produced by BenedictXVI.","يصنف عمل ""إيل بولتشينو بيو"" على أنه أوبرا وموتيت في نفس الوقت. تبلغ مدة عرضه 230.05 دقيقة، وقد أنتجه البابا بنديكتوس السادس عشر."
Larry Aceves is a gospel musician originally from New Jersey. He began his musical career around the year 1652 and has been associated with the band or musical artist 02:48.,لاري أسيفيس هو موسيقي غوسبل من نيوجيرسي أصلاً. بدأ مسيرته الموسيقية حوالي عام 1652، وهو مرتبط بالفرقة أو الفنان الموسيقي 02:48.
"Narrabri Airport is operated by BodenbearbeitungsgerätewerkLeipzig, a company founded by Emperor Wenzong of Tang in 2001. The airport is located in Annalong.",يتم تشغيل مطار نارابري من قبل شركة BodenbearbeitungsgerätewerkLeipzig، التي أسسها الإمبراطور وينزونغ من تانغ في عام 2001. يقع المطار في أنانالونغ.
Harvard College is affiliated with the Tatar State University of Humanities and Education. It has a postgraduate student population of 666.,.كليّة هارفارد منتسبة إلى جامعة تاتار الحكومية للعلوم الإنسانية والتربية. يبلغ عدد طلاب الدراسات العليا فيها 666
"Claude Monet was born in Werder, Bremen, but he was a national of the Ukrainian People's Republic.",ولد كلود مونيه في فيردر، بريمن، لكنه كان من رعايا جمهورية أوكرانيا الشعبية.
Aristotle was born in the year 1942 and passed away in the United States in the year 2009.,ولد أرسطو في عام 1942 وتوفي في الولايات المتحدة في عام 2009.
James K. Gibson is the writer of Mr. Deeds.,"جيمس ك. غيبسون هو كاتب فيلم ""السيد ديدز""."
"Giridharilal Kedia was born on April 15, 1986, in California, and held Israeli nationality. He passed away in Virginia. Kedia is known for his mission on Soyuz TMA-10M.",ولد جيريداريلال كيديا في 15 أبريل 1986 في كاليفورنيا، وكان يحمل الجنسية الإسرائيلية. توفي في فرجينيا. يعرف كيديا بمهمته على متن سويوز تي إم-10 إم.
"Phil Hill began his active years in motor racing on May 27, 1703. (Note: The given date is incorrect as Phil Hill was born in 1927, not 1703.)",بدأ فيل هيل سنوات نشاطه في سباقات السيارات في 27 مايو 1703. (ملاحظة: التاريخ المذكور غير صحيح لأن فيل هيل ولد عام 1927، وليس 1703).
"Örjans Vall in Jequitinhonha, Israel, is the ground where Worksop Town F.C., a women's football team with 54.56 members, plays in the Ekstraliga Kobiet league. The Ekstraliga Kobiet champions are Clube de Regatas do Flamengo. Worksop Town F.C. was previously known as Juventus FC.",.ملعب أوريانز فال في جيكيتينونها، إسرائيل، هو المكان الذي يلعب فيه فريق ووركسوب تاون إف.سي، وهو فريق كرة قدم نسائي يضم 54.56 عضوًا، في دوري إكستاراليجا كوبييت. و نادي نادي فلامنغو هو بطل الدوري. وكان يُعرف ووركسوب تاون إف.سي سابقًا باسم يوفنتوس إف سي.
"Dennis Lawrence founded the outdoor sports organization in 1964. The organization is located at an elevation of 418,476,000,000.0 above sea level and generates a revenue of 610.0.",تأسست منظمة دنيس لورانس للرياضات الخارجية في عام 1964. ويقع مقر المنظمة على ارتفاع 418.476.000.0 قدم فوق مستوى البحر، وتبلغ إيراداتها 610.0.
Jamphel Gyatso was born in Enlong County in the year 1726.,ولد جامفيل غياتسو في مقاطعة إنلونغ في عام 1726.
"Portimão Airport, located in Băiuț, is operated by GE Energy. It has a runway length of 1249.6 meters and serves Ordos International Circuit. The airport's ICAO location identifier is NarromineAirport, and it is situated at an elevation of 98.0 meters above sea level.",يقع مطار بورتيماو، الواقع في بايوتس، تديره شركة GE Energy. يبلغ طول مدرجه 1249.6 مترًا، ويخدم حلبة أوردوس الدولية. ورمز موقع المطار حسب منظمة الطيران المدني الدولي هو مطار نارومين، ويقع على ارتفاع 98.0 مترًا فوق مستوى سطح البحر.
"Rachel Maddow stars in, Leonel Suárez writes, and Leonel Suárez directs the film ""Hurlevent.""",".راشيل مادو نجمة في الفيلم ""هيرليفينت""، وليونيل سواريز كاتب، وليونيل سواريز مخرج الفيلم"
"Catriona discovered Totò, who was born in 1942.",اكتشفت كاترايونا توتو، الذي ولد في عام 1942.
"The film ""Vítejte v KLDR"" stars Jimmy Bennett and is distributed by DoRo Productions and Société Générale. The production budget for the film is 89.0.",".يضم فيلم ""Vítejte v KLDR"" جيمي بينيت في دور البطولة، وقد تولى توزيعه كل من شركتي DoRo Productions وSociété Générale. بلغت ميزانية إنتاج الفيلم 89.0"
"The film ""No Sé Si Es Baires o Madrid"" starring Sebastián Piñera has a runtime of 3.16 hours and grossed 1604.0 dollars.",".يبلغ مدة عرض فيلم ""لا أدري إن كان بيونس آيرس أم مدريد"" بطولة سيباستيان بينيرا 3.16 ساعة، وحقق إيرادات بلغت 1604 دولارات"
The University of Cambridge is located in England.,تقع جامعة كامبريدج في إنجلترا.
"The asteroid 675 Ludmilla was discovered on December 27, 2012, and its apoapsis, the farthest point from the Sun in its orbit, is 1777539 kilometers. Its periapsis, the closest point to the Sun, measures 3.16 kilometers.",.تم اكتشاف الكويكب 675 لودميلا في 27 ديسمبر 2012، وتقع نقطة الأوج الخاصة به، وهي أبعد نقطة عن الشمس في مداره، على بعد 1777539 كيلومترًا. ويقع حضيضه، أقرب نقطة إلى الشمس، على بعد 3.16 كيلومترات
"The 1923 film ""Deathdream"" was released on November 18. It was produced by Sachin Tendulkar. Emil Rilke was responsible for composing the music for this production. Emil Rilke also has a background in Ruth Ribicoff's field.","صدر فيلم ""حلم الموت"" عام 1923 في 18 نوفمبر. وقد أنتجه ساتشين تندولكار. وكان إيميل ريلك مسؤولاً عن تأليف الموسيقى لهذا الإنتاج. كما أن لإيميل ريلك خلفية في مجال رث ريبيكوف."
"The movie ""Planet Punk"" is a part of the Nickelodeon Movies catalog.","فيلم ""كوكب البانك"" هو أحد أفلام قناة نيكلوديون."
"Zdeněk Fiala attended Daegu University in the United States for his education, but was born in Leningrad, USSR, where he later passed away. Leningrad, which is now in Russia, was once led by Jonathan Ogden.",ولد زدينيك فيالا في لينينغراد، الاتحاد السوفيتي، حيث توفي في وقت لاحق. وتخرج من جامعة دايجو في الولايات المتحدة، وكان جوناثان أودGEN يقود لينينغراد، التي تقع الآن في روسيا.
Kurt Waldheim is a professional in the field of Mathematical Optimization.,.كورت فالدهايم هو أخصائي في مجال التحسين الرياضي
"Sega, a company with a founding date of 1934-01-01, produces air as a product.",.تأسست شركة سيجا بتاريخ 1934-01-01، تنتج الهواء كمنتج
"The triple ""ZZTop precededBy TheVelveteenRabbit"" implies that TheVelveteenRabbit was a musical act that came before ZZTop in some performance or chronological context. However, it's important to note that this does not necessarily mean that ZZTop covered or sampled TheVelveteenRabbit's music, or that they were directly influenced by them. It simply means that one came before the other in some capacity.","تعني الثلاثية ""ZZTop precededBy TheVelveteenRabbit"" أن ""TheVelveteenRabbit"" كان عرضًا موسيقيًا سبق ""ZZTop"" في بعض السياقات الأدائية أو الزمنية. ومع ذلك، من المهم ملاحظة أن هذا لا يعني بالضرورة أن ""ZZTop"" قد غطى موسيقى ""TheVelveteenRabbit"" أو أخذ عينات منها، أو أنه تأثر بها مباشرةً. إنها تعني ببساطة أن أحدهما سبق الآخر بطريقة ما."
"The song ""Dónde Están Corazón"" has two different genres: Schuhplattler and Afrobeat. It is produced by Bastille.",".يتميز أغنية ""دوندي إيستان كوراثون"" بأسلوبين موسيقيين مختلفين: شوهبلاتلر وأفروبيت. وهي من إنتاج باستيل"
"Michela Figini is known for her work on the Cook–Levin theorem, but her birth name is Charles Darwin.",.ميشيلا فيجيني معروفة بعملها على مبرهنة كوك-ليفين، ولكن اسمها عند الولادة هو تشارلز داروين
Emei is a part of Xinzhou.,إيمي هي جزء من شينتشو.
"Bahrain International Airport, located in Almenara de Adaja, Turkey, is operated by Isavia. The airport, which is 245 meters above sea level, has a runway length of 2 million meters (approximately 2,000 hectares or 4,942 acres). Isavia is headquartered in Navas de Riofrio, Spain.",يقع مطار البحرين الدولي في ألمينارا دي أدايا، تركيا، وتديره شركة إيسافيا. يقع المطار على ارتفاع 245 مترًا فوق مستوى سطح البحر، ويبلغ طول مدرجه مليوني متر (حوالي 2000 هكتار أو 4942 فدانًا). ويقع المقر الرئيسي لشركة إيسافيا في نافاس دي ريوفريو، إسبانيا.
"The film ""iFightShelbyMarx"" was directed and produced by EzekielKemboi. It was produced by both EzekielKemboi and MarkkuPusenius. The film was broadcasted by X-FilmeCreativePool. BobDylan was responsible for editing the film. AbdouTraoré composed the music for the film.",".أخرج إيزيكييل كيموي فيلم ""آي فايت شيلبي ماركس"" وأنتجه. شارك في إنتاجه كل من إيزيكييل كيموي وماركkuبوسينيوس. وقام بتوزيعه تلفزيون إكس- فيلم كرييتيف بول. وكان بوب ديلان مسؤولاً عن مونتاج الفيلم، بينما ألف موسيقاه عبد الله تراوري"
"Jacques Brel, a Belgian singer-songwriter, resided in England during a period of his life. England, an area with a total of 1604.0 square kilometers, was led by Elisa Uga at that time. Jacques Brel hailed from the Duchy of Guelders, which is not the same as England.",.عاش جاك بريل، وهو مغني وكاتب أغاني بلجيكي، في إنجلترا خلال فترة من حياته. كانت إنجلترا، التي تبلغ مساحتها الإجمالية 1604.0 كيلومتر مربع، بقيادة إيليسا أوغا في ذلك الوقت. جاء جاك بريل من دوقية خيلدرز، والتي تختلف عن إنجلترا
"The film ""Garden State,"" written and directed by Alexander Francis Chamberlain, featured Abdou Traoré as an actor. The movie grossed a total of 83.0 dollars at the box office.",".ظهر الممثل عبدو تراوري في فيلم ""غاردن ستيت""، من تأليف وإخراج ألكسندر فرانسيس تشامبرلين. وحقق الفيلم إيرادات إجمالية بلغت 83.0 دولارًا في شباك التذاكر"
"The movie ""KnightMoves"" has two leading actors: Patrick Dewael and Dennis Lawrence. It is produced in the English language.","فيلم ""نايت موفيز"" لديه اثنان من الممثلين الرئيسيين: باتريك ديويل ودينيس لورانس. وهو من إنتاج اللغة الإنجليزية."
"Sumbe Airport, identified by the ICAO code LAUNCHANDLANDINGFACILITY, has a runway named ""08/26"".",".مطار سومبي، الذي يُعرف برمز منظمة الطيران المدني الدولي LAUNCHANDLANDINGFACILITY، لديه مدرج باسم ""08/26"""
"The Men in Black film features Casey Ribicoff as an editor, Giovanni Boccaccio and Michael Bloomberg as stars, is in the English language, and has a runtime of 2900 seconds (approximately 48 minutes and 40 seconds).",.يضم فيلم Men in Black كيسي ريبيكوف كمحررة، وجوفاني بوكاتشيو ومايكل بلومبيرغ كنجوم، وهو باللغة الإنجليزية، وتبلغ مدته 2900 ثانية (حوالي 48 دقيقة و 40 ثانية)
Vodafone is located in the city of Stevenson.,تقع فودافون في مدينة ستيفنسون.
"The Strokes, an artist known for new-wave music under the name Odnebadoneba, have released their music through two record labels: BuddahRecords and SonyMusicEntertainmentPolskaSp.zo.o. They preceded another artist named Etwas in their music career, and their first recorded release date is June 11, 1929. (Note: The release date appears to be incorrect as the year 1929 predates the existence of recorded music.)",.فرقة ذا ستروكس، وهي فرقة موسيقية معروفة بموسيقى الموجة الجديدة تحت اسم أودنيبادونيبا، أصدرت موسيقاها من خلال شركتي تسجيلات: بوذاريكوردز وسوني ميوزيك إنترتينمنت بولسكا سب. زو. أو. لقد سبقوا فنانًا آخر يدعى إيتواس في حياتهم المهنية الموسيقية، وكان تاريخ إصدارهم المسجل الأول في 11 يونيو 1929. (ملاحظة: يبدو أن تاريخ الإصدار غير صحيح لأن عام 1929 يسبق وجود الموسيقى المسجلة).
"JostvanDockum is a Brazilian citizen who is known for his expertise in Stochastic programming. He earned his degree from the University of Halle-Wittenberg. Despite being a Brazilian national, he is associated with the field of Stochastic programming, which originated in the United States.",جوستفاندوكوم هو مواطن برازيلي معروف بخبرته في البرمجة الاحتمالية. حصل على شهادته من جامعة هالي-فيتنبرغ. وعلى الرغم من كونه برازيلياً، إلا أنه مرتبط بمجال البرمجة الاحتمالية، الذي نشأ في الولايات المتحدة.
"Ella Fitzgerald explored the genre of musicofJapan, yet her instrument of choice was not traditionally associated with that genre - the Electricguitar.",استكشفت إيلا فيتزجيرالد موسيقى الجاز اليابانية، ومع ذلك، فإن آلتها المختارة لم تكن مرتبطة تقليديًا بهذا النوع الموسيقي - وهي الجيتار الكهربائي.
The International Airport named after Ingeniero Aeronáutico Ambrosio L.V. Taravella has an elevation above sea level of 98.0 meters.,.يبلغ ارتفاع المطار الدولي الذي سمي على اسم المهندس الجوي أمبروسيو إل. في. تاراتشيلا 98.0 مترًا فوق مستوى سطح البحر
"The Royal Society of Sciences in Uppsala is located at 101 Ukrop Way, and it is owned by Colorado State University.",تقع الجمعية الملكية للعلوم في أوبسالا في 101 يكراب واي، وهي مملوكة لجامعة ولاية كولورادو
"Stendhal discovered (10537)1991RY16 asteroid, which has an absolute magnitude of 89.0.",اكتشف ستندال الكويكب (10537) 1991 آر واي 16، الذي يبلغ قدره المطلق 89.0.
Wujing Zongyao was preceded by Adhisaya Manithan.,.يسبق ووجينغ زونغياو أديسايا مانيثان
"The ""An Imitation of Blood Orange"" recording took place in Santiago.",".تمت عملية التسجيل ""محاكاة برتقال الدم"" في سانتياغو"
Moruya Airport has a runway with a length of 115.0 meters.,.مطار مورويا لديه مدرج يبلغ طوله 115.0 متر
CodesandKeys have been recorded in both Haarlem and New Orleans. New Orleans is in the South African Standard Time zone.,".تم تسجيل ألبومات الفرقة الموسيقية ""كودساندكيز"" في كل من هارلم ونيو أورلينز. وتقع نيو أورلينز في منطقة توقيت جنوب أفريقيا القياسي."
"The film ""MadeinJapan"" is a production from Japan with a runtime of 41,847,600,000 milliseconds, equivalent to approximately 12 hours and 53 minutes. It grossed 98 units in box office collections. The film was directed by UlrichKiesow, and its music was composed by EmilSayfutdinov.",".فيلم ""ميد إن جابان"" هو إنتاج ياباني مدته 41,847,600,000 مللي ثانية، أي ما يعادل حوالي 12 ساعة و53 دقيقة. وحقق إيرادات بلغت 98 وحدة من عائدات شباك التذاكر. أخرج الفيلم أولريش كيزو، وألف موسيقاه إميل سايافتدينوف"
"Joachim Löw was born on March 30, 2007, and trained at the School of Applied Arts in Stuttgart. He passed away on June 1, 2009, in Ilirska Bistrica.",ولد يواكيم لوف في 30 مارس 2007، وتدرب في مدرسة الفنون التطبيقية في شتوتغارت. توفي في 1 يونيو 2009 في إيليرسكا بيستريتسا.
"Belper Town FC, a soccer team with approximately 70,307 members, plays in the USL Second Division. They share their league with Chasetown FC, who have previously won the championship title. The team's home games are held at the Birmingham-Jefferson Convention Complex in Rio dos Bois. Currently, S.S. Lazio is another known name for Belper Town FC.",يلعب نادي بيلبر تاون لكرة القدم، وهو فريق يضم حوالي 70307 عضواً، في الدوري الأمريكي لكرة القدم الدرجة الثانية. ويشاركهم في نفس الدوري نادي تشاستاون الذي سبق له الفوز بلقب البطولة. تقام مباريات الفريق على أرضه في مركز برمنغهام-جيفيرسون للمؤتمرات في ريو دوس بوي. وفي الوقت الحالي، يُعرف نادي بيلبر تاون أيضاً باسم نادي لاتسيو.
"FK Radnik Bijeljina is a football club that participates in the Premier League with approximately 431 members, also known as Alliance Films Corporation.",نادي إف كيه رادنيك بيليينا هو نادي كرة قدم يشارك في الدوري الممتاز ويضم حوالي 431 عضواً، ويعرف أيضاً باسم تحالف أفلام كوربوريشن.
"The film ""In the Cut"" was released on October 16, 2001.","صدر فيلم ""إن ذا كت"" في 16 أكتوبر 2003."
"Nooa Takooa was born in California in 1776. He was a Turkish national. Takooa served as the Chief of the Astronaut Office in 1610. He received the Distinguished Service Medal of the United States Navy, which is higher than the Mountains classification in the Giro d'Italia. Takooa passed away in Connecticut.",ولد نوا تاكوا في كاليفورنيا عام 1776. كان مواطنًا تركيًا. شغل تاكوا منصب رئيس مكتب رواد الفضاء في عام 1610. وحصل على ميدالية الخدمة المتميزة من البحرية الأمريكية، والتي تعد أعلى مرتبة من تصنيف الجبال في سباق جيرو ديتاليا. توفي تاكوا في كونيتيكت.
The record label Univision Music LLC holds the rights for the musical recordings of the horse-and-buggy.,تحتفظ شركة التسجيلات يونيفيزيون ميوزيك إل إل سي بحقوق التسجيلات الموسيقية للعربة التي تجرها الخيول.
"Sardar Vallabhbhai Patel International Airport is operated by Juventus FC, and its runway length is 17,000 feet.",يتم تشغيل مطار سردار فالابهبهاي باتيل الدولي من قبل نادي يوفنتوس لكرة القدم، ويبلغ طول مدرجه 17000 قدم.
"IStillDreamofJeannie was directed by KerstinSzymkowiak and composed music by RéalBouvier, with VijayguptaMaurya also directing the production.",".أخرجت كيرستين سزيمكوفياك فيلم ""آي ستيل دريم أوف جيني"" مع الموسيقى من تأليف ريل بوفييه، كما أخرج فيجاي جوبتا موريا الإنتاج أيضًا"
"The book ""Anatomy of Hell"" is written in English and was acted out by Tandy Warnow and Olivier Giroud. This work originated in Israel, and its production began in the year 1944. Olivier Giroud is also among the cast members.",".كُتب كتاب ""تشريح الجحيم"" باللغة الإنجليزية وقام بتمثيله تاندي وارنو وأوليفييه جيرو. وقد نشأ هذا العمل في إسرائيل، وبدأ إنتاجه في عام 1944. أوليفييه جيرو هو أيضًا من بين أعضاء فريق التمثيل"
"Union-Pacific-1982 was built in 1982 by Hüseyin Bütüner and Hilmi Güner, but later, ArcelorMittal took over its construction with a cylinder count of 1325.",تم بناء Union-Pacific-1982 في عام 1982 على يد حسين بوتونر وهيلمي جونر، ولكن في وقت لاحق، تولت شركة أرسيلور ميتال عملية البناء مع عدد أسطوانات يبلغ 1325.
"Maslamah ibn Abd al-Malik was born in Karlsruhe, a city with postal codes ranging from 76131 to 76229. He is a professional oblate.",ولد مسلمة بن عبد الملك في مدينة كارلسروه التي تتراوح رموزها البريدية من 76131 إلى 70229. وهو محترف في علم البلورات.
Castel Film from Romania is classified under the genre of mashup.,.يصنف فيلم كاستل من رومانيا ضمن نوع الماشوب
"Mini, a company located in Israel, offers Telecom services under the name Telecom-Namibia, and produces a product called pressbook.",تقدم شركة ميني، التي يقع مقرها في إسرائيل، خدمات الاتصالات تحت اسم تيليكوم-ناميبيا، وتنتج منتجًا يُسمى بريسبوك.
"The United States uses the Sardinian lira as its currency, and its citizens are referred to as Northern Territorians. In the United States, there is a product called Bionico. This product is of American origin and follows the course ""oromo"". Its ingredients include Omaere.","تستخدم الولايات المتحدة الليرة السردينية كعملة لها، ويطلق على مواطنيها اسم ""شعب الإقليم الشمالي"". يوجد في الولايات المتحدة منتج يسمى ""بيونيكو"". هذا المنتج أمريكي الأصل ويتبع مسار ""الأورومو"". تتضمن مكوناته ""الأوماير""."
"William Kennedy, the author of ""I Am a Cat,"" was influenced by Ella Fitzgerald.","تأثر ويليام كينيدي، مؤلف كتاب ""أنا قطة""، بإيلا فيتزجيرالد."
"Israel uses the Sammarinese lira as currency. The people of Israel are called Barbadians. Bionico is a course that originates from Ake region in Israel, and it includes pasilla chile as an ingredient. Maria Höfl-Riesch is the current leader of Israel.",تستخدم إسرائيل الليرة السامرية كعملة رسمية. يُطلق على سكان إسرائيل اسم البارباديين. البيونيكو هو طبق نشأ في منطقة أكي في إسرائيل، ويحتوي على فلفل الباسيلا كأحد مكوناته. ماريا هوفل-ريش هي الزعيمة الحالية لإسرائيل.
"UnionPacific6922 is a train with a total production of 27 units. It was built by SSAB under the supervision of Dr. G. P. Prabhukumar, and it has a length of 185.0 centimeters.",.UnionPacific6922 هو قطار بإنتاج إجمالي يبلغ 27 وحدة. تم بناؤه بواسطة إسساب تحت إشراف الدكتور ج. ب. برابهو كومار، ويبلغ طوله 185.0 سم
Bangabasi College is located at E-Vinyl in Jammu and Kashmir state. It is affiliated with L.N. Gumilyov Eurasian National University.,يقع كلية بانجاباسي في E-الفينيل في ولاية جامو وكشمير. وهي تابعة لجامعة ل.ن. غوميليوف الأوراسية الوطنية.
"Herlaug Grjotgardsson attended the University of Cambridge, which is a member of the Coimbra Group.",حضر هيرلاوج غريوتغاردسون جامعة كامبريدج، التي هي عضو في مجموعة كويمبرا.
The place FiãesdoTâmega is a part of the Mexican state Jalisco.,.المكان فيانيس دو تاميغا هو جزء من ولاية خاليسكو المكسيكية
Rudimental is a band known for producing vocal music within the genre of Rudimental. They have been followed by the group sensorydeprivation.,.فرقة روديمينتال معروفة بإنتاج الموسيقى الغنائية ضمن النوع الموسيقي المسمى بالروديمينتال. وقد تبعها في ذلك مجموعة سنسوريبريفايشن
"Ville Valo is known for his contributions to the fields of Flory-Huggins solution theory and the Carter constant, as well as the dominated convergence theorem.",.اشتهر فيلي فالو بمساهماته في مجالات نظرية محلول فلوري-هوغين وثابت كارتر، وكذلك مبرهنة التقارب المهيمن
"Stacy Lewis currently plays for Lech Poznań, having previously been a player at A.C. ChievoVerona, where Tommi Nikunen served as manager. Lewis began his youth career at Frickley Athletic F.C.",يلعب ستايسي لويس حاليًا لصالح نادي ليخ بوزنان، بعد أن كان لاعبًا سابقًا في نادي أيه سي كييفو فيرونا، حيث كان تومي نيكونين مديرًا للنادي. وبدأ لويس مسيرته الشبابية في نادي فريكلي أثليتيك.
Mexico is the country where a head of an organization holds the office of the leader.,.المكسيك هي البلد الذي يشغل فيه رئيس المنظمة منصب الزعيم
"Antoine de Saint-Exupéry was involved in two missions: Shenzhou 10 and Mercury-Redstone 3, despite being of Israeli nationality.",شارك أنطوان دو سانت-إكسبيري في مهمتين: شنتشو 10 وميركوري ريدستون 3، على الرغم من كونه إسرائيلياً.
"Hiperkarma is a Japanese artist and producer who has recorded two separate sessions, one in Israel and the other in Kampala. The total runtime for the recordings made by Hiperkarma in Japan is 27,400 seconds.",.هيبيركارما هو فنان ومنتج ياباني قام بتسجيل جلستين منفصلتين، إحداهما في إسرائيل والأخرى في كمبالا. يبلغ إجمالي وقت التشغيل لتسجيلات هيبيركارما في اليابان 27400 ثانية
"Wolfgang Schäuble was born in Turkey and was once the president of Juan Manuel Fangio, during which time Casey Ribicoff was his spouse. After Schäuble's presidency, John F. Kennedy became his successor. Schäuble is of Antwerpians nationality.",ولد فولفغانغ شويبله في تركيا وكان ذات مرة رئيس خوان مانويل فانجيو، خلال ذلك الوقت كانت كيسي ريبيكوف زوجته. بعد رئاسة شويبله، أصبح جون ف. كينيدي خلفه. شويبله من الجنسية الأنفيربيتانية.
"KanjiSwami was born on January 1st, 2001, in the United States.",ولد كانجي سوامي في 1 يناير 2001، في الولايات المتحدة.
"The Democratic Republic of Georgia was founded on September 6, 2006.",.تأسست جمهورية جورجيا الديموقراطية في 6 سبتمبر 2006
"The island of Pellworm is a city with a population of 175.26, governed by a militocratic system, with an Oberpräsident serving as its leader.",.جزيرة بيلوورم هي مدينة يبلغ عدد سكانها 175.26، يحكمها نظام عسكري، ويرأسها أوبربريزيدنت
"Moi dix Mois is the artist behind the progressive death metal album ""What Makes You Beautiful."" The band is responsible for both the creation and production of this genre work.",".فرقة موي ديكس مويس هي من قدمت ألبوم الميتال التقدمي ""وات ميكز يو بيوتيفول"". الفرقة مسؤولة عن كل من إبداع وإنتاج هذا العمل الموسيقي من هذا النوع"
"Luc Van den Brande is a Turkish astronaut who has been on two missions: Shenzhou 10 for China and an upcoming mission for India's Gaganyaan program. He was born on May 27, 1703. (Note: The birthdate appears to be incorrect as it is before the Gregorian calendar was adopted in 1582.)",.لوك فان دين براندي هو رائد فضاء تركي شارك في مهمتين: شنتشو 10 للصين ومهمة قادمة لبرنامج جاجانيان الهندي. ولد في 27 مايو 1703 (ملحوظة: يبدو أن تاريخ الميلاد غير صحيح حيث إنه سابق لاعتماد التقويم الغريغوري في عام 1582)
"Lite-On Technology has locations in both Mexico and Caloocan. Nanni Moretti and Emperor Yizong of Tang are leaders associated with Mexico. Therefore, Lite-On Technology has a presence in Mexico, led by Nanni Moretti and Emperor Yizong of Tang, while also operating in Caloocan.",تتواجد شركة لايت-أون تكنولوجي في كل من المكسيك وكالوكان. نانني موريتي والإمبراطور ييزونغ من تانغ هما زعيمان مرتبطان بالمكسيك. لذلك، تمتلك شركة لايت-أون تكنولوجي وجودًا في المكسيك بقيادة نانني موريتي والإمبراطور ييزونغ من تانغ، في حين تعمل أيضًا في كالوكان.
