Source,Translation
"Lady Anne Monson was born in Darlington, Kingdom of England, in the year 1707. Her birthplace and nationality are both in the Kingdom of England, with the grid reference NZ289147.","레이디 앤 몬슨은 1707년 잉글랜드 왕국 달링턴에서 태어났습니다. 그녀의 출생지와 국적은 모두 잉글랜드 왕국이며, 그리드 참조는 NZ289147입니다."
"Brandon Carter is a physicist with a professional field in General Relativity. He is known for his contributions to the discovery of the Carter constant in astrophysics and the No-hair theorem in theoretical physics. Carter earned his doctoral degree under the advisement of Dennis Sciama. He was born on January 1, 1942.",브랜든 카터는 일반 상대성 이론을 전문 분야로 하는 물리학자입니다. 그는 천체물리학에서 카터 상수를 발견하고 이론 물리학에서 무모의 정리를 정립하는 데 기여한 것으로 알려져 있습니다. 카터는 데니스 시아마(Dennis Sciama)의 지도 아래 박사 학위를 받았습니다. 그는 1942년 1월 1일에 태어났습니다.
Roadside Attractions is the distributor of Super Capers.,로드사이드 어트랙션스가 슈퍼 케이퍼스의 배급사입니다.
"The album ""Bootleg Series Volume 1: The Quine Tapes"" falls under the genre of rock music and is a part of the music subgenre proto-punk.","록 음악 장르의 앨범 ""부틀렉 시리즈 볼륨 1: 더 퀸 테이프""는 프로토펑크 하위 장르에 속합니다."
Lady Anne Monson was born in Darlington.,레이디 앤 몬슨은 달링턴에서 태어났습니다.
Rock music is a genre of music that includes Proto-punk as one of its subgenres.,프로토펑크를 하위 장르 중 하나로 포함하는 음악 장르는 록 음악입니다.
"Ciudad Ayala is a city located in Morelos, Mexico, with a population density of 1604 people per square kilometer. The city has an elevation of 1147 meters above sea level and is in the Pacific Daylight Time zone. The leader of Ciudad Ayala holds the title of Governator.","시우다드 아야라는 멕시코 모렐로스에 위치한 도시로, 인구 밀도는 제곱킬로미터당 1604명입니다. 이 도시의 고도는 해발 1147미터이며, 태평양 표준시대에 속합니다. 시우다드 아야라의 지도자는 '고베르나토르'(Governator)라는 직위를 가집니다."
"The 1956 film ""It's Great to Be Young"" has a runtime of 94 minutes. It was directed by Cyril Frankel, with music composed by Louis Levy, and the script was written by Ted Willis.","1956년 영화 <젊음이 좋다>의 상영 시간은 94분입니다. 이 영화는 시릴 프랭클이 감독하고 루이스 레비가 음악을 작곡했으며, 테드 윌리스가 각본을 썼습니다."
"The film ""SuperCapers"" features Stacy Katzman as the editor, Michael Rooker and Tom Sizemore as stars, is in the English language, has a runtime of 98 minutes, and is distributed by Roadside Attractions.","영화 ""슈퍼 케이퍼즈""는 편집자로 스테이시 카츠만, 주연 배우로 마이클 루커와 톰 시즈모어를 캐스팅했으며, 영어로 제작되었으며, 러닝 타임은 98분이고, 로드사이드 어트랙션스에서 배급했습니다."
"The University of Burgundy has approximately 16,800 undergraduate students and 2,900 staff members. Its campus is located in Dijon.","부르고뉴 대학교에는 약 16,800명의 학부생과 2,900명의 교직원이 있습니다. 이 대학의 캠퍼스는 디종에 위치해 있습니다."
"The ALCORS-3 locomotive was built between May 1950 and August 1956. It is equipped with a four-stroke engine, and its length is 17,068.8 millimetres.","한국에서 ALCORS-3 기관차는 1950년 5월부터 1956년 8월 사이에 제작되었습니다. 이 기관차는 4행정 엔진으로 구동되며, 길이는 17,068.8밀리미터입니다."
"The album ""BootlegSeriesVolume1:TheQuineTapes"" is by The Velvet Underground. The band produced this rock music album with a runtime of 230.05 minutes. It was released under Polydor Records and precedes the album ""Squeeze"" by The Velvet Underground.","벨벳 언더그라운드의 앨범 ""부틀렉 시리즈 볼륨 1: 더 퀸 테이프""는 230.05분의 러닝 타임을 가진 록 음악 앨범입니다. 이 앨범은 폴리도르 레코드에서 발매되었으며, 벨벳 언더그라운드의 ""스퀴즈"" 앨범에 앞서 발매되었습니다."
"HBO broadcasted the documentary ""Death on a Factory Farm,"" with Geof Bartz serving as its editor and Jamie Lawrence composing its music.","HBO는 다큐멘터리 ""공장 농장의 죽음""을 방송했습니다. 지오프 바츠가 편집을, 제이미 로렌스가 음악을 맡았습니다."
"Olga Bondareva earned her degree from Leningrad State University, which was her alma mater. She was born in Leningrad, USSR. Olga's professional fields are Economics and Mathematics.",올가 보나르예바는 그녀의 모교인 레닌그라드 대학교에서 학위를 받았습니다. 그녀는 소련 레닌그라드에서 태어났습니다. 올가의 전문 분야는 경제학과 수학입니다.
"The University of Dijon, located in the city of Dijon, has a total of 27,400 students, including 16,800 undergraduates and 1299 doctoral students. The university employs a staff of 2,900 people.","디종 대학교는 디종 시에 위치해 있으며, 총 27,400명의 학생이 재학 중입니다. 그중 학부생은 16,800명, 박사 과정 학생은 1299명입니다. 이 대학은 2,900명의 직원을 고용하고 있습니다."
The automobile brand Pontiac is succeeded by Buick.,폰티악 자동차 브랜드는 뷰익이 계승했습니다.
"The song ""Mermaid"" by Train is classified as Reggae genre. It is followed by the song ""Imagine"" by John Lennon. The production of ""Mermaid"" was handled by the Espionage production team. The song is featured on the album ""California 37"" by Train. The format of the song is Music download.","트레인의 노래 ""Mermaid""는 레게 장르로 분류됩니다. 존 레논의 ""Imagine""이 그 뒤를 잇습니다. ""Mermaid""의 프로듀싱은 에스피오나지 프로덕션 팀이 맡았습니다. 이 곡은 트레인의 앨범 ""캘리포니아 37""에 수록되어 있으며, 음악 다운로드 형식으로 출시되었습니다."
"Aaron Turner is a Post-metal artist originating from the United States. He is known for his work with the band Twilight, which began in 1995.",아론 터너는 미국의 포스트 메탈 아티스트입니다. 그는 1995년부터 활동한 밴드 Twilight와의 작업으로 잘 알려져 있습니다.
"Brandon Carter is a philosopher born in England, known for his work on the Anthropic Principle.",브랜던 카터는 인류원리를 연구한 것으로 알려진 잉글랜드 출신의 철학자입니다.
"Roadside Attractions is a company that was founded on January 1, 2003.",로드사이드 어트랙션즈는 2003년 1월 1일에 설립된 회사입니다.
"Nie Haisheng was born in Zaoyang, a place with a UTC offset of +8 hours, and he worked as a fighter pilot.",니 하이셩은 UTC 기준으로 8시간 앞인 자오양에서 태어났고 전투기 조종사로 일했습니다.
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Adams County, Pennsylvania. It is situated to the southwest of Frederick County, Maryland, and to the southeast of Carroll County, Maryland. The monument falls under the category of Contributing Property. It is situated to the north of Cumberland County, Pennsylvania, and is located in the United States.","미시시피 보병 11번 기념비는 2000년에 설립되었으며, 펜실베이니아주 애덤스 카운티에 위치해 있습니다. 이 기념비는 메릴랜드주 프레더릭 카운티의 남서부, 메릴랜드주 캐롤 카운티의 남동부에 위치하고 있습니다. 이 기념비는 기여 부동산의 범주에 속하며, 펜실베이니아주 컴벌랜드 카운티의 북쪽에 위치하고 미국에 위치해 있습니다."
"The asteroid 1147 Stavropolis, discovered by Grigory Neujmin on June 11, 1929, has an orbital period of 1249.6 and an apoapsis of 418476000000.0 kilometers. Its periapsis is 260855000000.0 kilometers, and its absolute magnitude is 11.5.","소행성 1147 스타브로폴은 1929년 6월 11일 그리고리 뉴이민이 발견했습니다. 공전 주기는 1249.6일이고, 원거리는 418476000000.0km, 근거리는 260855000000.0km이며, 절대 등급은 11.5입니다."
"The United States Air Force is the operating organization for Al-Asad Airbase. The runway at Al-Asad Airbase is named ""09L/27R"".","알 아사드 공군기지의 운영 조직은 미국 공군입니다. 알 아사드 공군기지 활주로 이름은 ""09L/27R""입니다."
"Piotr Hallmann was born on August 25, 1987, and weighs 70.308 kilograms.",피오트르 할만은 1987년 8월 25일생이며 체중은 70.308kg입니다.
"Ciudad Ayala, a city in Morelos, Mexico, has a population density of 1604 people per square kilometer. It is located in the larger administrative region of Morelos, which covers an area of 4879 square kilometers within Mexico.","멕시코 모렐로스 주에 위치한 시우다드 아야라는 인구밀도가 제곱킬로미터당 1604명입니다. 이 도시는 4,879제곱킬로미터 면적의 멕시코 모렐로스 행정 구역 내에 위치해 있습니다."
Indians are the citizens or people of India.,인도의 시민권자 또는 국민은 인도인입니다.
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Adams County, Pennsylvania. Its state is Pennsylvania.","미시시피 보병 11번 기념비는 2000년에 설립되었으며, 펜실베니아 주 애덤스 카운티에 위치해 있습니다. 이 기념비의 주(state)는 펜실베니아입니다."
"The population of Ciudad Ayala is approximately 1,777,539.","시우다드 아얄라의 인구는 약 1,777,539명입니다."
"The triples indicate that Nicholas Brodszky composed the music for the film ""English Without Tears,"" Anatole de Grunwald produced it, and Harold French directed it. Therefore, the summary would be: ""Nicholas Brodszky composed the music, Anatole de Grunwald produced, and Harold French directed the film 'English Without Tears'.""","니콜라스 브로드스키는 영화 ""눈물 없는 영어""의 음악을 작곡했습니다. 아나톨 드 그룬왈드는 제작을, 해롤드 프랑스는 감독을 맡았습니다. 따라서 요약하면 다음과 같습니다. ""니콜라스 브로드스키가 음악을 작곡하고 아나톨 드 그룬왈드가 제작하며 해롤드 프랑스가 감독한 영화 '눈물 없는 영어'."""""""
"Bedford Aerodrome, located in Thurleigh, has a runway length of 1095.0 meters and an ICAO location identifier of EGBF. Its elevation above sea level is 83.2104 meters.","베드퍼드 공항은 써리이에 위치하고 있으며, 활주로 길이는 1095.0미터이고 ICAO 위치 식별자는 EGBF입니다. 공항의 해발고도는 83.2104미터입니다."
"The album ""Turn Me On"" falls under the genre of Punk-blues.","펑크 블루스 장르의 앨범 ""Turn Me On""."
"The song ""This'll Be My Year"" precedes ""Mermaid (Train song)"" in a playlist or sequence.","""올해는 나의 해가 될 거야""라는 노래는 플레이리스트나 시퀀스에서 ""인어 (기차 노래)""라는 노래 앞에 옵니다."
The University of Burgundy employs a staff of approximately 2900 people.,부르고뉴 대학교는 약 2900명의 직원을 고용하고 있습니다.
"Agremiação Sportiva Arapiraquense is a Brazilian football club participating in Campeonato Brasileiro Série C with approximately 17,000 members.","아그레미아상 스포르티바 아라피라쿠엔세는 약 17,000명의 회원을 보유한 브라질의 축구 클럽으로, 캄페오나투 브라질레이루 세리에 C에 참가하고 있습니다."
Bedford-Aerodrome is located in Thurleigh and its ICAO location identifier is EGBF.,"베드퍼드 비행장은 써리이에 위치하고 있으며, ICAO 위치 식별자는 EGBF입니다."
"AbrahamA.Ribicoff was the United States Secretary of Health, Education, and Welfare, while also being married to CaseyRibicoff.",에이브러햄 A. 리비코프는 보건교육복지부의 미국 장관이었으며 케이시 리비코프와 결혼했습니다.
Nie Haisheng is a Chinese national and a fighter pilot.,니 하이셩은 중국 국적의 전투기 조종사입니다.
"The album ""Bootleg Series Volume 1: The Quine Tapes"" was released on October 16, 2001, and was recorded in San Francisco. It precedes the album ""Squeeze"" by The Velvet Underground in the musical timeline. The runtime of this album is approximately 230.05 minutes.","2001년 10월 16일 발매된 앨범 ""Bootleg Series Volume 1: The Quine Tapes""는 샌프란시스코에서 녹음되었습니다. 이 앨범은 음악 연표상 벨벳 언더그라운드의 ""Squeeze"" 앨범보다 앞서 출시되었습니다. 이 앨범의 재생 시간은 약 230.05분입니다."
"Darinka Dentcheva was born on January 1st, 1958, and is known for her expertise in Stochastic programming.","다린카 덴체바는 1958년 1월 1일에 태어났으며, 확률적 프로그래밍 분야의 전문가로 알려져 있습니다."
"Sarah Teale is the director of the film ""Death on a Factory Farm.""","세라 틸은 영화 ""공장 농장의 죽음""의 감독입니다."
"The album ""BootlegSeriesVolume1:TheQuineTapes"" precedes ""Squeeze"" by The Velvet Underground, which in turn precedes ""Andy Warhol's Velvet Underground Featuring Nico."" All three albums were released under the record label Polydor Records, which is based in London.",부틀레그 시리즈 볼륨1: 더 퀸 테이프스'는 폴리도르 레코드에 의해 발매된 벨벳 언더그라운드의 '스퀴즈'보다 먼저 발매되었습니다. 이 앨범은 런던에 기반을 둔 폴리도르 레코드에서 발매된 벨벳 언더그라운드의 '앤디 워홀의 벨벳 언더그라운드 피처링 니코'보다도 먼저 발매되었습니다.
"The album ""BootlegSeriesVolume1:TheQuineTapes"" was produced by The Velvet Underground and falls under the rock music genre. The Velvet Underground is also recognized for their contributions to proto-punk music.","벨벳 언더그라운드가 제작한 앨범 ""부틀렉 시리즈 볼륨 1: 더 퀸 테이프""는 록 음악 장르에 속합니다. 벨벳 언더그라운드는 프로토 펑크 음악에 기여한 것으로도 알려져 있습니다."
"Adolfo Suárez Madrid-Barajas Airport is operated by ENAIRE and is located in Madrid, specifically in the areas of Paracuellos de Jarama, San Sebastián de los Reys, and Alcobendas. The airport has an elevation of 610 meters above sea level.","아돌포 수아레스 마드리드-바라하스 공항은 에나레(ENAIRE)에서 운영하며, 마드리드, 구체적으로는 파라쿠엘로스 데哈拉마, 산세바스티안 데 로스 레예스, 알코벤다스의 지역에 위치하고 있습니다. 이 공항의 고도는 해발 610미터입니다."
"BedfordAerodrome, identified by the ICAO code EGBF, is located at an elevation of 83.21 meters above sea level and has a runway named ""08/26"".","베드퍼드 비행장은 해발 83.21m에 위치하고 있으며, ICAO 코드는 EGBF이며, ""08/26""이라는 이름의 활주로가 있습니다."
CiudadAyala is located in the Pacific Standard Time Zone and Pacific Daylight Time Zone. Its population density is 1604 people per square kilometer.,"시우다드아야라는 태평양 표준 시간대와 태평양 일광 절약 시간대에 위치하며, 인구 밀도는 제곱킬로미터당 1604명입니다."
"Grigory Neujmin discovered the asteroid 1147 Stavropolis on June 11, 1929. Its apoapsis and periapsis are 418476000000.0 km and 260855000000.0 km, respectively. The asteroid has a rotation period of 20378.5 hours.","1929년 6월 11일, 그리고리 뉴이민이 소행성 1147 스타브로폴을 발견했습니다. 그 소행성의 원지점과 근지점은 각각 418476000000.0km와 260855000000.0km입니다. 그 소행성의 자전 주기는 20378.5시간입니다."
"City Manager is the title held by the leader of CiudadAyala. This city is a part of Morelos, which in turn is a part of the larger city of Cuernavaca.",시우다드아야라의 지도자는 '시 매니저'라는 직위를 가집니다. 이 도시는 쿠에르나바카의 일부인 모렐로스의 일부입니다.
"The 1956 film ""It's Great to Be Young"" stars John Mills, who was born in North Elmham.","존 밀스 주연의 1956년 영화 ""젊음은 멋지다""가 노스엘햄에서 태어났습니다."
"Aleksandr Prudnikov is a football player who stands at a height of 185.0 centimeters and was born on February 24, 1989. He plays for FC Amkar Perm, which is currently managed by Gadzhi Gadzhiyev.","알렉산드르 프루드니코프는 키가 185cm인 축구 선수이며, 1989년 2월 24일 태어났습니다. 그는 현재 가즈히 가드지예프가 감독인 FC 암카르 페름에서 뛰고 있습니다."
"The album ""Year of No Light"" by the artist Year of No Light, released in 2006, falls under both the sludge metal and post-metal genres. It has a runtime of 58.41 minutes and was preceded by a demo released in 2004.","아티스트 '이어 오브 노 라이트'의 앨범 '이어 오브 노 라이트'는 2006년에 발매되었으며 슬러지 메탈과 포스트 메탈 장르에 속합니다. 이 앨범의 러닝타임은 58.41분이며, 2004년에 데모가 먼저 발매되었습니다."
"The album ""Year of No Light"" by Year of No Light was released on September 6, 2006, under the record label Crucial Blast. The album was produced by Year of No Light and was followed by the live album ""Live at Roadburn 2008 (Year of No Light)"" which was also produced by Year of No Light.","연간 '무광의 해'의 앨범 '무광의 해'는 2006년 9월 6일 크루셜 블라스트 레코드 레이블을 통해 발매되었습니다. 이 앨범은 무광의 해에 의해 제작되었으며, 이후 라이브 앨범인 'Roadburn 2008(무광의 해)에서의 라이브'가 이어졌는데, 이 앨범 역시 무광의 해에 의해 제작되었습니다."
"Mexico is a country with Mexicans as its citizens, and its currency is the Mexicanpeso. In Guadalajara, located in Mexico, a dessert called Bionico is served. This dessert is a variation of Sandesh(confectionery), and it is made with ingredients including Mexican granola.","멕시코는 멕시코인을 시민으로 두고 페소를 통화로 사용하는 나라입니다. 멕시코에 위치한 과달라하라에서는 비오니코라는 디저트가 제공됩니다. 이 디저트는 산데시(과자)의 일종으로, 멕시코 그라노라를 포함한 재료로 만들어집니다."
"Liselotte Grschebina was born on May 2, 1908, in Karlsruhe, which was part of the German Empire at the time. She later died on June 14, 1994, in Petah Tikva, Israel. Despite being born in Germany, she held Israeli nationality at the time of her death.",리젤로테 그르셰비나는 당시 독일 제국이었던 카를스루에에서 1908년 5월 2일에 태어났습니다. 그녀는 나중에 1994년 6월 14일 이스라엘 페타 티크바에서 사망했습니다. 그녀는 독일에서 태어났지만 사망 당시 이스라엘 국적을 가지고 있었습니다.
"The novel ""The Fellowship of the Ring"" was published by George Allen & Unwin and falls under the fantasy genre. It was released on July 29, 1954, and is preceded by ""The Hobbit"" and followed by ""The Two Towers.""","조지 알렌 앤 언윈이 출판한 소설 ""반지의 제왕: 반지 원정대""는 판타지 장르에 속하며, 1954년 7월 29일에 출간되었습니다. 이 소설은 ""호빗""의 후속작이며, ""두 개의 탑""의 전작이기도 합니다."
"The Brazilian football team, Agremiação Sportiva Arapiraquense, is based in Arapiraca and plays in Campeonato Brasileiro Série C. Their home games are held at Estádio Municipal Coaracy da Mata Fonseca. The club, which has approximately 17,000 members, was managed by Vica during the championship. In the 20XX season, Vila Nova Futebol Clube emerged as the champions of Campeonato Brasileiro Série C.","브라질의 축구팀 아그레미아상 스포르티바 아라피라쿤센세는 아라피라카를 연고로 하며, 캄페오나투 브라질레이루 세리에 C에서 활약하고 있습니다. 그들의 홈 경기는 에스타디우 무니시팔 코아라시 다 마타 폰세카에서 열립니다. 약 17,000명의 회원을 보유한 이 클럽은 챔피언십 동안 비카에 의해 감독되었습니다. 20XX 시즌, 빌라 노바 푸치보우 클루베는 캄페오나투 브라질레이루 세리에 C의 챔피언으로 등극했습니다."
"The 11th Mississippi Infantry Monument was established in the year 2000 and is located in Gettysburg, Pennsylvania, in Adams County. It is a contributing property and is situated to the south of Carroll County, Maryland, and to the north of Cumberland County, Pennsylvania.","미시시피 보병 11번 기념비는 2000년에 설립되었으며, 펜실베니아 게티스버그에 위치하고 있습니다. 이는 애덤스 카운티에 속해 있으며, 메릴랜드의 캐롤 카운티 남쪽에, 펜실베니아의 컴벌랜드 카운티 북쪽에 위치하고 있습니다."
"The 1956 film ""It's Great to Be Young"" was directed by Cyril Frankel and edited by Max Benedict. Max Benedict passed away in 1986, and Louis Levy composed the music for the film.","1956년 영화 <젊음은 멋진 것>은 사이릴 프랭클이 감독하고 맥스 베네딕트가 편집했습니다. 맥스 베네딕트는 1986년에 사망했고, 영화 음악은 루이스 레비가 작곡했습니다."
"The album ""Year of No Light"" by Nord was released on September 6, 2006. It belongs to the Sludge metal genre and was produced by Year of No Light. After its release, the band performed Live at Roadburn 2008 with this album.","노르드의 앨범 ""Year of No Light""는 2006년 9월 6일에 발매되었습니다. 이 앨범은 슬러지 메탈 장르에 속하며, Year of No Light가 제작했습니다. 이 앨범이 발매된 후, 밴드는 2008년 로드번 페스티벌에서 라이브 공연을 했습니다."
"Alan Shepard, a US national born on November 18, 1923, in New Hampshire, served as Chief of the Astronaut Office in 1963. He was awarded the Distinguished Service Medal (United States Navy). Shepard passed away in California and is currently deceased.",미국 국민인 앨런 셰퍼드는 1923년 11월 18일 뉴햄프셔주에서 태어났습니다. 그는 1963년에 우주비행사 사무국의 국장으로 근무했습니다. 그는 해군 수훈 복장(미국)을 받았습니다. 셰퍼드는 캘리포니아에서 사망했습니다.
GMANewMedia creates mobile applications and is based at GMANetworkCenter.,GMANewMedia는 모바일 애플리케이션을 제작하며 GMANetworkCenter에 본사를 두고 있습니다.
Darlington is located in the North East England region.,더링턴은 잉글랜드 북동부 지역에 위치해 있습니다.
"The album ""Turn Me On"" has a runtime of 35.1 minutes and is preceded by the album ""Let It Breed"". In turn, ""Let It Breed"" is preceded by the album ""Love American Style"". Therefore, the order of release is: ""Love American Style"", ""Let It Breed"", and finally ""Turn Me On"".","""Turn Me On"" 앨범의 재생 시간은 35.1분이며, ""Let It Breed"" 앨범이 먼저 발매되었습니다. ""Love American Style"" 앨범은 ""Let It Breed"" 앨범보다 먼저 발매되었기 때문에 발매 순서는 ""Love American Style"", ""Let It Breed"", ""Turn Me On""입니다."
"Nurhan Atasoy is a Turkish citizen and nationality holder from Turkey, residing in Istanbul. She has been awarded the State Award for Superior Achievement.",누르한 아타소이는 터키 이스탄불에 거주하는 터키 시민이자 국적 보유자입니다. 그녀는 국가 고취성취상을 수상했습니다.
"The 1956 film ""It's Great to Be Young"" stars John Mills and Cecil Parker, has a runtime of 94 minutes, and was edited by Max Benedict. The film's music was composed by Louis Levy, and its script was written by Ted Willis.","존 밀스와 세실 파커가 주연을 맡은 1956년 영화 ""젊음은 멋지다""는 94분 runtime으로 맥스 베네딕트이 편집했습니다. 영화 음악은 루이스 레비가, 각본은 테드 윌리스가 맡았습니다."
"BedfordAerodrome, located in Thurleigh, Bedford (EGBF), is a runway with a length of 1095 meters and a concrete surface. It is operated by MotorSportVision and serves the city of BedfordAutodrome.","베드퍼드에어로드롬은 베드퍼드의 서틀리에 위치해 있으며(EGBF), 길이는 1095미터, 콘크리트 재질로 되어 있습니다. 모터스포츠비전에서 운영하며, 베드퍼드오토드로ーム 시에 서비스를 제공합니다."
Nie Haisheng was born in Zaang (a part of Hubei province). He completed a mission on Shenzhou 10.,니 하이셩은 후베이성의 자앙에서 태어났습니다. 그는 선저우 10호 임무를 완수했습니다.
Some Turkish people practice irreligion.,일부 터키 사람들은 무종교입니다.
"In the 2015 season of Campeonato Brasileiro Série C, Agremiação Sportiva Arapiraquense finished below champions Vila Nova Futebol Clube.",아그레미아상 스포르티바 아라피라쿠엔세는 2015 시즌 브라질레이루 세리에 C에서 챔피언 빌라 노바 푸치보우 클루비 아래 순위를 기록했습니다.
"The album ""Year of No Light"" by Nord is classified as Post-metal in genre and is released under both Crucial Blast and E-Vinyl record labels.","노르드의 앨범 ""Year of No Light""은 포스트 메탈 장르로 분류되며 크루셜 블라스트와 E-바이닐 레코드 레이블에서 발매되었습니다."
"Liselotte Grschebina passed away in Petah Tikva, which is located in Israel.",리시洛特 그르셰비나는 이스라엘에 위치한 페타 티크바에서 사망했습니다.
"The album ""Turn Me On"" is by the American band The Honeymoon Killers.","""Turn Me On"" 앨범은 미국의 밴드 더 허니문 킬러스(The Honeymoon Killers)의 앨범입니다."
"The film ""McVeagh of the South Seas"" was directed by Cyril Bruce and written by Harry Carey, who was born in 1878.","해리 케리가 각본을 쓰고 사이릴 브루스 감독이 연출한 영화 ""남태평양의 맥베아"""
"The 11th Mississippi Infantry Monument is located in Gettysburg, Pennsylvania, in Adams County. It is situated to the southeast of Carroll County, Maryland, and to the north of Cumberland County, Pennsylvania. The monument is categorized as a contributing property in the United States.","미시시피 보병 11번 기념비는 펜실베이니아 게티즈버그에 위치해 있으며, 메릴랜드의 캐롤 카운티 남동부, 펜실베이니아의 컴벌랜드 카운티 북부에 위치하고 있습니다. 이 기념비는 미국의 기여 재산으로 분류됩니다."
"The Alan B. Miller Hall, which was completed in 2009-06-01, is currently managed by the Mason School of Business. The owner of the building is the College of William & Mary.",앨런 B. 밀러 홀은 2009년 6월 1일에 완공되어 현재 메이슨 비즈니스 스쿨에서 관리하고 있습니다. 이 건물의 소유주는 윌리엄 앤 메리 칼리지입니다.
"Liselotte Grschebina was born on May 2, 1908, in the German Empire, and passed away on June 14, 1994.","리젤로테 그르셰비나는 1908년 5월 2일 독일 제국에서 태어났고, 1994년 6월 14일에 세상을 떠났습니다."
Michael Rooker was born in the year 1955.,마이클 루커는 1955년에 태어났습니다.
"BedfordAerodrome is located in Thurleigh, a town in the United Kingdom, specifically in the postal code area MK44. It serves the nearby BedfordAutodrome.","베드퍼드 비행장은 영국 베드퍼드의 우편번호 지역 MK44에 위치한 서리리에 위치해 있으며, 인근 베드퍼드 자동차 경주장을 이용할 수 있습니다."
"Mexico is a country with Mexicans as its citizens, and its currency is the Mexican peso. In Guadalajara, located in Mexico, a dessert called Bionico is popular. This dessert, which is a variation of a cookie, contains raisins as an ingredient.","멕시코는 멕시코인이 시민인 나라이며, 통화는 멕시코 페소입니다. 멕시코에 위치한 과달라하라에서는 비오니코라는 디저트가 유명합니다. 이 디저트는 쿠키의 일종으로 건포도가 들어갑니다."
"The film ""English Without Tears"" features cinematography by Bernard Knowles.","영화 ""눈물 없는 영어""는 버나드 노울즈의 촬영이 돋보입니다."
"The film ""English Without Tears,"" composed by Nicholas Brodszky, was released on July 28, 1944, and produced by Anatole de Grunwald. Its runtime is 89 minutes.","니콜라스 브로드스키가 작곡한 영화 ""눈물 없는 영어""는 1944년 7월 28일에 개봉했으며, 아나톨 드 그룬왈드가 제작했습니다. 이 영화의 상영 시간은 89분입니다."
"Ciudad Ayala, a city in Mexico with a population of 1.78 million, is located in the state of Morelos and follows a council-manager form of government. The city observes a UTC offset of -6 hours.","멕시코 모렐로스 주에 위치한 시우다드 아야라는 인구 178만 명의 도시로, 의회-매니저 형태의 정부를 따르고 있습니다. 이 도시는 UTC-6시간대를 사용합니다."
"Grigory Neujmin discovered asteroid 1147Stavropolis on July 31, 2016 (JD2457600.5). Its periapsis is at a distance of 260,855,000,000.0 meters, and its orbital period is 1,249.6 days.","그리고리 네우이민은 2016년 7월 31일(JD2457600.5)에 소행성 1147 스타브로폴리스를 발견했습니다. 그 소행성의 근일점은 2608억 5500만 미터 떨어져 있으며, 공전 주기는 1249.6일입니다."
"The song ""Imagine"" is by musical artist John Lennon.","존 레논이라는 음악가가 ""이매진""이라는 노래를 불렀습니다."
India is currently led by a President.,인도는 현재 대통령의 지도 아래에 있습니다.
Tom Sizemore began his acting career in the year 1989.,톰 시즈모어는 1989년에 연기 경력을 시작했습니다.
"The British Broadcasting Corporation (BBC) aired the television show ""Bananaman"" on April 15, 1986.","영국 방송 협회(BBC)는 1986년 4월 15일 ""바나나맨""이라는 텔레비전 프로그램을 방영했습니다."
"Liselotte Grschebina was born in the German Empire, which was founded in 1871, and she is a photographer.",독일 제국에서 태어난 리젤로테 그르셰비나는 사진작가입니다.
"The Acharya Institute of Technology, located in Soldevanahalli on Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India, is affiliated with Visvesvaraya Technological University. It was granted technical campus status by the All-India Council for Technical Education, which is based in Mumbai, India.","아차리아 기술 연구소(Acharya Institute of Technology)는 인도 방갈로르 아차리아 박사 사르바팔리 라다크리슈난 로드, 헤사르가타 메인 로드, 솔데바나할리, 인도 - 560090에 위치해 있으며, 비스베스와라야 기술 대학과 제휴하고 있습니다. 이 대학은 인도 뭄바이에 본부를 둔 전인도 기술 교육 위원회(All-India Council for Technical Education)로부터 기술 캠퍼스 지위를 부여받았습니다."
Mexico is a country where the currency is the Mexican peso. Bionico is a dessert course. Sandesh is a type of dessert that is a variation of the dish. Bionico is produced in Mexico.,멕시코는 통화가 멕시코 페소인 나라입니다. 비오니코는 디저트 코스입니다. 산데시는 그 요리의 변종인 디저트의 한 종류입니다. 비오니코는 멕시코에서 생산됩니다.
"The 11th Mississippi Infantry Monument is located in Gettysburg, Adams County, Pennsylvania, in the northeastern part of the state. It is situated near the border with Cumberland County to the north and Carroll County, Maryland, to the southeast. This contributing property is a historical monument dedicated to the 11th Mississippi Infantry Regiment.",미시시피 보병 11사단 기념비는 펜실베이니아 주 북동부 애덤스 카운티 게티즈버그에 위치해 있습니다. 이 기념비는 북쪽의 컴벌랜드 카운티 국경과 남동쪽의 메릴랜드 캐롤 카운티 근처에 있습니다. 이 기념물은 미시시피 보병 11연대에 헌정된 역사적 기념물입니다.
"Lady Anne Monson was born in Darlington, a town with a population of 106,000.",레이디 앤 몬슨은 인구 10만 6천 명의 달링턴이라는 마을에서 태어났습니다.
"Hypermarcas, a company located in São Paulo, Brazil, is involved in the production and sale of both drugs and healthcare products within the larger Brazilian market.",브라질 상파울루에 위치한 하이퍼마르카스(Hypermarcas)는 브라질 내 더 큰 시장에서 의약품과 헬스케어 제품의 생산 및 판매에 모두 관여하고 있습니다.
