Source,Translation
"The football club Oorelo FC, formerly known as Grueldmandes Revolutionaries, is a member of the Wohlm SYC league. The champion team of this league is Zarstall Athletic.",.نادي كرة القدم أوريلو إف سي، المعروف سابقًا باسم غرويلدمانديس ريفولوشناريز، هو عضو في دوري ووهل إم إس واي سي. فريق زارستال أثليتيك هو بطل هذا الدوري
Dauton Lasse was born in Jesawang County.,ولد داوتون لاس في مقاطعة جيساووانغ.
Brixzudz preceded BaClarky.,.بيكسزودز سبق بكلاركي
"The Ferngrove Academy is located in Stavamo, Negarton, which is a state in the country of Kekola. It is affiliated with Carilon Professional Training Academy.",تقع أكاديمية فيرنجروف في ستافامو، نيغارتون، وهي ولاية في بلد كيكولا. وهي تابعة لأكاديمية كاريلون للتدريب المهني.
The population of Sandnil is approximately 3993.59.,يبلغ عدد سكان ساندنيل حوالي 3993.59.
Awmoihou County is a part of Shuixian.,.مقاطعة أومويهو هي جزء من شويشيان
"I'm sorry, I couldn't find any information related to ""Delvix"" or ""Pyarhola"" in the provided context. Could you please check the spelling or provide more context?",".عذراً، لم أتمكن من العثور على أي معلومات متعلقة بـ ""ديلفيكس"" أو ""بيراهولا"" في السياق المقدم. يرجى التحقق من التهجئة أو تقديم المزيد من السياق؟"
"The Brasser Academy has a campus located in Ganac and has a total of 12,097 doctoral students and 3,871.98 staff members.",.أكاديمية براسر لديها حرم جامعي يقع في جاناك ويضم ما مجموعه 12097 طالب دكتوراه و3871.98 من أعضاء هيئة التدريس
"HenesKimel, originally from Baltorin, is an artist or band member associated with Flezzel. They belong to the genre Xplo-steady and play the instrument Bripfling.",.هينيس كيميل، من بالتورين أصلاً، هو فنان أو عضو في فرقة مرتبطة بفرقة فليزل. ينتمون إلى النوع الموسيقي إكسبلو-ستيدي ويعزفون آلة البريبفلينج
"Liairna Anatle was born on January 24, 1923, in Witmerr. She retired on June 16, 1958, and later passed away in Torinla.",ولدت ليارنا أناتلي في 24 يناير 1923 في ويتمر. وتقاعدت في 16 يونيو 1958، وتوفيت لاحقًا في تورينلا.
The genres of music known as Subsidalance include Relayjava and Hardstyleboogie.,"تتضمن أنواع الموسيقى المعروفة باسم ""سوبسيدالانس"" موسيقى ""ريلايافا"" و""هاردستايلبووجي""."
"The Brandolf Meadows is located in Pofshaw with the postal code Traywon-E19. It operates under the management of Rogon Services, which was founded by Jeccig Viidon.",تقع براندولف ميدوز في بوفشاو بالرمز البريدي ترايون-إي19. تعمل تحت إدارة خدمات روجون، التي أسسها جيسيج فيدون.
Divine Agonies is produced by Brevin Jakule.,".أنتج بريفين جاكول ""الآلام المقدسة"""
Gule Yarcon was born in Paydenzia.,ولد غولي ياركون في بايدنزيا.
The Rainbow Charger was built in Sesmo with a length of 4.53 light-years. It is powered by a Serrated Gears Engine and operates on Maija's Combustible.,تم بناء قارب قوس قزح في سيسمو بطول 4.53 سنة ضوئية. إنه يعمل بمحرك تروس مسننة ويعمل على وقود مايجا.
"Zionamal is preceded by the term ""Bloom"".","يسبق مصطلح ""بلوم"" كلمة زيونامال"
Krant Nemol passed away at Baberstow.,توفي كرانت نيمول في بابيرستاو.
"Sessas Neilo is a key person at Exitech Repairs, a company that produces the Vertexon product.",سيساس نيلو هو شخصية رئيسية في شركة إكستيك ريبيرز، وهي شركة تنتج منتج فيرتكسون.
"Yiprun Iriles was born on June 23, 1935, and his doctoral advisor was for the study titled ""A Study on the Deceitfulness of the Visual Cortex.""","ولد ييبرون إيريليس في 23 يونيو 1935، وكان مستشار الدكتوراه الخاص به للدراسة بعنوان ""دراسة حول خداع القشرة البصرية""."
"The science fiction film ""Rebellion of the Virus"" is distributed by both Cinemagic Productions and Noxious Inc. The stars of the film are Amunda Lune and Jara Lumon. The runtime for the movie is 3895.67 minutes or approximately 64 hours and 51 minutes.",".يتم توزيع فيلم الخيال العلمي ""ثورة الفيروسات"" من قبل كل من سينيماجيك للإنتاج ونوكسوس إنك. نجوم الفيلم هم أموندا لوني وجارا لومون. تبلغ مدة الفيلم 3895.67 دقيقة أو حوالي 64 ساعة و 51 دقيقة"
Phantazm was preceded by Grepplee.,.فانتازم سبقها غريبل
Cantan Joron is a Stanalor national who was born in Stanalor. He is married to Aloro Zon.,كانتان جورون مواطن من ستانالور ولد في ستانالور. وهو متزوج من ألورو زون.
"Hulstay Station, operated by Gleeds Industries, is located in Blixney and serves Turboflash Trail. Its runway length is 4987.19 meters.",.تقع محطة هولستاي، التي تديرها صناعات غلييدز، في بليكسني وتخدم درب تيربوفلاش. يبلغ طول مدرجها 4987.19 مترًا
"Doness Veron was born on February 11, 1991, in Grodstar, which has a total area of 541.09 square kilometers and was founded on April 30, 1939. Doness Veron's birth weight was 829.99 kilograms.",ولدت دونيس فيرون في 11 فبراير 1931 في غرودستار، التي تبلغ مساحتها الإجمالية 541.09 كيلومتر مربع، وقد تأسست في 30 أبريل 1939. كان وزن ولادة دونيس فيرون 829.99 كيلوجرام.
"I'm sorry, but there seems to be missing information in the input triples provided. Could you please provide more context or details about ""Senerlliy,"" ""discoverer,"" and ""FironiaTowx""? Without this information, it's difficult to generate a fluent and concise text based on the given triples.","أنا آسف، ولكن يبدو أن هناك معلومات مفقودة في المدخلات الثلاثية المقدمة. هل يمكنك تقديم المزيد من السياق أو التفاصيل حول ""Senerlliy"" و ""discoverer"" و ""FironiaTowx""؟ بدون هذه المعلومات، من الصعب إنشاء نص متماسك وموجز بناءً على الثلاثيات المعطاة."
"Norka Elore, born on July 7, 1932, in Musrified, stands at a height of 694.79 meters.",.نوركا إيلوري، المولودة في 7 يوليو 1932 في موسفريد، يبلغ ارتفاعها 694.79 متراً
"VoqrilErvel is a nationality belonging to the Therod people, and their leader is Moirux Heylin.",فوكريلرفيل هي جنسية تنتمي إلى شعب ثيرود، وقائدهم هو مويروكس هايلين.
"The movie ""Mortal Impulse"" stars Halexaina Reian.",".من النجوم الذين شاركوا في فيلم ""نبض الموت"" هايليكسين ريان"
"The novels ""Timebound Escape from the Valley of Mist"" and ""Hex of the Mountain Witch"" can be read in sequence.","يمكن قراءة روايتي ""الهروب من وادي الضباب"" و""لعنة ساحرة الجبل"" بتسلسل."
"SessasNeilo was born in Rakrana, a place with an official language of Sergatian and currency of Solio.",ولد سيساسنييلو في راكرانا، وهي مكان له لغة رسمية هي السيرغاتية وعملة هي السوليو.
QarintinSporting is a team that participates in the EngamlePrime league. Their home ground is AltarageAmphitheatre.,.فريق كارينتين سبورتينغ هو فريق يشارك في دوري إنجامل برايم. ملعبهم الأساسي هو مدرج ألتارج أمفيتياتر
"Salvitu Velau was born on May 23, 1998.",ولد سالفيتو فيلاو في 23 مايو 1998
"The Doomsplitter, which is a Crudnell Municipal Hall, is located in Cloratha County. Cloratha County borders Abington County to its west.",.يقع دوومسبليتر، وهو قاعة بلدية كرودنيل، في مقاطعة كلوراثا. وتحد مقاطعة كلوراثا مقاطعة أبينغتون من الغرب
"I'm sorry, I couldn't find any information related to ""Wigwaggle"" or ""Wygging"" in the provided context. Could you please check the spelling or provide more context?",".عذراً، لم أتمكن من العثور على أي معلومات متعلقة بـ ""Wigwaggle"" أو ""Wygging"" في السياق المُقدم. هل يمكنك التحقق من التهجئة أو تقديم المزيد من السياق؟"
Laneux Station is an airport with a harpete runway surface and the ICAO location identifier ShelanookUnlimited.,.مطار لينوكس هو مطار بسطح مدرج من الحصى وله معرف موقع ايكاو شيلانوكليميتد
"The television show ""Stargazer Valley"" is produced and broadcasted by Cinemogenesis. Its editor is Kevalon Nemes and its directors are Ranyar Phael and Phrascy Yavon. Both Ranyar Phael and Phrascy Yavon hold the role of producers for the show.",".يتم إنتاج المسلسل التلفزيوني ""وادي راصد النجوم"" وعرضه من قبل سينيمجينيسيس. محرره هو كيفالون نيميس ومخرجاه هما رانيار فيل وفريسكي يافون. ويشغل كل من رانيار فيل وفريسكي يافون دور المنتج المشارك في العرض"
"The documentary ""Breaking Barriers"" is directed by both Balamor Donae and Yocuim Ticor.",".أخرج الوثائقي ""تحطيم الحواجز"" كل من بالامور دوناي ويوكيوم تيكور"
"The film ""Sins of the Past"" stars Jara Lumon and is distributed by both Artizens Industries and Flange City Productions. Flange City Productions was founded on April 29, 2011.",".يضم فيلم ""خطايا الماضي"" النجمة جارا لومون، وهو من توزيع شركتي ""أرتيزنز إندستريز"" و""فلانج سيتي بروداكشنز"". تأسست شركة فلانج سيتي بروداكشنز في 29 أبريل 2011"
The long name for Dalanrek is Dysamor.,الاسم الطويل لدالانريك هو ديسامور.
The Sky Driller is a drilling engine with a length of 15.2 quarterpastles and 3871.98 cylinders.,.Sky Driller هي محرك حفر يبلغ طوله 15.2 كواتر باستلز و3871.98 أسطوانة
"Dakron Sater was born on February 16, 1626.",ولد داكرون ساتر في 16 فبراير 1626.
The Yaxurris area has a total size of 4967.18 square units.,تبلغ المساحة الإجمالية لمنطقة ياكسريس 4967.18 وحدة مربعة.
"The Jeweltine Miter, a Lucius Tower established in 4101, is located in the state of Thivner, specifically in Grasselaan County. Grasselaan County borders Folrosse County to the north, Chatham County to the west, and Valleysprings County to the southeast.",تقع قلنسوة الجواهر، وهي قلعة لوسيوس تاور التي تأسست عام 4101، في ولاية ثيفنر، وتحديدًا في مقاطعة غراسيلان. تحد مقاطعة غراسيلان مقاطعة فولروس من الشمال، ومقاطعة تشاتام من الغرب، ومقاطعة فالي سبرينغز من الجنوب الشرقي.
NetomEcil is the name of a youth club responsible for managing Maggoros Rovers and Hegrestown United football clubs. Diathan Sarnon manages Hegrestown United.,.نيتومييسيل هو اسم نادي للشباب مسؤول عن إدارة ناديي ماجوروس روفرز وهيجرستاون يونايتد لكرة القدم. يدير دياثان سارنون نادي هيجرستاون يونايتد
"The Linften, which is part of the Turnardo system and ruled by an Epochal Celestial leader, has a population density of 4845.97 and a population of 1485.41 in its metropolitan area, under the governance of the Theogelian Confederacy.",.يبلغ كثافة سكان لينفتن، التي تعد جزءًا من نظام تورناردو وتحكمها زعيمة سماوية عظيمة، 4845.97 نسمة، ويبلغ عدد سكانها 1485.41 نسمة في منطقة العاصمة، تحت حكم اتحاد ثيولوجيان
"Soner Onnawe was born in Gandrax on April 7, 1957. He received his education at Magiltech University. His doctoral advisor was ""The Impact of Proto-Achromatic Colors on Human Perception."" Soner Onnawe is known for his work on Zemosik and Rousseall's Tolerance.",".ولد سونر أوناو في غاندراكس في 7 أبريل 1957. تلقى تعليمه في جامعة ماجيلتيك. كان عنوان أطروحته ""تأثير الألوان الأولية عديمة اللون على الإدراك البشري."" سونر أوناو معروف بعمله في التسامح بين زيموسيك وروسو"
"The mythological series ""Myths of the Ancients"" is distributed by both Freitox Industries and Scribble Pictures. Wolf Runan and Amon Ducam are among the stars of this production.",".يتم توزيع سلسلة ""أساطير القدماء"" الأسطورية من قبل كل من صناعات فريتوكس و سكريبل بيكتشرز. وولف رونان و آمون دوكام من بين نجوم هذا الإنتاج"
Rattello is a music subgenre classified as Rhythmomentum.,.راتيلو هو نوع فرعي من الموسيقى يصنف على أنه ريذمومنتوم
"The dish Thimashi is served at Plumful Platter, which is located in the country of Uinnoda. Uinnoda is led by Dauton Lasse and its currency is called Kawdee.",يُقدم طبق ثيماشي في مطعم بلومفول بلاتر، الواقع في دولة وينودا. يقود وينودا داوتون لاس وعملتها تسمى كاوودي.
The Kasacolada is a mango salad identified as MeridianMangoSalad and it belongs to the Separon region. MeridianMangoSalad originates from the country of Kydarren. Kydarren is led by Thoras Baras and its people are called Brevons. The currency used in Kydarren is Jyvc.,.كاساكولادا هو سلطة مانجو تُعرف باسم سالاد ميريديان مانجو وهي تنتمي إلى منطقة سيبارون. نشأت سالاد ميريديان مانجو من بلاد كيدارين. يقود كيدارين ثوراس باراس ويطلق على سكانه اسم بريفونز. العملة المستخدمة في كيدارين هي جيوفك
"The producer of the film ""Fight for the Light"" is Aidah Lerel, and its runtime is 3 hours, 51 minutes, and 11.73 seconds.",". منتج فيلم ""الكفاح من أجل النور"" هو عايدة ليريل، وتبلغ مدته 3 ساعات و51 دقيقة و11.73 ثانية"
Roka Maram was born in Murlania.,ولدت روكا مارام في مورلانيا.
The Cirque building currently houses the Nabride Business School and is located in Eskland.,.مبنى سيرك هو حاليا موطن لمدرسة نابريد للأعمال ويقع في إسكلاند
The Rainbow Charger has a length of 90.61 meters and 467.99 cylinder count.,يبلغ طول قارب قوس قزح شارجر 90.61 مترًا ويحتوي على 467.99 أسطوانة
"Chayneal Ersh was born in Rosisland, a place with its own unique currency called Ecua.",ولد تشاينال إيرش في روسيلاند، وهي مكان له عملة خاصة بها تسمى إكوا.
Anzil Davryn and Netom Ecil are associated with the musical band Unconform.,".يرتبط كل من أنزيل دافرين ونيتوم إيسيل بالفرقة الموسيقية ""أنكونفورم"""
"The movie ""Wrath of Thunder"" was preceded by ""The Forbidden Prophecy,"" which was released on July 12, 1923.",".سبق فيلم ""غضب الرعد"" فيلم ""النبوءة المحرمة""، الذي صدر في 12 يوليو 1923"
"Avaneon Veinn stars in the film ""Vuiumbly,"" which was directed by Chayneal Ersh. Emryna Nwinki handled the cinematography for this production. The runtime of ""Vuiumbly"" is 776.81 minutes, and it grossed 545.26 units at the box office.",".لعب أفانيوم فين دور البطولة في فيلم ""فويومبلي""، الذي أخرجه تشاينيل إيرش. وتولت إمينا نوينكي التصوير السينمائي لهذا الإنتاج. تبلغ مدة عرض فيلم ""فويومبلي"" 776.81 دقيقة، وحقق إيرادات بلغت 545.26 وحدة في شباك التذاكر"
"The Eldervale College campus is located in Lephtar and is affiliated with Argentar Springfields. It was given the technical campus status by Recito, and Ishoph serves as its director. The college has an academic staff size of Erhill and its motto is ""The Relationship Between Magic and Technology.""","تقع كلية إلدرفالي في ليبhtar وهي تابعة لأرغنتار سبرينجفيلد. وقد منحتها ريسيتو وضع الحرم الجامعي الفني، ويشغل إيشوف منصب مديرها. ويبلغ عدد موظفي الكلية الأكاديميين إيرهيل، وشعارها هو ""العلاقة بين السحر والتكنولوجيا""."
The Shirardros Cavaliers have approximately 4537.51 members and participate in the Geon Vise Cup league. The Geon Vise Cup is a sporting event held in the country of Aezonnor during the year 7532 for the Shirardros Cavaliers.,يضم فريق شيراردوس كافالييرز ما يقرب من 4537.51 عضوًا، ويشارك في دوري كأس جيون فيز. وتعد كأس جيون فيز حدثًا رياضيًا يقام في دولة إيزونور في العام 7532 لصالح فريق شيراردوس كافالييرز.
The genre Karmazit is preceded by Hollemon and followed by Jealry in the music industry.,يسبق نوع كارمازيت الموسيقي هوليمون ويليه جيلري.
The Stone Jumper spacecraft is powered by an Impulse Engine with a length of 189.3 aeries.,تستخدم مركبة الفضاء ستون جامبر محرك دفع بطول 189.3 أريس.
"Reebrood Freight operates Fawn Point Airfield, which is located in Wyckhill and serves Fast Lap Autodrome. The airfield is at an elevation of 2579.82 feet above sea level and has a runway length of 1094.81 feet.",تدير شركة ريبورد للشحن مطار فاون بوينت، الواقع في ويكهيل والذي يخدم أوتودروم فاست لاب. ويقع المطار على ارتفاع 2579.82 قدمًا فوق مستوى البحر، ويبلغ طول مدرجه 1094.81 قدمًا.
The Purzex assembly was produced by Dismon in both Elndria and Silverhurst during the year 7843.,تم إنتاج تجميعة Purzex بواسطة Dismon في كل من Elndria و Silverhurst خلال العام 7843.
"Jara Lumon is a Nymaran national who was born on October 19, 1993, in Faulmuehle.",جارا لومون مواطن من نيمران ولد في 19 أكتوبر 1993 في فاولمول
Nesett Nialan was born in Sunyieid County and Liangming. He has participated in space missions such as Shenzhou Spacewalk and Erynfire.,.ولد نيسيت نيلان في مقاطعة سونيدا وليانغمينغ. لقد شارك في مهام فضائية مثل مهمة شينزو للنشاط خارج المركبة ومهمة إرينفاير
"The football team KiigethersAthletic, also known as Houraveletico, plays at BattlegrooveArena in Accede. They compete in the ClimberCup league, which is held in the country of Natraia. The team has 806.18 members and participated in season 9128.",يلعب فريق كرة القدم كيغيذيرز أثليتيك، المعروف أيضًا باسم هورا فيلتيكو، في ملعب باتلغروف أرينا في أكيد. يتنافسون في دوري كليمبركاب، الذي يقام في بلاد ناتريا. ويضم الفريق 806.18 أعضاء، وشارك في الموسم 9128.
"The car model Grevix, with a body style of Piemzor, was manufactured by Meadowsweet in the year 9526, and its production ended in the same year.",.تم تصنيع طراز السيارة جريفكس، ذو التصميم الخارجي بييمزور، بواسطة ميدوزويت في العام 9526، وانتهى إنتاجه في نفس العام
The Sterene assembly takes place in Brightside Valley.,.يتم تجميع ستيرين في وادي برايتسايد
"Gevril Eino founded Banagran Inc., which is responsible for broadcasting Desert Riders.",أسس جيفريال إينو شركة باناجران إنك، المسؤولة عن بث مسلسل فرسان الصحراء.
"The music composer for ""Face of the Terror"" is KinsMixinOrsh, and the director is Candiba Sadol.",".ملحن الموسيقى لفيلم ""وجه الإرهاب"" هو كينسمكسينورش، والمخرج هو كانديبا سادول"
"The genre of Haemara is Squeezaburp, and DiscFilms follows this genre with Xedovita as another genre.",.ينتمي فيلم هيمارا إلى نوع سكويزابورب، وتتبع شركة ديسك فيلمز هذا النوع مع زيدوفيتا كنوع آخر
WolfRunan is a Sekoro national who resides in Kaziv and is married to AmundaLune. His professional field is Merziva.,وولف رنان هو مواطن من سيكورو يقيم في كازيف ومتزوج من أموندا لون. مجال عمله المهني هو ميرزيفا.
Jara Lumon made his debut with the team Corvus Overlords. His active years began in Fentiall.,.بدأ جارا لومون مسيرته مع فريق كورفوس أوفرلوردز. بدأت سنوات نشاطه في فينتيall
The music composer for SnowfireGlade is BrineonDarka and the editor is FironiaTowx. The runtime for SnowfireGlade is 3182.12.,".ملحن الموسيقى لفيلم ""سنوفاير غلايد"" هو برينيون داركا، والمحرر هو فيرونيا تاوكس. تبلغ مدة عرض الفيلم 3182.12 دقيقة"
"I'm sorry, there seems to be a mistake in the input as Dysatria is not a recognized country. Could you please check the information and provide the correct country name?",.أعتذر، يبدو أن هناك خطأ في الإدخال حيث أن ديزاترا ليست دولة معترف بها. هل يمكنك التحقق من المعلومات وتزويدي باسم البلد الصحيح؟
Eedle is a city where Kaemaker Logistics is located.,.إيدل هي مدينة يوجد بها مقر شركة كايماكر للوجستيات
The Soulon assembly covers an area of 3943.99 square units.,يغطي تجمع ساولون مساحة 3943.99 وحدة مربعة.
"TriStone Logistics is a company based in Xotronica Center, and they are responsible for broadcasting the television show ""Highway to Heaven"" first aired on August 5, 1973. The creator of this show is Okudah.","تقع شركة تريستون لوجيستيكس في مركز زوترونيكا، وهي المسؤولة عن بث برنامج ""طريق إلى الجنة"" التلفزيوني الذي تم بثه لأول مرة في 5 أغسطس 1973. مبتكر هذا العرض هو أوكوودا."
"The dish variation Chuppaloops falls under the category of Cheezleaven. Lychee Lily Raganaade, another Cheezleaven dish, is made with Toasmette as an ingredient. The country where this dish originates is Sevara, and its people are called Slaboreans. The currency used in Sevara is Kawdee.",تندرج وجبة تشوبالوبس المتنوعة تحت فئة تشيزليفن. ويصنع طبق تشيزليفن آخر يسمى ليتشي ليلي راجانيد باستخدام التوسميت كمكون. البلد الذي نشأ فيه هذا الطبق هو سيفارا، ويطلق على سكانه اسم سلايبوريانز. والعملة المستخدمة في سيفارا هي الكودي.
"Les Plumes du Canyon University is located at Phrazine and has a total student population of 4132.78. Among them, there are 11,124 doctoral students.",".تقع جامعة ""ليس بلوميس دو كانيون"" في فرازين ويبلغ إجمالي عدد طلابها 4132.78 طالبًا. ومن بينهم، هناك 11،124 طالب دكتوراه"
"Anix Tisge was born and died in Ozergrad. He passed away on June 29, 1988.",ولد أنيكس تيسجي وتوفي في أوزيرجراد. توفي في 29 يونيو 1988.
"Toveg Mayf was born in Hapeln and held the nationality of Hapeln. He passed away on October 21, 1966.",ولد توفيج مايف في هابيلن وحمل جنسيتها. توفي في 21 أكتوبر 1966.
Mariana is a record label under the name SonicAntiquities.,ماريانا هي علامة تسجيل تحت اسم SonicAntiquities.
"Anix Tisge is an Estenite national with a birthplace in Nevrouss. He is married to Wiwanse and is a political leader affiliated with the Democratic Union for All party. During his presidency, Fironia Towx was in office.",.أنيكس تيسجي هو مواطن من إستينيت ولد في نيفروس. وهو متزوج من ويوانس وهو زعيم سياسي منتسب إلى الحزب الديمقراطي للجميع. وخلال فترة رئاسته، تولت فيرونيا توكس منصب رئاسة الوزراء
The Planeon aircraft is manufactured by Goldwater Rise and assembled in Garlonville. Its body style is referred to as Scartoosh.,.تُصنع طائرة بلينون من قبل جولد ووتر رايز ويتم تجميعها في غارلونفيل. يُشار إلى طراز جسمها باسم سكارتوش
"The television show ""Wheels of Iron"" first aired on January 12, 1948, and featured Aloro Zon as one of its stars.",".عُرض البرنامج التلفزيوني ""عجلات من حديد"" لأول مرة في 12 يناير 1948، وضم ألورو زون كأحد نجومه"
"Greyno Ash was born on February 9, 2019.",ولد غرينو آش في 9 فبراير 2019
"I'm sorry, but I cannot generate a textual output for the given input as it does not conform to the provided (Subject-Predicate-Object) format. Could you please provide valid triples for me to work with? Thank you.",عذراً، ولكن لا يمكنني إنشاء مخرج نصي للإدخال المعطى لأنه لا يتوافق مع تنسيق (الفاعل - المسند - المفعول به) المُقدم. هل يمكنك تزويدي بثلاثيات صحيحة لأعمل عليها؟ شكراً لك.
"Omikii Tech is a company located in Travern Town Hub, responsible for broadcasting the science fiction series ""Planet Invaders,"" featuring Blither Xesto as a main character.","تقع شركة أوميكاي تيك في مركز مدينة تافرن، وهي مسؤولة عن بث سلسلة الخيال العلمي ""غزاة الكوكب""، والتي يظهر فيها بليثر زستو كشخصية رئيسية."
Radcap Installations is a magma distributor for the Daring Ducks series.,.رادكاب إنستالايشنس هي شركة توزيع للمواد الماغما لسلسلة دايرينج دكس
"The novel ""Warzone of Existence"" was written by Jara Lumon and published by Narstia House. It is the second book in the Ivoshiza literary genre, following ""Legacy of the Dark Void,"" and was released on June 5, 1767. It is succeeded by ""Crossroads of the Sleeping Dragon.""",".كتب جارا لومون رواية ""منطقة حرب الوجود"" ونشرتها دار نشر نارستيا. إنه الكتاب الثاني من نوعه في أدب إيفوشيزا، بعد ""إرث الفراغ المظلم""، وقد صدر في 5 يونيو 1767. يليه كتاب ""مفترق طرق التنين النائم"""
"The city of Presstryx, led by Tuxin Fohean, has an elevation above sea level of 1094.81 meters and a population density of 3018.19 people per square kilometer. It is located in a time zone with a UTC offset of +12:39, also known as Silvercrown Time.",.تقع مدينة بريستريكس، التي يقودها توكسين فوهيان، على ارتفاع 1094.81 مترًا فوق مستوى البحر، وتبلغ كثافتها السكانية 3018.19 نسمة لكل كيلومتر مربع. وتقع في منطقة زمنية يبلغ فرق توقيتاها العالمي المنسق +12:39، وتعرف أيضًا بتوقيت سيلفركراون
"Tjerntay Sky Station is a sky station located at an elevation of 735.56 meters above sea level. It has a runway named ""Rosen"" with a length of 4985.27 meters. Its ICAO location identifier is ""PrestynLandingFields"" and its runway surface type is ""Igrilumin"".",".محطة تيرنتاي الجوية هي محطة جوية تقع على ارتفاع 735.56 متر فوق مستوى سطح البحر. لديها مدرج باسم ""روسن"" بطول 4985.27 متر. معرف موقعها حسب منظمة الطيران المدني الدولي هو ""بريستينلاندينغفيلدس"" ونوع سطح مدرجها هو ""إيجريلومين"""
Vico Iolle was born in Sellanco and was an ethercrafter. He passed away in Kynsus.,ولد فيكو يول في سيلانكو وكان صانع عطور. توفي في كينسوس.
Baldur Airway Station is located at an elevation of 3018.19 meters above sea level and has a runway named Ossib with a runway surface type of Sinoxyn.,.يقع مطار بالدور على ارتفاع 3018.19 مترًا فوق مستوى سطح البحر، ويحتوي على مدرج يسمى أوسيب، وسطح المدرج مصنوع من السينوكسين
"The Normerc Academic Center owns the Arcadia building, which started construction on May 30, 6667, and is located at Sleepers Well Garden. Its architectural style is Stratocapsule Fins, and currently, the Quinzet Business School is housed there.",يمتلك المركز الأكاديمي نورمرك مبنى أركاديا، الذي بدأ بناؤه في 30 مايو 6667، ويقع في حديقة سليبرز ويل. أسلوبه المعماري هو استراتوكبسول فينز، وتحتضنه حاليًا مدرسة كوينزيت للأعمال.
"SolhavenInternational, located in Octaqueles, operates under the organization EderaSkypaths, which is based in Kaixalia. SolhavenInternational is situated at an elevation of 2717.98 meters above sea level.",تقع شركة سولهافين إنترناشونال، التي يقع مقرها في أوكتاكويس، تحت إدارة منظمة إيديراسكايباثس التي يقع مقرها الرئيسي في كايكساليا. وتقع سولهافين إنترناشونال على ارتفاع 2717.98 متر فوق مستوى سطح البحر.
"The Carnelia building, owned by Cherlin University and designed by Erjano Metcan, started construction on January 12, 1956, and is located in Hunverth. It currently houses the Koltack Business School, which is based in the country of Dysamor.",.بدأ بناء مبنى كرنيليا، المملوك لجامعة شيرلين والمصمم بواسطة إرجانو ميتكان، في 12 يناير 1956، ويقع في هونفيرث. ويضم حاليًا كلية كولتاك للأعمال، التي تقع في دولة ديسامور
Laneux Station is located in Kensworth and is operated by Braggon Exports.,تقع محطة لينو في كينزوورث وتديرها شركة براجون للتصدير.
"Arrya Nihte was born on June 11, 2003, and passed away at Tiresk.",ولدت أريا نيت في 11 يونيو 2003، وتوفيت في تيرسك.
"Ayre Zhirina is both the star and the director of the movie ""Behold the Beast."" Gateyon Rious is also a director of the film.",".أير زهيرينا هي نجمة ومخرجة فيلم ""ها هو الوحش."" غاتييون ريوس هو أيضًا مخرج الفيلم"
"Zannes Sorem was born on November 24, 1903, and attended Hearthall University of History and Culture for higher education.",ولد زانيس سوريم في 24 نوفمبر 1903، والتحق بجامعة هارت هول للتاريخ والثقافة لتلقي تعليمه العالي.
"The book ""Clash of the Ancients"" is published by Phoenix Books and is followed by ""The Dreamer's Paradise"".",".نشرت دار فينيكس بوكس كتاب ""صراع القدامى"" الذي تلاه كتاب ""فردوس الحالم"""
"The poem ""Fire Drifting"" was written by Little Karm.","كتبت القصيدة ""النار العائمة"" بواسطة ليتل كارم."
"The novel ""Clover Field"" was written by author Farmer Mesten. It is followed by another novel titled ""Angel of the Deluge"".","كتب المؤلف فارمر ميستن رواية ""حقل البرسيم"" وتليها رواية أخرى بعنوان ""ملاك الطوفان""."
"The Galenon building, owned by Lexin University of Technology and located at Gullsmart Avenue in Kourdson, was constructed between February 7, 2635 and July 4, 2111. Currently, the Noveis Business School and Leonan Kwarr are its tenants.",تم بناء مبنى غالينون، الذي تمتلكه جامعة ليكسين للتكنولوجيا والواقع في جولسمارت أفينيو في كورسدون، بين 7 فبراير 2635 و4 يوليو 2111. حاليًا، كل من مدرسة نوفايس للأعمال وليونان كووار هما المستأجران للمبنى.
"The Twilight building, designed by Avaneon Veinn and owned by Gareston University, was constructed on April 22, 1821, and is located at Sleepers Well Garden. Currently, the Merinus Business School occupies the building, which is situated in the country of Erysta.",تم بناء مبنى تويلايت، الذي صممه أفانيان فين وملكته جامعة جارستون، في 22 أبريل 1821، ويقع في حديقة سليبرز ويل. وتحتل مدرسة ميرينوس للأعمال المبنى حاليًا، والذي يقع في دولة إريستا.
"The album ""Pillar Motion Pictures"" contains images related to Primecoin.","يحتوي ألبوم ""صور حركة العمود"" على صور تتعلق بـ ""برايم كوين""."
"The Rapsancie campus of Côte d'Autel University has approximately 27,118 undergraduate students, 28,891 doctoral students, 900.43 students in total, and 1,057.22 staff members.",يضم حرم جامعة كوت داوتيل في رابسانسي حوالي 17118 طالبًا جامعيًا و891 28 طالب دكتوراه و900.43 طالبًا إجماليًا و057.22 1 من أعضاء هيئة التدريس.
"Karrsport Airport is operated by Adasta Aviations and has an elevation above sea level of 837.47 meters, with a runway length of 1065.22 meters.",.مطار كارسبورت تديره شركة أداستا للطيران، ويرتفع عن مستوى البحر بمقدار 837.47 مترًا، ويبلغ طول مدرجه 1065.22 مترًا
