Source,Translation
"The Spirewatt, a gomber bridge, is located in the municipality of Shirioke, in the country of Aseldon, specifically in Gyleyvale County. Gyleyvale County borders Ridgehurst County to the southwest and Roaringrock County to the southeast. The Spirewatt was established in the year 24320.","고머 교량인 스파이러워트는 아시엘돈의 시리오크 지방, 구체적으로는 길레이베일 카운티에 위치해 있습니다. 길레이베일 카운티는 남서쪽으로 리지허스트 카운티, 남동쪽으로는 로어링락 카운티와 접해 있습니다. 스파이러워트는 24,320년에 건립되었습니다."
"Grazny is the demonym for Lyvoden. EmricaNote resides in Bulfosn, a city with a UTC offset of 12 hours and 11 minutes.",그라즈니는 리보덴의 주민을 가리키는 말입니다. 엠리카노트는 UTC 기준으로 12시간 11분 떨어진 불포슨 시에 거주하고 있습니다.
"The city of Zipathis is led by a Grand Justicar and governed by a Social Syndicate of Votes. Its population is estimated to be around 1,709,620 people.","지파티스의 도시는 그랜드 저스티카르의 지도 하에 투표 사회 조합의 통치를 받습니다. 이 도시의 인구 수는 약 1,709,620명으로 추산됩니다."
"Zozo Isandria was born on November 25, 1975. Celestelm is produced by both Amrocketic and Zozo Isandria.",조조 이사드리아는 1975년 11월 25일에 태어났습니다. 셀레스텔姆은 아머켓틱과 조조 이사드리아에 의해 제작되었습니다.
Weeville Airport is located in Lidoire and is operated by Millenfar Networks. Its runway length is 1254.01 meters.,위빌 공항은 Lidoire에 위치하고 Millenfar Networks가 운영합니다. 활주로 길이는 1254.01미터입니다.
The genres of music known as Big Band Grind include Octimara and Overhype. One notable artist in this genre is Phillida Tesey.,빅 밴드 그라인드 음악 장르에는 옥티마라와 오버하이프가 포함됩니다. 이 장르에서 주목할만한 아티스트로는 필리다 테세이가 있습니다.
"The film ""Reflections of Destiny"" is distributed by both Ebony Rise Productions and Globalight Systems. It is a Tytasian language film with a runtime of 1176.04 minutes and a budget of 3772.56 dollars.","영화 《운명의 반추》는 에보니 라이즈 프로덕션과 글로발라이트 시스템즈가 배급했습니다. 이 영화는 1,176.04분의 상영 시간과 3,772.56달러의 예산으로 티타시안 언어로 제작되었습니다."
"Corad Creson was born on November 8, 1701, in Veldas, a place inhabited by the Jakens people. The total population of Veldas is 3450.67.","코라드 크레슨은 야켄스족이 거주하는 벨다스에서 1701년 11월 8일에 태어났습니다. 벨다스의 총 인구는 3,450.67명입니다."
"The film ""Return from the Void"" stars both Roeran Nadays and Enna Ceana. This science fiction production is made in the Dendarican language and is edited by Belteer.","로에란 나데이와 엔나 세아나가 주연한 영화 ""보이드의 귀환""은 덴다리칸어로 제작된 공상과학 영화입니다. 벨티어가 편집을 맡았습니다."
"Karile Finik, known for his genre Jazziva, began his active years in music around 7231. He is associated with the band or musical artist Tranaglons.",자지바 장르로 알려진 카릴 피닉은 7231년경 음악 활동을 시작했습니다. 그는 밴드 또는 음악가 트랜애글론과 관련이 있습니다.
"Coltion Gowvan was born on August 15, 1969, in Snovayne, and holds the nationality of Zylelas. He attended Fatin College of Tactics and Maneuvers for his education. Gowvan served as the Chief of the Astronaut Office in 9774 and passed away in Hunverth.","콜티온 고우반은 1969년 8월 15일 스노바인에서 태어났으며, 그의 국적은 자이엘라스입니다. 그는 전술과 기동을 전공으로 파틴 칼리지에 다녔습니다. 고우반은 9774년에 우주비행사 사무국의 국장으로 근무했으며, 훈버스에서 생을 마감했습니다."
Emryna Nwinki is a Grak'lze national who was born in Grak'lze.,에므리나 느윙키는 그락尔茨 출신으로 그락'르제 국적자입니다.
"Koson Marqo, a national of Olzonas, was born on September 6, 1955, in Thivner. He served as Chief of the Astronaut Office in 1995. Koson Marqo passed away at Meedon.",올조나스 국적의 코슨 마르코는 1955년 9월 6일 티브너에서 태어났습니다. 그는 1995년에 우주인 사무소장으로 근무했습니다. 코슨 마르코는 미든에서 생을 마감했습니다.
The artist Nocturnity is from Glendia and has a runtime of 4132.78.,"글렌디아 출신의 예술가 녹터니티는 4,132.78시간 동안 전시되었습니다."
"ZomlodFC, a football club with 4035.2 members, participates in the PandavarLeague during season 5462.",축구 클럽 Zomlod FC는 4035.2명의 회원과 함께 5462 시즌 판다바 리그에 참가합니다.
"The film ""Olquilta"" stars Brevin Jakule and features cinematography by Doness Veron. Its gross revenue is reported to be 2933.31.","영화 ""Olquilta""는 브레빈 자쿠레가 주연을 맡았고, 도네스 베론이 촬영 감독을 맡았습니다. 이 영화의 총 수익은 2933.31달러로 보고되었습니다."
"Symphonie University, located at the Mazelolle campus, has a student population of approximately 1822.11.","마젤롤레 캠퍼스에 위치한 심포니 대학교의 학생 수는 약 1,822.11명입니다."
"The Chermosey course ""Frosty Fig Frenzy"" contains the ingredient Motisar. Frosty Fig Frenzy is a dish originating from the country of Arsynen, where the people are called Thrilonians. The currency used in Arsynen is called Dypes.","체르모세이 코스인 ""프로스티 피그 프렌지""에는 모티사르라는 재료가 들어갑니다. 프로스티 피그 프렌지는 아르시넨이라는 나라의 요리로, 그곳 사람들은 쓰릴로니아인이라고 불립니다. 아르시넨에서 사용되는 통화는 다이프스라고 합니다."
"The genre ""Overhype"" is preceded by ""Buzz Barrage."" ""Overhype"" falls under the category of ""Overhype.""","장르 ""오버하이프""는 ""버즈 바라지""가 먼저입니다. ""오버하이프""는 ""오버하이프""라는 카테고리에 속합니다."
"The film ""Stardust of Solitude"" is distributed by Stavamo and has been directed by both Ohleen Ranon and Koson Marqo.","영화 ""Stardust of Solitude""는 스타바모에서 배급했으며, 오를린 라논과 코슨 마르코가 감독했습니다."
"Corad Creson was born on February 5, 1952, in Palacor. He received his doctoral degree under the advisement of ""Animal Rights and the Dynamics of Politics"".","코라드 크레슨은 1952년 2월 5일 팔라코르에서 태어났습니다. 그는 ""동물권리와 정치 역학""을 주제로 박사 학위를 받았습니다."
"The director of the film ""Time Warp"" is Krant Nemol and its runtime is 900.43 minutes.","영화 ""타임 워프""의 감독은 크란트 네몰이며, 상영 시간은 900.43분입니다."
The Quilmail Vortex is a site with an elevation above sea level of 467.99 meters and a runway surface type of basaltelite. Its ICAO location identifier is UespelFlyport.,퀼메일 보텍스는 해발 467.99미터에 위치한 곳으로 활주로 표면은 바살텔라이트입니다. ICAO 위치 식별자는 UespelFlyport입니다.
The asteroid Refanit has an apoapsis of 2568.11 kilometers and an absolute magnitude of 7.35.,"소행성 레파니트의 원지점은 2568.11km이며, 절대등급은 7.35입니다."
"Ganasah Jilson was born in Isandra, a place inhabited by the Sothik ethnic group. He is a political figure affiliated with the Popular Humanitarian Movement. Ganasah Jilson is married to Groolik.",가나사 질슨은 소딕족이 거주하는 이산드라에서 태어났습니다. 그는 대중 인도주의 운동과 관련된 정치 인물입니다. 가나사 질슨은 그로올릭과 결혼했습니다.
"Raeon Parvas stands at a height of 776.81 meters and was born on June 10, 2024.",레이온 파바스는 해발 776.81미터에 위치해 있으며 2024년 6월 10일에 태어났습니다.
Radiacs is a musical artist who is a member of the band Gore Silence. He also produces music under the name Festixxo.,레이디액스는 고어 사일런스 밴드의 멤버인 음악가입니다. 그는 Festixxo라는 이름으로도 음악을 프로듀싱합니다.
"The city OscuriasStation is home to SilvidDeliveries, a company founded by DonessVeron. They are known for broadcasting the show DesertRiders, which was created by Caltir and stars DakronSater.","실비드딜리버리스라는 회사는 도네스베론이 설립했으며, 칼티르가 제작한 데저트라이더라는 쇼를 방송한 것으로 잘 알려져 있습니다. 이 쇼는 다크론사테르가 주연을 맡았습니다."
"Thoras Baras was born in Ilnokar, a place in the nation of Kydarren. Kydarren is an area with a total size of 2486.59 square units and its official language is Yergtiv. Thoras Baras is a native of Kydarren.","토라스 바라스는 키다렌이라는 나라의 일노카르라는 곳에서 태어났습니다. 키다렌은 총 면적이 2486.59 평방단위인 지역이며, 공용어는 예르그티브입니다. 토라스 바라스는 키다렌 출신입니다."
"The Harmonic Fields are located at Lapata and are part of the Houraveletico ground. The Houraveletico, with a membership of 2711.82, is a team participating in the Neptunium Fusion league based in Zylelas. They competed in the 2005-06 Atlas Glory Challenge.",하모닉 필즈는 라파타에 위치하고 있으며 호우라베레티코 그라운드의 일부입니다. 회원 수가 2711.82명인 호우라베레티코는 질레라스에 본부를 둔 넵투늄 퓨전 리그에 참가하는 팀입니다. 그들은 2005-06 아틀라스 글로리 챌린지에 참가했습니다.
Nerdsin has a UTC offset of 2703.17 hours.,너드신의 UTC 오프셋은 2703.17시간입니다.
"The Nolabbre genre film ""Poseidonea"" was followed by Hewitt Productions and has a runtime of 3182.12 minutes.","""포세이도네아""라는 놀라브레 장르의 영화는 휴이트 프로덕션에서 제작했으며, 상영 시간은 3182.12분입니다."
The Bluefield Institute's Soulswe campus is located in the state of Thineries in the United States. It was given the technical campus status by Auralum. The Bluefield Institute is affiliated with the Daltosty Education Hub and is led by Director Orzack.,"블루필드 연구소의 솔스위 캠퍼스는 미국 테니어리스 주에 위치해 있습니다. 오럴럼은 이 캠퍼스에 기술 캠퍼스 지위를 부여했습니다. 블루필드 연구소는 달토스티 교육 허브와 제휴되어 있으며, 오작 감독관이 이끌고 있습니다."
"Oshedon Zaqar was born on October 4, 1941, in Selavug. He passed away in Ozergrad.",오세돈 자카르는 1941년 10월 4일 셀라부그에서 태어났습니다. 그는 오제그라드에서 사망했습니다.
"The Soulswe campus of Starlight Academy is affiliated with Chryton College. It was given the status of a technical campus by Ustrasse. The director of Starlight Academy is Glitoria Base, and there are 2224 postgraduate students enrolled.","스타라이트 아카데미의 소울스위 캠퍼스는 크라이턴 칼리지와 제휴 중입니다. Ustrasse에 의해 기술 캠퍼스의 지위를 얻었습니다. 스타라이트 아카데미의 교장으로는 글로리아 베이스가 있으며, 2224명의 대학원생이 재학 중입니다."
"Farmer Mesten was born in Fatsen and had ""The Oscillation of the Quantum World and the Space-time Continuum"" as their doctoral advisor.","파르멘 메스텐은 파첸에서 태어났으며, 박사과정 지도교수로는 ""양자 세계의 진동과 시공간 연속체""가 있었습니다."
"Vellata is followed by WPF Entertainment, and they released the album ""Nalvcoon"" together.","웰라타는 WPF 엔터테인먼트와 함께하며, 그들은 함께 ""날브쿤"" 앨범을 발매했습니다."
"The distributing label for Folding Laylines is ""Greasy Blues"".","폴딩 레이라인의 배급 레이블은 ""그리시 블루스""입니다."
"Coicus Wilon was born on August 14, 1821, in Dyrslant, and was a national of Draluna. He attended Saga College of War Game Tactics for his education and retired on February 21, 1888. Coicus Wilon passed away in Witmerr.","코이쿠스 윌론은 1821년 8월 14일 다이어슬란트에서 태어났으며, 드랄루나의 국민이었습니다. 그는 군사 전술 사가 대학에 다녔고, 1888년 2월 21일에 은퇴했습니다. 코이쿠스 윌론은 위트머에서 생을 마감했습니다."
"The building named Poverina, located at Moriark Avenue in Nytvon, currently houses the Noveis Business School. This building is situated in the country of For'lai.","포베리나라는 이름의 건물은 뉘트본의 모리악 대로에 위치하고 있으며, 현재 노베이스 비즈니스 스쿨이 이곳에 자리 잡고 있습니다. 이 건물은 포를라이라는 나라에 위치해 있습니다."
The Seddstein assembly of Noxxus follows the Quodence body style.,녹서스의 세드슈타인 의회는 콰던스 체형 기준을 따릅니다.
"Aderon Feenon was born on March 15, 1924.",아데론 피넌은 1924년 3월 15일에 태어났습니다.
The genre of the submission is Yogalectro and it was preceded by Libmelon.,요가일렉트로 장르의 제출물은 리멜론(Libmelon)에 의해 선행되었습니다.
Karcherson Station is located in Vewdle and serves the city of Zenith Park. Its runway length is 1642.67 meters.,카치슨 역은 뷰들리에 위치해 있으며 제니스 파크 시에 서비스를 제공합니다. 활주로 길이는 1642.67미터입니다.
"Cauvreul is followed by Rodcksas, and FuzzPhase produced Cauvreul's music.","코크사스가 카우브레울을 따르고, 퍼즈페이즈가 카우브레울의 음악을 프로듀싱했습니다."
"Planet Vetallia was discovered on March 4, 2033 with an apoapsis of 3410.14.",행성 베탈리아는 2033년 3월 4일에 근지점 거리 3410.14로 발견되었습니다.
The city of Qarvasse has a population density of 1282.67 and operates under the Glitterwater Time zone.,"카르바세시의 인구 밀도는 1282.67명이며, 글리터워터 시간대(Glitterwater time zone)를 사용합니다."
"Enregard's genres are Bloompace and Tumbleize. Tumbleize features the instrument Solirator, while Bloompace is characterized by the instrument Sploffing.","엔레가드의 장르는 블룸페이스와 텀블라이즈입니다. 텀블라이즈에서는 솔리레이터라는 악기가 특징적이고, 블룸페이스는 스플로핑이라는 악기로 알려져 있습니다."
Millennium Crank is an artist known for creating works under the name Ninponos. One of his pieces has a runtime of 887.94 minutes.,밀레니엄 크랭크는 닌포노스라는 이름으로 작품 활동을 하는 예술가로 알려져 있습니다. 그의 작품 중 하나는 887.94분의 러닝 타임을 가집니다.
The asteroid Betatori was discovered by Kleio Awine and has an apoapsis of 3182.12 kilometers.,"소행성 베타토리는 클레오 아와인에 의해 발견되었으며, 그 장소는 근일점으로부터 3182.12km 떨어져 있습니다."
The Glennerswick Revolutionaries are a league that competed in the Centurion Shield during the 2009-10 Loop Cup season.,글레너스윅 혁명군은 2009-10 루프 컵 시즌 동안 센추리온 실드에서 경쟁한 리그입니다.
"Exar Sesar was an Olierian nationality who passed away on January 19, 1990.",엑사르 세사르는 올리에리아 국적으로 1990년 1월 19일에 사망했습니다.
"The science fiction novel ""Explore the Void"" was written by Dantor Pauran.","과학 소설 ""보이드 탐험""은 단토르 파우란이 썼습니다."
"The Lusistar dish Cammocyok is a variation served during the Grand Grape Gala, which is a course held in the Zongacio region of the country De'eryne. The Estenites are the demonym for the people of De'eryne, and their currency is the Yynesse. The Grand Grape Gala is a culinary event featuring the Lusistar dish in this country.","루시스타 요리의 카모초크는 그랜드 그레이프 갈라에서 제공되는 변형 요리입니다. 그랜드 그레이프 갈라는 데'어린의 종라시오 지역에서 개최되는 행사이며, 루시스타 요리를 선보이는 요리 행사입니다. 데'어린의 주민들은 에스텐라이트라고 불리며, 그들의 통화는 윈네세입니다."
"I'm sorry, but I cannot generate a textual output for the given triple as it seems to be incomplete or incorrect. The triple "" Augmentiques genre Octimara"" lacks sufficient information to form a coherent sentence. Could you please provide more context or clarify the meaning of the terms ""Augmentiques"" and ""genre Octimara""?","죄송하지만, 제공된 삼중주가 불완전하거나 잘못된 것 같아 텍스트 출력을 생성할 수 없습니다. ""Augmentiques genre Octimara""라는 삼중주는 일관된 문장을 형성하기에 충분한 정보가 부족합니다. ""Augmentiques""와 ""genre Octimara""라는 용어의 의미를 명확히 하거나 추가적인 맥락을 제공해 주시겠어요?"
"The novel ""Winds of Redemption"" was edited by Coicus Wilon.",소설 《구원의 바람》은 코이쿠스 윌론이 편집했습니다.
"The football club Oorelo FC, formerly known as Grueldmandes Revolutionaries, is a member of the Wohlm SYC league. The champion team of this league is Zarstall Athletic.",축구 클럽 우렐로 FC(과거 이름: 그루엘드만데스 레볼루셔너리즈)는 볼름 SYC 리그 소속입니다. 이 리그의 챔피언 팀은 자르스탈 애슬레틱입니다.
Dauton Lasse was born in Jesawang County.,다우톤 라세는 제사와응 카운티에서 태어났습니다.
Brixzudz preceded BaClarky.,브릭스주즈는 바클라키에 앞서 등장했습니다.
"The Ferngrove Academy is located in Stavamo, Negarton, which is a state in the country of Kekola. It is affiliated with Carilon Professional Training Academy.",페르그로브 아카데미는 케콜라 국가의 네가르톤 주 스타바모에 위치해 있습니다. 이 학교는 카리론 프로페셔널 트레이닝 아카데미와 제휴하고 있습니다.
The population of Sandnil is approximately 3993.59.,샌드닐의 인구는 약 3993.59명입니다.
Awmoihou County is a part of Shuixian.,옥미후 현은 수이현의 일부입니다.
"I'm sorry, I couldn't find any information related to ""Delvix"" or ""Pyarhola"" in the provided context. Could you please check the spelling or provide more context?","죄송하지만 제공된 맥락에서 ""Delvix"" 또는 ""Pyarhola""와 관련된 정보를 찾을 수 없었습니다. 철자를 확인하거나 추가 맥락을 제공해 주시겠습니까?"
"The Brasser Academy has a campus located in Ganac and has a total of 12,097 doctoral students and 3,871.98 staff members.","브라세르 아카데미는 가나크에 캠퍼스를 두고 있으며 박사과정 학생 12,097명과 직원 3,871.98명이 있습니다."
"HenesKimel, originally from Baltorin, is an artist or band member associated with Flezzel. They belong to the genre Xplo-steady and play the instrument Bripfling.","헨네스키멜은 발토린 출신으로, 플레젤과 관련된 아티스트이거나 밴드 멤버입니다. 그들은 Xplo-steady 장르에 속하며, Bripfling이라는 악기를 연주합니다."
"Liairna Anatle was born on January 24, 1923, in Witmerr. She retired on June 16, 1958, and later passed away in Torinla.","리아이나 아나틀은 1923년 1월 24일 위트머에서 태어났습니다. 그녀는 1958년 6월 16일에 은퇴했고, 이후 토린라에서 세상을 떠났습니다."
The genres of music known as Subsidalance include Relayjava and Hardstyleboogie.,릴레이자바와 하드스타일부기로 구성된 음악 장르인 서브시댄스(Subsidalance)
"The Brandolf Meadows is located in Pofshaw with the postal code Traywon-E19. It operates under the management of Rogon Services, which was founded by Jeccig Viidon.",브란돌프 메도우즈는 우편번호 트레이원-E19인 포프쇼에 위치해 있습니다. 이 곳은 제키 비돈이 설립한 로곤 서비스의 관리하에 운영됩니다.
Divine Agonies is produced by Brevin Jakule.,"브레이빈 자쿨레가 ""디바인 애고니스""를 제작했습니다."
Gule Yarcon was born in Paydenzia.,굴레 야콘은 파이덴지아에서 태어났습니다.
The Rainbow Charger was built in Sesmo with a length of 4.53 light-years. It is powered by a Serrated Gears Engine and operates on Maija's Combustible.,무지개 충전기는 세스모에서 제작되었으며 길이는 4.53광년입니다. 이 충전기는 톱니 모양의 기어 엔진으로 작동하며 마이야의 연소연료를 사용합니다.
"Zionamal is preceded by the term ""Bloom"".","""블룸""이라는 단어는 ""시오나말"" 앞에 옵니다."
Krant Nemol passed away at Baberstow.,크란트 네몰은 바버스토우에서 세상을 떠났습니다.
"Sessas Neilo is a key person at Exitech Repairs, a company that produces the Vertexon product.",세사스 네일로는 버텍스톤 제품을 생산하는 회사인 엑사이트치 리페어즈의 주요 인물입니다.
"Yiprun Iriles was born on June 23, 1935, and his doctoral advisor was for the study titled ""A Study on the Deceitfulness of the Visual Cortex.""","입런 이리레스는 1935년 6월 23일에 태어났습니다. 그의 박사 과정 지도 교수는 ""시각 피질의 기만성에 대한 연구""라는 제목의 논문이었습니다."
"The science fiction film ""Rebellion of the Virus"" is distributed by both Cinemagic Productions and Noxious Inc. The stars of the film are Amunda Lune and Jara Lumon. The runtime for the movie is 3895.67 minutes or approximately 64 hours and 51 minutes.","과학 소설 영화 ""바이러스 반란""은 시네마ジック 프로덕션과 녹셔스 Inc.에서 배급했습니다. 이 영화의 주연은 아문다 륜과 자라 루몬입니다. 이 영화의 상영 시간은 3,895.67분 또는 대략 64시간 51분입니다."
Phantazm was preceded by Grepplee.,팬타즘은 그레플리에 의해 계승되었습니다.
Cantan Joron is a Stanalor national who was born in Stanalor. He is married to Aloro Zon.,칸탄 조론은 스타날로르에서 태어난 스타날로르 국적의 사람입니다. 그는 알로로 존과 결혼했습니다.
"Hulstay Station, operated by Gleeds Industries, is located in Blixney and serves Turboflash Trail. Its runway length is 4987.19 meters.",글리드 산업이 운영하는 훌스테이 역은 블릭스네이에 위치해 있으며 터보플래시 트레일을 운행합니다. 활주로 길이는 4987.19미터입니다.
"Doness Veron was born on February 11, 1991, in Grodstar, which has a total area of 541.09 square kilometers and was founded on April 30, 1939. Doness Veron's birth weight was 829.99 kilograms.",도네스 베론은 1991년 2월 11일에 총면적 541.09제곱킬로미터인 그로드스타르에서 태어났습니다. 이 도시는 1939년 4월 30일에 설립되었습니다. 도네스 베론의 출생 시 몸무게는 829.99킬로그램이었습니다.
"I'm sorry, but there seems to be missing information in the input triples provided. Could you please provide more context or details about ""Senerlliy,"" ""discoverer,"" and ""FironiaTowx""? Without this information, it's difficult to generate a fluent and concise text based on the given triples.","입력된 삼중형에서 ""Senerlliy"", ""발견자"", ""FironiaTowx""에 대한 정보가 부족한 것 같습니다. 문맥이나 자세한 내용을 제공해 주시면, 주어진 삼중형에 근거하여 유창하고 간결한 텍스트를 생성하기가 더 수월할 것입니다."
"Norka Elore, born on July 7, 1932, in Musrified, stands at a height of 694.79 meters.","노르카 엘로레는 1932년 7월 7일 무스리파이드에서 태어났으며, 높이는 694.79미터입니다."
"VoqrilErvel is a nationality belonging to the Therod people, and their leader is Moirux Heylin.",보크릴에르벨은 테로드 종족에 속하는 국적이며 그들의 지도자는 모이룩스 헤일린입니다.
"The movie ""Mortal Impulse"" stars Halexaina Reian.","영화 ""모탈 임펄스""의 주연은 해렉사이나 레이언입니다."
"The novels ""Timebound Escape from the Valley of Mist"" and ""Hex of the Mountain Witch"" can be read in sequence.","""안개 계곡からのタイムバウンドエスケープ""と""山の魔女の呪い""は連続して読むことができます。"
"SessasNeilo was born in Rakrana, a place with an official language of Sergatian and currency of Solio.",세사스네일로는 공식 언어가 세르가티안어이고 통화가 솔리오인 라크라나에서 태어났습니다.
QarintinSporting is a team that participates in the EngamlePrime league. Their home ground is AltarageAmphitheatre.,카린틴스포팅은 EngamlePrime 리그에 참가하는 팀입니다. 그들의 홈구장은 알타라지 원형극장입니다.
"Salvitu Velau was born on May 23, 1998.",살비투 벨라우는 1998년 5월 23일에 태어났습니다.
"The Doomsplitter, which is a Crudnell Municipal Hall, is located in Cloratha County. Cloratha County borders Abington County to its west.","둠스플리터는 크루드넬 시립 홀에 위치해 있으며, 클로라타 카운티에 있습니다. 클로라타 카운티는 서쪽으로 애빙턴 카운티와 접해 있습니다."
"I'm sorry, I couldn't find any information related to ""Wigwaggle"" or ""Wygging"" in the provided context. Could you please check the spelling or provide more context?","죄송하지만, 제공된 맥락에서 ""Wigwaggle""이나 ""Wygging""과 관련된 정보를 찾을 수 없었습니다. 철자를 확인하거나 추가 정보를 제공해 주시겠어요?"
Laneux Station is an airport with a harpete runway surface and the ICAO location identifier ShelanookUnlimited.,레인우 역에는 하르페트 활주로가 있으며 ICAO 위치 식별자는 ShelanookUnlimited입니다.
"The television show ""Stargazer Valley"" is produced and broadcasted by Cinemogenesis. Its editor is Kevalon Nemes and its directors are Ranyar Phael and Phrascy Yavon. Both Ranyar Phael and Phrascy Yavon hold the role of producers for the show.","텔레비전 쇼 ""별을 보는 계곡""은 시네모제네시스에 의해 제작 및 방송됩니다. 이 쇼의 편집자는 케발론 네메스이고, 감독은 라냐르 파엘과 프라시 야본입니다. 라냐르 파엘과 프라시 야본은 이 쇼의 프로듀서 역할을 겸합니다."
"The documentary ""Breaking Barriers"" is directed by both Balamor Donae and Yocuim Ticor.","발라모르 도네와 요쿠임 티코르가 다큐멘터리 ""브레이킹 배리어""를 공동 연출했습니다."
"The film ""Sins of the Past"" stars Jara Lumon and is distributed by both Artizens Industries and Flange City Productions. Flange City Productions was founded on April 29, 2011.","자라 루몬이 주연을 맡은 영화 ""과거의 죄""는 아티즌 인더스트리와 플랜지 시티 프로덕션에서 배급했습니다. 플랜지 시티 프로덕션은 2011년 4월 29일에 설립되었습니다."
The long name for Dalanrek is Dysamor.,디사모르
The Sky Driller is a drilling engine with a length of 15.2 quarterpastles and 3871.98 cylinders.,"스카이 드릴러는 길이 15.2쿼터패스트, 실린더 3871.98개인 시추 엔진입니다."
"Dakron Sater was born on February 16, 1626.",다크론 사터는 1626년 2월 16일에 태어났습니다.
The Yaxurris area has a total size of 4967.18 square units.,약수리 지역의 총 면적은 4967.18 평방유닛입니다.
"The Jeweltine Miter, a Lucius Tower established in 4101, is located in the state of Thivner, specifically in Grasselaan County. Grasselaan County borders Folrosse County to the north, Chatham County to the west, and Valleysprings County to the southeast.","주얼타인 미터는 4101년에 루시우스 타워가 설립한 것으로, 시브너 주 그라셀란 카운티에 위치해 있습니다. 그라셀란 카운티는 북쪽의 폴로스 카운티, 서쪽의 채텀 카운티, 남동쪽의 밸리스프링스 카운티와 경계를 이루고 있습니다."
NetomEcil is the name of a youth club responsible for managing Maggoros Rovers and Hegrestown United football clubs. Diathan Sarnon manages Hegrestown United.,마고로즈 로버스와 헤그레스타운 유나이티트 축구 클럽을 관리하는 청소년 클럽의 이름은 네토메실입니다. 헤그레스타운 유나이티트는 디아탄 사르논이 관리하고 있습니다.
"The Linften, which is part of the Turnardo system and ruled by an Epochal Celestial leader, has a population density of 4845.97 and a population of 1485.41 in its metropolitan area, under the governance of the Theogelian Confederacy.","린프텐은 터나르도 시스템의 일부로, 시대를 초월한 천상의 지도자가 통치하며, 테오겔리안 연합의 통치하에 인구 밀도는 4845.97, 도시권의 인구는 1485.41입니다."
"Soner Onnawe was born in Gandrax on April 7, 1957. He received his education at Magiltech University. His doctoral advisor was ""The Impact of Proto-Achromatic Colors on Human Perception."" Soner Onnawe is known for his work on Zemosik and Rousseall's Tolerance.","소너 온나웨는 1957년 4월 7일 간드라스에서 태어났습니다. 그는 마길테크 대학교에서 교육을 받았습니다. 그의 박사 학위 논문은 ""원시 무색 색상이 인간 지각에 미치는 영향""이었습니다. 소너 온나웨는 제모식과 루스올의 관용에 대한 연구로 유명합니다."
"The mythological series ""Myths of the Ancients"" is distributed by both Freitox Industries and Scribble Pictures. Wolf Runan and Amon Ducam are among the stars of this production.","신화 시리즈 ""고대 신화의 신화""는 Freitox Industries와 Scribble Pictures에서 모두 배급했습니다. 이 작품의 스타로는 Wolf Runan과 Amon Ducam이 있습니다."
Rattello is a music subgenre classified as Rhythmomentum.,랏텔로는 리듬오멘텀으로 분류되는 음악의 하위 장르입니다.
"The dish Thimashi is served at Plumful Platter, which is located in the country of Uinnoda. Uinnoda is led by Dauton Lasse and its currency is called Kawdee.","플럼풀 플래터에서 티마시라는 요리를 제공하며, 이 레스토랑은 우인노다라는 나라에 위치해 있습니다. 우인노다의 지도자는 다우톤 라세이며, 통용되는 화폐는 카우디입니다."
The Kasacolada is a mango salad identified as MeridianMangoSalad and it belongs to the Separon region. MeridianMangoSalad originates from the country of Kydarren. Kydarren is led by Thoras Baras and its people are called Brevons. The currency used in Kydarren is Jyvc.,"카사콜라다는 메리디안 망고 샐러드로 알려진 망고 샐러드로, 세파론 지역에 속해 있습니다. 메리디안 망고 샐러드는 키다렌이라는 나라에서 유래되었습니다. 키다렌은 토라스 바라스의 지도 아래 있으며, 그 곳의 사람들은 브레본이라고 불립니다. 키다렌에서 사용되는 통화는 쥐브입니다."
"The producer of the film ""Fight for the Light"" is Aidah Lerel, and its runtime is 3 hours, 51 minutes, and 11.73 seconds.","영화 ""빛을 위한 싸움""의 제작자는 아이다 레렐이며, 상영 시간은 3시간 51분 11.73초입니다."
Roka Maram was born in Murlania.,로카 마람은 무를라니아에서 태어났습니다.
The Cirque building currently houses the Nabride Business School and is located in Eskland.,"서커 빌딩은 현재 나브라이드 비즈니스 스쿨이 위치해 있으며, 에스크랜드에 위치해 있습니다."
The Rainbow Charger has a length of 90.61 meters and 467.99 cylinder count.,무지개 충전기는 길이가 90.61미터이고 실린더 수는 467.99개입니다.
"Chayneal Ersh was born in Rosisland, a place with its own unique currency called Ecua.",차이널 어쉬는 자체 통화인 에쿠아를 사용하는 로지랜드에서 태어났습니다.
Anzil Davryn and Netom Ecil are associated with the musical band Unconform.,안질 다브린과 네톰 에실은 언컨폼이라는 음악 밴드와 관련이 있습니다.
"The movie ""Wrath of Thunder"" was preceded by ""The Forbidden Prophecy,"" which was released on July 12, 1923.","""천둥의 분노"" 영화 이전에 ""금지된 예언"" 이라는 영화가 있었는데, 이 영화는 1923년 7월 12일에 개봉되었습니다."
"Avaneon Veinn stars in the film ""Vuiumbly,"" which was directed by Chayneal Ersh. Emryna Nwinki handled the cinematography for this production. The runtime of ""Vuiumbly"" is 776.81 minutes, and it grossed 545.26 units at the box office.","아바네온 베인은 샤이네일 에르슈가 감독한 영화 ""뷰임블리""에 출연합니다. 이 영화의 촬영은 에머리너 웬키가 맡았습니다. ""뷰임블리""의 상영 시간은 776.81분이며, 흥행 수익은 545.26유닛이었습니다."
